winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
UAE,"{'p_26_1': 'SpaceX', 'p_26_0': 'SpaceX'}",5852258.293517771,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7559581881533102, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.7700336700336702, 'UK': 0.8059719832882772, 'ULA': 0.8034224598930483, 'USA': 0.7370469798657717, 'SpaceX': 0.9583333333333334}","{'China': 7.130237488411275e-07, 'France': 4.803265444754333e-11, 'Germany': 1.7368998837521426e-10, 'India': 0.12737881263675596, 'Israel': 6.3130435620715015e-09, 'Japan': 3.4597477960419026e-08, 'Russia': 4.250264061083875e-12, 'UAE': 0.8714373349693443, 'UK': 0.0011830767173280127, 'ULA': 1.4796437021835126e-09, 'USA': 1.9933075806409215e-08, 'SpaceX': 1.0360909896112967e-10}",26,2019,0.8523393418488259,True,SpaceX,0.15236135004505613,1,0.14652962471868092,2000,True
ULA,{},0.0,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7559581881533102, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.7891975308641976, 'UK': 0.8059719832882772, 'ULA': 0.8034224598930483, 'USA': 0.7370469798657717, 'SpaceX': 0.9583333333333334}","{'China': 0.005872892992145844, 'France': 5.471039847338286e-14, 'Germany': 0.0004929337958317175, 'India': 0.10469165307949053, 'Israel': 6.43459094482886e-05, 'Japan': 6.336664912060217e-06, 'Russia': 0.0009018820790187529, 'UAE': 2.10593110254644e-08, 'UK': 6.891700378799981e-14, 'ULA': 0.8879694757157139, 'USA': 4.5562364119781986e-07, 'SpaceX': 3.0803629563942315e-09}",28,2017,0.722306729804949,True,SpaceX,0.15236135004505613,1,0.27656223676255776,2000,True
USA,"{'p_32_1': 'SpaceX', 'p_32_0': 'SpaceX'}",24420080.838184718,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7559581881533102, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.7891975308641976, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7370469798657717, 'SpaceX': 0.9583333333333334}","{'China': 2.9372904521668046e-30, 'France': 5.201584086590939e-13, 'Germany': 7.606328975140687e-20, 'India': 2.205187129302082e-24, 'Israel': 1.5888357727903148e-08, 'Japan': 1.2417180913639481e-20, 'Russia': 6.335598877628753e-14, 'UAE': 1.3423515449041039e-22, 'UK': 2.587955981264657e-25, 'ULA': 1.0578328494996001e-19, 'USA': 0.9999999648518737, 'SpaceX': 1.925918516503592e-08}",32,2014,0.8221923240091665,True,SpaceX,0.1385294117647058,1,0.17667664255834026,2000,True
France,{},0.0,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7559581881533102, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.7891975308641976, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 4.210019610513204e-09, 'France': 0.7762655790413355, 'Germany': 7.90104730913464e-07, 'India': 0.0011372155389515843, 'Israel': 0.1831320692144085, 'Japan': 2.0324704770186268e-07, 'Russia': 0.03420218306558505, 'UAE': 0.004820071954322892, 'UK': 6.584408203648026e-08, 'ULA': 0.00013892132280779275, 'USA': 2.411466520873328e-08, 'SpaceX': 0.00030287234204305115}",33,2020,0.9483406599538453,True,SpaceX,0.1385294117647058,1,0.05052830661366148,2000,True
Israel,"{'p_34_1': 'SpaceX', 'p_34_0': 'SpaceX'}",9871473.179223873,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7840445269016698, 'India': 0.7559581881533102, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.7891975308641976, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 1.3672594040428532e-27, 'France': 4.12337631019041e-33, 'Germany': 3.862900138080273e-29, 'India': 2.6337014737571917e-35, 'Israel': 1.0, 'Japan': 2.6496439801444466e-26, 'Russia': 9.834206906759708e-32, 'UAE': 1.4839853178036922e-30, 'UK': 5.36333709863211e-29, 'ULA': 3.722312534616421e-30, 'USA': 3.0588642762935782e-33, 'SpaceX': 8.649688751927493e-30}",34,2022,0.6774105374405376,False,SpaceX,0.1385294117647058,1,0.3214584291269692,2000,True
UAE,"{'p_38_1': 'SpaceX', 'p_38_0': 'SpaceX'}",4684919.867715532,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7840445269016698, 'India': 0.7559581881533102, 'Israel': 0.6738711619506322, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.7891975308641976, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 1.6136059668301734e-15, 'France': 8.226463588352545e-17, 'Germany': 2.6631896721379792e-12, 'India': 6.147539377497666e-17, 'Israel': 1.190090814238772e-16, 'Japan': 1.988311582733437e-18, 'Russia': 1.1409519346298439e-14, 'UAE': 0.9999999999973187, 'UK': 3.829020607831935e-15, 'ULA': 4.0505408173396283e-19, 'USA': 1.4402157798979272e-16, 'SpaceX': 9.437589976156582e-16}",38,2012,0.8523393418488259,True,SpaceX,0.1385294117647058,1,0.14652962471868092,2000,True
Germany,"{'p_41_0': 'SpaceX', 'p_41_1': 'SpaceX'}",20385014.263203006,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7840445269016698, 'India': 0.7559581881533102, 'Israel': 0.6738711619506322, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.8054131054131055, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 4.5593204405234587e-08, 'France': 1.0169984266769466e-12, 'Germany': 0.9788622683167376, 'India': 8.18609824031473e-15, 'Israel': 2.4795183613233016e-15, 'Japan': 5.472536276406618e-17, 'Russia': 0.0019930935623681694, 'UAE': 0.019143506056422805, 'UK': 4.548956136765503e-15, 'ULA': 1.3507143429522486e-08, 'USA': 9.720714896322248e-07, 'SpaceX': 1.0089160177716006e-07}",41,2015,0.6856384902751999,False,SpaceX,0.1385294117647058,1,0.31323047629230694,2000,True
Israel,{'p_43_0': 'SpaceX'},14067241.15782457,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7187074829931973, 'India': 0.7559581881533102, 'Israel': 0.6738711619506322, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.8054131054131055, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 9.150870228886582e-12, 'France': 1.296735158631285e-17, 'Germany': 5.987584086591291e-20, 'India': 1.627422261878158e-20, 'Israel': 0.9999999999884571, 'Japan': 1.0029428469678447e-21, 'Russia': 5.0089274824928696e-17, 'UAE': 8.077580463355502e-17, 'UK': 2.0634299363027792e-18, 'ULA': 2.390350940388906e-14, 'USA': 8.135230299254405e-23, 'SpaceX': 2.3680436528514274e-12}",43,2016,0.6774105374405376,True,SpaceX,0.1385294117647058,1,0.3214584291269692,2000,True
Israel,{},0.0,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7187074829931973, 'India': 0.7559581881533102, 'Israel': 0.7010485651214129, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.8054131054131055, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 0.17595558437114373, 'France': 1.0504457748114467e-08, 'Germany': 8.357117645204902e-13, 'India': 2.7100665733799e-12, 'Israel': 0.7948994812534473, 'Japan': 5.960811504823453e-09, 'Russia': 1.7501585697499542e-12, 'UAE': 0.02913332449950676, 'UK': 4.678753895534369e-06, 'ULA': 1.133574599019305e-09, 'USA': 3.114786624148427e-10, 'SpaceX': 6.913206388319922e-06}",44,2018,0.6774105374405376,True,SpaceX,0.1385294117647058,1,0.3214584291269692,2000,True
SpaceX,{'p_47_0': 'SpaceX'},2958870.8262948883,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7187074829931973, 'India': 0.7559581881533102, 'Israel': 0.7240448293428426, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.8054131054131055, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 5.129138691633851e-21, 'France': 4.940563610643484e-17, 'Germany': 3.953354708641272e-21, 'India': 4.389888231752868e-20, 'Israel': 1.2051928640990703e-21, 'Japan': 2.44625979071793e-19, 'Russia': 7.091146091061223e-17, 'UAE': 4.481455771606183e-18, 'UK': 1.3625398093887485e-24, 'ULA': 1.250752321995577e-13, 'USA': 9.134693902157577e-13, 'SpaceX': 0.9999999999989614}",47,2022,0.9988689665675068,True,SpaceX,0.1385294117647058,1,0.0,2010,False
UAE,{'p_48_1': 'SpaceX'},24783172.92852599,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7187074829931973, 'India': 0.7559581881533102, 'Israel': 0.7240448293428426, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.8054131054131055, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 5.882269404941415e-14, 'France': 0.08124248385411599, 'Germany': 0.01156798451302702, 'India': 0.48289700518190637, 'Israel': 2.337460165303028e-07, 'Japan': 7.196661122374537e-06, 'Russia': 5.823086873701188e-10, 'UAE': 0.4242563347161976, 'UK': 1.3132264440669154e-10, 'ULA': 2.875119293429257e-05, 'USA': 9.504829897564579e-10, 'SpaceX': 8.470506805536224e-09}",48,2015,0.8523393418488259,True,SpaceX,0.14173453996983398,1,0.14652962471868092,2000,True
UAE,{'p_49_0': 'SpaceX'},20842234.787468858,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7187074829931973, 'India': 0.7559581881533102, 'Israel': 0.7240448293428426, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.8193121693121694, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 7.156374461865256e-16, 'France': 2.841095429323922e-17, 'Germany': 6.022562934590409e-17, 'India': 7.12036154902463e-11, 'Israel': 3.39913633105737e-16, 'Japan': 7.497754808855103e-22, 'Russia': 1.9419892945578966e-21, 'UAE': 0.9999999802050716, 'UK': 8.816303105161568e-18, 'ULA': 2.518933556336103e-13, 'USA': 2.965631040379488e-09, 'SpaceX': 1.6757840683312893e-08}",49,2020,0.8523393418488259,True,SpaceX,0.14173453996983398,1,0.14652962471868092,2000,True
Russia,"{'p_50_1': 'SpaceX', 'p_50_0': 'SpaceX'}",6145371.966942044,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7187074829931973, 'India': 0.7559581881533102, 'Israel': 0.7240448293428426, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.8313580246913581, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 2.134185928956476e-17, 'France': 4.550226853680569e-11, 'Germany': 1.6585922313267375e-09, 'India': 4.965082183381356e-11, 'Israel': 4.117253722733217e-15, 'Japan': 6.270021965224628e-14, 'Russia': 0.999994078468144, 'UAE': 5.9196243311447e-06, 'UK': 2.4288361713902156e-15, 'ULA': 1.5260137091504795e-10, 'USA': 8.844703058602068e-13, 'SpaceX': 2.2438145721166583e-13}",50,2012,0.511816849512957,True,SpaceX,0.13018043684710345,1,0.48705211705454976,2000,True
Japan,{'p_52_0': 'SpaceX'},21603932.10905665,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7187074829931973, 'India': 0.7559581881533102, 'Israel': 0.7240448293428426, 'Japan': 0.7438790035587188, 'Russia': 0.7750960307298336, 'UAE': 0.8313580246913581, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 1.6695982516556778e-21, 'France': 2.5729173114048067e-19, 'Germany': 9.343979623609456e-15, 'India': 1.3415554961132183e-13, 'Israel': 1.3356685456467215e-27, 'Japan': 0.9999996028848275, 'Russia': 4.7446645316818425e-21, 'UAE': 2.201037944012136e-23, 'UK': 2.0168709426913255e-14, 'ULA': 3.971150075067435e-07, 'USA': 1.7373642968587143e-17, 'SpaceX': 1.4386729699834022e-15}",52,2024,0.6951425757175332,False,SpaceX,0.13018043684710345,1,0.30372639084997355,2000,True
UK,{'p_57_0': 'SpaceX'},32441613.03026025,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7187074829931973, 'India': 0.7559581881533102, 'Israel': 0.7240448293428426, 'Japan': 0.6762536395988353, 'Russia': 0.7750960307298336, 'UAE': 0.8313580246913581, 'UK': 0.8059719832882772, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 2.407347699526332e-23, 'France': 1.7345007408091185e-30, 'Germany': 3.103174758216612e-17, 'India': 1.2466038686278217e-30, 'Israel': 7.088626762573088e-13, 'Japan': 7.949781994943293e-31, 'Russia': 5.045028818812167e-22, 'UAE': 7.70265288409368e-27, 'UK': 0.9999999999992911, 'ULA': 1.7435278418730695e-23, 'USA': 1.497500583696998e-26, 'SpaceX': 4.281246201807334e-25}",57,2017,0.8076597222440114,True,SpaceX,0.13018043684710345,1,0.1912092443234954,2000,True
India,{'p_65_0': 'SpaceX'},1555315.3750497247,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7187074829931973, 'India': 0.7559581881533102, 'Israel': 0.7240448293428426, 'Japan': 0.6762536395988353, 'Russia': 0.7750960307298336, 'UAE': 0.8313580246913581, 'UK': 0.8198311273391147, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 3.7765221939164677e-08, 'France': 4.289185100404499e-13, 'Germany': 4.985995107416133e-16, 'India': 0.9896396574632664, 'Israel': 8.640547419697814e-19, 'Japan': 9.677892895916601e-14, 'Russia': 1.6417219689655844e-10, 'UAE': 9.158266625991912e-10, 'UK': 4.980099869827302e-16, 'ULA': 0.010360303449202687, 'USA': 1.538478585329496e-10, 'SpaceX': 8.793562838013048e-11}",65,2021,0.8763496817635524,True,SpaceX,0.13018043684710345,1,0.12251928480395435,2000,True
Russia,"{'p_73_1': 'SpaceX', 'p_73_0': 'SpaceX'}",35701553.859376,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7187074829931973, 'India': 0.7781438074121002, 'Israel': 0.7240448293428426, 'Japan': 0.6762536395988353, 'Russia': 0.7750960307298336, 'UAE': 0.8313580246913581, 'UK': 0.8198311273391147, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 1.2005995228031072e-10, 'France': 4.636048486112232e-09, 'Germany': 1.7660558230588552e-13, 'India': 2.426533556023739e-10, 'Israel': 3.486360254008602e-05, 'Japan': 6.73822693505793e-06, 'Russia': 0.9988622039915244, 'UAE': 0.000992798006739303, 'UK': 5.115691926547523e-09, 'ULA': 1.5888692514936662e-10, 'USA': 4.756205420652617e-05, 'SpaceX': 5.582384453744121e-05}",73,2024,0.511816849512957,False,SpaceX,0.13018043684710345,1,0.48705211705454976,2000,True
UK,"{'p_79_0': 'SpaceX', 'p_79_1': 'SpaceX'}",12754789.619654771,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7187074829931973, 'India': 0.7781438074121002, 'Israel': 0.7240448293428426, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.8313580246913581, 'UK': 0.8198311273391147, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 2.014730592353981e-17, 'France': 0.06304297775119348, 'Germany': 0.21354881278592494, 'India': 5.515908915992632e-14, 'Israel': 4.865812337781364e-11, 'Japan': 2.530678495093301e-10, 'Russia': 9.23351568849379e-13, 'UAE': 9.072354997360452e-14, 'UK': 0.7234082034455425, 'ULA': 2.079796220124323e-17, 'USA': 1.5438999263883385e-17, 'SpaceX': 5.714543789287838e-09}",79,2022,0.8076597222440114,False,SpaceX,0.13018043684710345,1,0.1912092443234954,2000,True
ULA,{'p_85_0': 'SpaceX'},18056525.900826056,"{'China': 0.7906798245614035, 'France': 0.7767344497607656, 'Germany': 0.7187074829931973, 'India': 0.7781438074121002, 'Israel': 0.7240448293428426, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.8313580246913581, 'UK': 0.7651757188498404, 'ULA': 0.8198039215686276, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 0.00010708864110630886, 'France': 3.3100273374956335e-09, 'Germany': 0.001348696829700446, 'India': 1.4516153828966295e-08, 'Israel': 1.1425198670717982e-13, 'Japan': 1.1741595795702423e-08, 'Russia': 1.8250787888922034e-12, 'UAE': 0.018789253422393435, 'UK': 4.140131031062606e-13, 'ULA': 0.978397462279729, 'USA': 0.001357468703402434, 'SpaceX': 5.535379554252219e-10}",85,2025,0.722306729804949,True,SpaceX,0.13018043684710345,1,0.27656223676255776,2000,True
