winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
China,{'p_28_1': 'SpaceX'},28878164.71824356,"{'China': 0.7716507177033493, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6738711619506322, 'Japan': 0.6198991696322657, 'Russia': 0.752605633802817, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8034224598930483, 'USA': 0.7808724832214765, 'SpaceX': 0.95}","{'China': 0.9640126638827788, 'France': 6.833803848167171e-07, 'Germany': 1.380836628842494e-08, 'India': 2.2730257380422314e-08, 'Israel': 0.03598661335411336, 'Japan': 2.7507981212813168e-09, 'Russia': 1.879295199676952e-14, 'UAE': 4.094591305677648e-18, 'UK': 5.397759289662592e-11, 'ULA': 3.4143964621292216e-11, 'USA': 5.145379952688597e-12, 'SpaceX': 1.5554682912201173e-14}",28,2025,0.7400935589906483,True,USA,0.14657754010695168,1,0.2232265931587245,2000,True
Japan,{'p_36_0': 'SpaceX'},1986725.1624542803,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6738711619506322, 'Japan': 0.6198991696322657, 'Russia': 0.752605633802817, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8034224598930483, 'USA': 0.7808724832214765, 'SpaceX': 0.95}","{'China': 2.1975123730858037e-10, 'France': 0.009335933459276599, 'Germany': 7.057545198652979e-07, 'India': 0.03137201391889613, 'Israel': 8.975206921861106e-09, 'Japan': 0.8528882340686562, 'Russia': 3.804364291899629e-09, 'UAE': 0.00019828435728499812, 'UK': 5.518405444559103e-07, 'ULA': 0.00011851625577655661, 'USA': 0.10444783557979655, 'SpaceX': 0.0016379117659261842}",36,2024,0.7154668723924265,True,USA,0.14657754010695168,1,0.24785327975694638,2000,True
Israel,{'p_38_0': 'SpaceX'},1617899.463346582,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6738711619506322, 'Japan': 0.6491376950451683, 'Russia': 0.752605633802817, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8034224598930483, 'USA': 0.7808724832214765, 'SpaceX': 0.95}","{'China': 0.0014406923435149972, 'France': 4.476114919145055e-16, 'Germany': 2.2172973262561486e-15, 'India': 8.06932817452426e-20, 'Israel': 0.9985593076564703, 'Japan': 7.362656279906462e-17, 'Russia': 1.3545541233631629e-15, 'UAE': 7.9674386075539e-17, 'UK': 2.620861807463661e-18, 'ULA': 8.46848408276408e-16, 'USA': 2.318233363936696e-16, 'SpaceX': 9.431546450742853e-15}",38,2015,0.8269661345671201,False,USA,0.14657754010695168,1,0.13635401758225274,2000,True
SpaceX,{},0.0,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6177152317880795, 'Japan': 0.6491376950451683, 'Russia': 0.752605633802817, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8034224598930483, 'USA': 0.7808724832214765, 'SpaceX': 0.95}","{'China': 1.0336393096995063e-13, 'France': 2.2584048960099516e-18, 'Germany': 9.262781151504454e-20, 'India': 1.4111370140071963e-12, 'Israel': 1.4025692161382632e-26, 'Japan': 3.7731120614374244e-21, 'Russia': 2.9843284187989686e-24, 'UAE': 1.1466381473978949e-14, 'UK': 7.626780982139565e-17, 'ULA': 6.395393504640799e-14, 'USA': 5.33682136503425e-06, 'SpaceX': 0.9999946631770449}",41,2024,0.9603957577345249,True,USA,0.14657754010695168,1,0.0029243944148479306,2010,False
Israel,{'p_44_0': 'SpaceX'},3888578.2374654072,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6177152317880795, 'Japan': 0.6491376950451683, 'Russia': 0.752605633802817, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8034224598930483, 'USA': 0.7808724832214765, 'SpaceX': 0.9545454545454546}","{'China': 1.2864297291155796e-14, 'France': 0.00024276312890278312, 'Germany': 1.8243006422157286e-12, 'India': 2.177544872944623e-06, 'Israel': 0.9997399877739852, 'Japan': 1.4149399375348345e-05, 'Russia': 2.279699093983501e-12, 'UAE': 3.521894357030673e-10, 'UK': 1.12344058700426e-10, 'ULA': 2.0569982892697458e-09, 'USA': 9.163490426214627e-07, 'SpaceX': 3.2781723119546644e-09}",44,2013,0.8269661345671201,True,USA,0.1511229946524063,1,0.13635401758225274,2000,True
ULA,{'p_58_0': 'SpaceX'},38012561.984727144,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6471217524197658, 'Japan': 0.6491376950451683, 'Russia': 0.752605633802817, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8034224598930483, 'USA': 0.7808724832214765, 'SpaceX': 0.9545454545454546}","{'China': 5.732688896761267e-53, 'France': 8.294591658787889e-61, 'Germany': 3.5157953232133576e-54, 'India': 6.40234467755821e-53, 'Israel': 5.389120505272058e-56, 'Japan': 6.046709591136343e-50, 'Russia': 5.482161501917241e-64, 'UAE': 4.139667889462337e-56, 'UK': 2.584371020224001e-52, 'ULA': 1.0, 'USA': 1.9537448356155633e-47, 'SpaceX': 1.4475912433537402e-52}",58,2020,0.6947649348001036,True,USA,0.1511229946524063,1,0.26855521734926924,2000,True
Russia,{'p_61_0': 'SpaceX'},38222506.097344145,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6471217524197658, 'Japan': 0.6491376950451683, 'Russia': 0.752605633802817, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8198039215686276, 'USA': 0.7808724832214765, 'SpaceX': 0.9545454545454546}","{'China': 6.698861158120921e-10, 'France': 2.1137592326330148e-16, 'Germany': 7.856361622757992e-14, 'India': 7.637760605038248e-05, 'Israel': 1.214774772394225e-10, 'Japan': 6.209055266055983e-15, 'Russia': 0.9999200565337704, 'UAE': 3.406304072426311e-13, 'UK': 2.718034920020341e-07, 'ULA': 5.8582361588494255e-12, 'USA': 3.2914720292388093e-06, 'SpaceX': 1.7870105661926782e-09}",61,2025,0.940908042189627,True,USA,0.134741532976827,1,0.022412109959745852,2000,True
SpaceX,{},0.0,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6471217524197658, 'Japan': 0.6491376950451683, 'Russia': 0.7750960307298336, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8198039215686276, 'USA': 0.7808724832214765, 'SpaceX': 0.9545454545454546}","{'China': 0.0005996606430804255, 'France': 3.187580244073956e-15, 'Germany': 4.974714480715328e-16, 'India': 7.226451690921849e-12, 'Israel': 4.660585612682606e-11, 'Japan': 7.850204612563351e-19, 'Russia': 2.6582398675289155e-10, 'UAE': 7.17811470939336e-17, 'UK': 7.196075051976478e-11, 'ULA': 4.2708246293046536e-10, 'USA': 4.391969653656308e-10, 'SpaceX': 0.9994003380990193}",67,2024,0.9603957577345249,True,USA,0.134741532976827,1,0.0029243944148479306,2010,False
Israel,{},0.0,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6471217524197658, 'Japan': 0.6491376950451683, 'Russia': 0.7750960307298336, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8198039215686276, 'USA': 0.7808724832214765, 'SpaceX': 0.9583333333333334}","{'China': 3.2763264010291767e-10, 'France': 0.00027045562190091283, 'Germany': 4.299173036759547e-15, 'India': 7.303219707714207e-14, 'Israel': 0.9997287556173163, 'Japan': 5.889025917174079e-09, 'Russia': 4.099492119119519e-20, 'UAE': 1.0496252176682238e-07, 'UK': 9.474614146017e-13, 'ULA': 1.0362111643211269e-20, 'USA': 6.775790507477515e-07, 'SpaceX': 1.5269107564193073e-12}",69,2025,0.8269661345671201,True,USA,0.1385294117647058,1,0.13635401758225274,2000,True
China,{'p_70_0': 'SpaceX'},34826698.25635616,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6723273415326396, 'Japan': 0.6491376950451683, 'Russia': 0.7750960307298336, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8198039215686276, 'USA': 0.7808724832214765, 'SpaceX': 0.9583333333333334}","{'China': 0.999996316877979, 'France': 1.680198648962177e-06, 'Germany': 3.018542346165496e-22, 'India': 1.2028490208515359e-18, 'Israel': 3.364849467572576e-13, 'Japan': 1.1892928203355236e-16, 'Russia': 1.6321088509078925e-12, 'UAE': 1.8889737982651486e-21, 'UK': 1.2163747657380937e-22, 'ULA': 2.0026100850541967e-06, 'USA': 1.2551679211166348e-16, 'SpaceX': 3.1131816504476336e-10}",70,2018,0.7400935589906483,True,USA,0.1385294117647058,1,0.2232265931587245,2000,True
USA,{'p_71_0': 'SpaceX'},2691154.488611239,"{'China': 0.8067813765182186, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6723273415326396, 'Japan': 0.6491376950451683, 'Russia': 0.7750960307298336, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8198039215686276, 'USA': 0.7808724832214765, 'SpaceX': 0.9583333333333334}","{'China': 1.7163604466104642e-13, 'France': 2.232628263615218e-13, 'Germany': 1.313543227838357e-05, 'India': 1.8199847004562773e-08, 'Israel': 3.3534422457303217e-10, 'Japan': 9.386525597434682e-10, 'Russia': 6.506097179033409e-13, 'UAE': 2.968176786928342e-14, 'UK': 2.2722681731104447e-08, 'ULA': 8.927294790851791e-10, 'USA': 0.9999867814321846, 'SpaceX': 4.0045206880339565e-08}",71,2012,0.9633201521493728,True,USA,0.1385294117647058,1,0.0,2000,True
USA,{'p_75_0': 'SpaceX'},15406010.945197446,"{'China': 0.8067813765182186, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6723273415326396, 'Japan': 0.6491376950451683, 'Russia': 0.7750960307298336, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8198039215686276, 'USA': 0.7977284460505937, 'SpaceX': 0.9583333333333334}","{'China': 2.2532393854114952e-07, 'France': 2.8271371934842598e-08, 'Germany': 7.998976404795628e-09, 'India': 2.178285218446321e-08, 'Israel': 1.1947375519589943e-11, 'Japan': 0.00021123754464401952, 'Russia': 7.006295155347417e-05, 'UAE': 1.7642312647236897e-12, 'UK': 2.0286256045881713e-07, 'ULA': 5.93354218212287e-14, 'USA': 0.999718212848908, 'SpaceX': 4.0142397168107983e-10}",75,2018,0.9633201521493728,True,USA,0.1385294117647058,1,0.0,2000,True
ULA,{'p_76_0': 'SpaceX'},21447763.279500984,"{'China': 0.8067813765182186, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6723273415326396, 'Japan': 0.6491376950451683, 'Russia': 0.7750960307298336, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.8198039215686276, 'USA': 0.812176414189837, 'SpaceX': 0.9583333333333334}","{'China': 1.5714724605934356e-17, 'France': 5.794933189036722e-23, 'Germany': 4.157861768405553e-11, 'India': 2.9100325725855954e-18, 'Israel': 1.283158715572668e-14, 'Japan': 2.2783806754988976e-16, 'Russia': 6.770393838450633e-22, 'UAE': 1.1391487538549445e-16, 'UK': 2.186315446088968e-21, 'ULA': 0.9999999999584083, 'USA': 4.476376404969488e-28, 'SpaceX': 1.0174858066689861e-23}",76,2017,0.6947649348001036,False,USA,0.1385294117647058,1,0.26855521734926924,2000,True
SpaceX,"{'p_81_0': 'SpaceX', 'p_81_1': 'SpaceX'}",24079570.941129398,"{'China': 0.8067813765182186, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6723273415326396, 'Japan': 0.6491376950451683, 'Russia': 0.7750960307298336, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.756742081447964, 'USA': 0.812176414189837, 'SpaceX': 0.9583333333333334}","{'China': 7.340550116154108e-17, 'France': 5.677402631645828e-24, 'Germany': 6.889520706277187e-17, 'India': 2.2661541206820204e-20, 'Israel': 1.494991641990364e-09, 'Japan': 9.256506281737243e-13, 'Russia': 6.154183686184978e-16, 'UAE': 1.2249716224264597e-16, 'UK': 3.9092835808984165e-26, 'ULA': 3.872702300453662e-18, 'USA': 7.551192085415405e-26, 'SpaceX': 0.9999999985040819}",81,2020,0.9603957577345249,True,USA,0.14615691914349638,1,0.0029243944148479306,2010,False
India,"{'p_82_0': 'SpaceX', 'p_82_1': 'SpaceX'}",22377702.01659661,"{'China': 0.8067813765182186, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.7559581881533102, 'Israel': 0.6723273415326396, 'Japan': 0.6491376950451683, 'Russia': 0.7750960307298336, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.756742081447964, 'USA': 0.812176414189837, 'SpaceX': 0.9615384615384616}","{'China': 1.581377326396535e-06, 'France': 4.641798215833025e-23, 'Germany': 4.830617139175634e-21, 'India': 0.999998418619063, 'Israel': 2.0537518255004723e-23, 'Japan': 2.50191884578438e-13, 'Russia': 1.4716827171174826e-13, 'UAE': 3.853034423310529e-18, 'UK': 3.2091421105978326e-12, 'ULA': 1.9834454244746463e-24, 'USA': 4.102531204255698e-15, 'SpaceX': 3.771308173177241e-17}",82,2018,0.6717936770004237,False,USA,0.14936204734862457,1,0.29152647514894914,2000,True
Israel,"{'p_87_0': 'SpaceX', 'p_87_1': 'SpaceX'}",21641022.66163356,"{'China': 0.8067813765182186, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.6872347165030093, 'Israel': 0.6723273415326396, 'Japan': 0.6491376950451683, 'Russia': 0.7750960307298336, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.756742081447964, 'USA': 0.812176414189837, 'SpaceX': 0.9615384615384616}","{'China': 6.406552509842687e-06, 'France': 3.5316926930018842e-12, 'Germany': 8.716733356602979e-18, 'India': 8.208135604438109e-11, 'Israel': 0.9999814753161248, 'Japan': 1.3851063079365575e-13, 'Russia': 2.850147464095121e-11, 'UAE': 3.6539998845944786e-09, 'UK': 4.641207333143576e-11, 'ULA': 9.367151381422348e-06, 'USA': 2.7352654789864006e-06, 'SpaceX': 1.1899840013713648e-08}",87,2016,0.8269661345671201,True,USA,0.14936204734862457,1,0.13635401758225274,2000,True
France,{'p_89_0': 'SpaceX'},12395237.701230982,"{'China': 0.8067813765182186, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.6872347165030093, 'Israel': 0.6941721854304637, 'Japan': 0.6491376950451683, 'Russia': 0.7750960307298336, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.756742081447964, 'USA': 0.812176414189837, 'SpaceX': 0.9615384615384616}","{'China': 5.920898996774679e-07, 'France': 0.961171526515073, 'Germany': 0.024605043883227998, 'India': 1.2881637014424311e-11, 'Israel': 1.9250674118842442e-07, 'Japan': 0.012610933194853622, 'Russia': 2.080153662460715e-08, 'UAE': 3.4622094006271803e-15, 'UK': 3.975639730568744e-11, 'ULA': 9.59482612700605e-10, 'USA': 0.001608509476000611, 'SpaceX': 3.1805205435312984e-06}",89,2018,0.8833200167646477,False,USA,0.14936204734862457,1,0.08000013538472517,2000,True
USA,{'p_93_1': 'SpaceX'},21732845.08113723,"{'China': 0.8067813765182186, 'France': 0.6858253588516746, 'Germany': 0.7624489795918368, 'India': 0.6872347165030093, 'Israel': 0.6941721854304637, 'Japan': 0.6491376950451683, 'Russia': 0.7750960307298336, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.756742081447964, 'USA': 0.812176414189837, 'SpaceX': 0.9615384615384616}","{'China': 0.08988280983234896, 'France': 2.386181436042007e-13, 'Germany': 5.7336084625921114e-11, 'India': 2.6397503583261755e-11, 'Israel': 7.452046062110501e-14, 'Japan': 0.07498988067391105, 'Russia': 5.009515490713473e-06, 'UAE': 1.0541606174922843e-18, 'UK': 1.0699644241987175e-07, 'ULA': 5.12797530793362e-07, 'USA': 0.835121318932497, 'SpaceX': 3.6116773235250354e-07}",93,2024,0.9633201521493728,True,USA,0.14936204734862457,1,0.0,2000,True
China,{'p_96_0': 'SpaceX'},17544430.666475616,"{'China': 0.8067813765182186, 'France': 0.6858253588516746, 'Germany': 0.7624489795918368, 'India': 0.6872347165030093, 'Israel': 0.6941721854304637, 'Japan': 0.6491376950451683, 'Russia': 0.7750960307298336, 'UAE': 0.7700336700336702, 'UK': 0.7898029818956337, 'ULA': 0.756742081447964, 'USA': 0.8246979865771812, 'SpaceX': 0.9615384615384616}","{'China': 0.9962976081676687, 'France': 1.4235082078804893e-10, 'Germany': 1.2568668741747544e-09, 'India': 1.8016758659391744e-07, 'Israel': 3.634910139118525e-17, 'Japan': 1.4739572016801912e-20, 'Russia': 8.722742748527743e-19, 'UAE': 1.6011089848611933e-12, 'UK': 0.0037022101584769022, 'ULA': 2.9080624459139035e-11, 'USA': 2.3593255276430664e-13, 'SpaceX': 7.613261815134246e-11}",96,2024,0.7400935589906483,True,USA,0.13684047496128038,1,0.2232265931587245,2000,True
