winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
Israel,{'p_48_0': 'Israel'},1.1701021784610374e+19,"{'China': 3.000958524978065, 'France': 2.91513316612639, 'Germany': 3.0133523341763855, 'India': 3.0074516146868158, 'Israel': 3.8939756138978243, 'Japan': 2.9964705377826415, 'Russia': 3.0044038380045492, 'UAE': 2.9993414773083855, 'UK': 3.0000019693426796, 'ULA': 3.032730267167764, 'USA': 3.8897643156179003, 'SpaceX': 3.18385326182017}",48,2018,0.6502550259942166,False,SpaceX,0.004211298279924058,2,0.31272061436228515,2000,True
USA,"{'p_51_1': 'USA', 'p_51_0': 'USA'}",22088339805715.844,"{'China': 3.0365786889472637, 'France': 2.950753330095589, 'Germany': 3.0489724981455844, 'India': 3.0430717786560146, 'Israel': 2.9387991331945464, 'Japan': 3.0320907017518404, 'Russia': 3.040024001973748, 'UAE': 3.0349616412775844, 'UK': 3.0356221333118785, 'ULA': 3.0683504311369627, 'USA': 3.9401388345970947, 'SpaceX': 3.219473425789369}",51,2012,0.7177637829275563,True,SpaceX,0.7206654088077258,1,0.24521185742894547,2000,True
SpaceX,{'p_54_0': 'SpaceX'},1.6277657826643919e+19,"{'China': 3.069065495063005, 'France': 2.98324013621133, 'Germany': 3.081459304261325, 'India': 3.075558584771756, 'Israel': 2.9712859393102877, 'Japan': 3.0645775078675817, 'Russia': 3.072510808089489, 'UAE': 3.0674484473933257, 'UK': 3.0681089394276198, 'ULA': 3.100837237252704, 'USA': 3.05836657723763, 'SpaceX': 3.25196023190511}",54,2019,0.9629756403565017,True,SpaceX,0.1511229946524062,2,0.0,2010,False
ULA,"{'p_58_1': 'ULA', 'p_58_0': 'ULA'}",1.1665012227090194e+19,"{'China': 3.098902402030685, 'France': 3.01307704317901, 'Germany': 3.1112962112290052, 'India': 3.105395491739436, 'Israel': 3.0011228462779678, 'Japan': 3.0944144148352617, 'Russia': 3.102347715057169, 'UAE': 3.0972853543610057, 'UK': 3.0979458463953, 'ULA': 3.130674144220384, 'USA': 3.08820348420531, 'SpaceX': 2.8585263765448943}",58,2023,0.5599688024311387,False,SpaceX,0.0193779329913788,11,0.40300683792536307,2000,True
Germany,{'p_65_0': 'Germany'},1.056928967159133e+19,"{'China': 3.1264707627342987, 'France': 3.040645403882624, 'Germany': 3.1388645719326194, 'India': 3.1329638524430496, 'Israel': 3.0286912069815815, 'Japan': 3.1219827755388754, 'Russia': 3.129916075760783, 'UAE': 3.1248537150646194, 'UK': 3.1255142070989135, 'ULA': 2.659173103703138, 'USA': 3.115771844908924, 'SpaceX': 2.881035848801177}",65,2019,0.7734202353152679,True,SpaceX,0.005900719489569717,10,0.1895554050412338,2000,True
India,{'p_67_0': 'India'},1.300216369092085e+19,"{'China': 3.152076454438783, 'France': 3.0662510955871083, 'Germany': 2.7456502915233756, 'India': 3.158569544147534, 'Israel': 3.054296898686066, 'Japan': 3.14758846724336, 'Russia': 3.1555217674652676, 'UAE': 3.150459406769104, 'UK': 3.151119898803398, 'ULA': 2.680080063432139, 'USA': 3.1413775366134082, 'SpaceX': 2.9019428085301784}",67,2017,0.7694930036941222,False,SpaceX,0.003047776682266523,9,0.19348263666237953,2000,True
Russia,{'p_68_0': 'Russia'},9.898189141594733e+18,"{'China': 3.175968399664768, 'France': 3.090143040813093, 'Germany': 2.765157983112105, 'India': 2.6764156569133326, 'Israel': 3.078188843912051, 'Japan': 3.1714804124693448, 'Russia': 3.179413712691252, 'UAE': 3.1743513519950888, 'UK': 3.175011844029383, 'ULA': 2.6995877550208682, 'USA': 3.165269481839393, 'SpaceX': 2.9214505001189073}",68,2018,0.7816610307452502,True,SpaceX,0.003445313026483987,8,0.18131460961125156,2000,True
China,{'p_70_0': 'China'},1.4857981996836954e+19,"{'China': 3.198351761988137, 'France': 3.1125264031364623, 'Germany': 2.7834339219188022, 'India': 2.6946915957200304, 'Israel': 3.10057220623542, 'Japan': 3.193863774792714, 'Russia': 2.775231133761286, 'UAE': 3.196734714318458, 'UK': 3.197395206352752, 'ULA': 2.717863693827566, 'USA': 3.1876528441627623, 'SpaceX': 2.939726438925605}",70,2021,0.7657617000937514,False,SpaceX,0.0009565556353852145,7,0.1972139402627503,2000,True
UK,"{'p_76_2': 'UK', 'p_76_0': 'UK'}",1.8154462772064354e+19,"{'China': 2.705923409455634, 'France': 3.133572189532491, 'Germany': 2.800617734554095, 'India': 2.7118754083553225, 'Israel': 3.1216179926314487, 'Japan': 3.2149095611887426, 'Russia': 2.7924149463965784, 'UAE': 3.2177805007144866, 'UK': 3.2184409927487807, 'ULA': 2.735047506462858, 'USA': 3.208698630558791, 'SpaceX': 2.9569102515608976}",76,2023,0.740850476227744,True,SpaceX,0.0006604920342940801,6,0.2221251641287577,2000,True
UAE,{},0.0,"{'China': 2.7221326462077733, 'France': 3.1534243691138455, 'Germany': 2.816826971306234, 'India': 2.7280846451074616, 'Israel': 3.141470172212803, 'Japan': 3.234761740770097, 'Russia': 2.8086241831487175, 'UAE': 3.237632680295841, 'UK': 2.804589136875337, 'ULA': 2.7512567432149977, 'USA': 3.2285508101401454, 'SpaceX': 2.9731194883130367}",77,2023,0.8543603793086022,True,SpaceX,0.0028709395257440207,5,0.10861526104789954,2000,True
Japan,"{'p_78_1': 'Japan', 'p_78_0': 'Japan'}",1.8791159204334907e+19,"{'China': 2.7374671619792172, 'France': 3.1722052386601947, 'Germany': 2.832161487077678, 'India': 2.7434191608789056, 'Israel': 3.1602510417591523, 'Japan': 3.253542610316446, 'Russia': 2.8239586989201615, 'UAE': 2.819318201615345, 'UK': 2.819923652646781, 'ULA': 2.766591258986441, 'USA': 3.2473316796864946, 'SpaceX': 2.9884540040844807}",78,2016,0.7819058367922255,True,SpaceX,0.006210930629951594,4,0.18106980356427627,2000,True
USA,{'p_92_0': 'USA'},1.2138648211352952e+18,"{'China': 2.7520124675117756, 'France': 3.1900195270140195, 'Germany': 2.8467067926102363, 'India': 2.757964466411464, 'Israel': 3.178065330112977, 'Japan': 2.831231812582638, 'Russia': 2.83850400445272, 'UAE': 2.8338635071479032, 'UK': 2.834468958179339, 'ULA': 2.7811365645189996, 'USA': 3.2651459680403194, 'SpaceX': 3.002999309617039}",92,2020,0.7177637829275563,True,SpaceX,0.07512644102629995,3,0.24521185742894547,2000,True
France,{'p_93_0': 'France'},12814429724017.637,"{'China': 2.7658423273012436, 'France': 3.206957576863235, 'Germany': 2.8605366523997042, 'India': 2.771794326200932, 'Israel': 3.1950033799621926, 'Japan': 2.845061672372106, 'Russia': 2.852333864242188, 'UAE': 2.847693366937371, 'UK': 2.848298817968807, 'ULA': 2.794966424308468, 'USA': 2.83936831929465, 'SpaceX': 3.016829169406507}",93,2013,0.6831889213888549,False,SpaceX,0.01195419690104238,2,0.27978671896764684,2000,True
Israel,{'p_96_0': 'Israel'},8.633404038369859e+18,"{'China': 2.7790207979562296, 'France': 2.7003475523421945, 'Germany': 2.8737151230546902, 'India': 2.784972796855918, 'Israel': 3.2111436443096713, 'Japan': 2.858240143027092, 'Russia': 2.865512334897174, 'UAE': 2.860871837592357, 'UK': 2.861477288623793, 'ULA': 2.808144894963454, 'USA': 2.852546789949636, 'SpaceX': 3.030007640061493}",96,2019,0.6502550259942166,True,SpaceX,0.18113600424817822,1,0.31272061436228515,2000,True
SpaceX,{'p_97_1': 'SpaceX'},5.192923031211273e+18,"{'China': 2.7916038451462413, 'France': 2.712930599532206, 'Germany': 2.886298170244702, 'India': 2.7975558440459296, 'Israel': 2.785305919039584, 'Japan': 2.8708231902171035, 'Russia': 2.8780953820871855, 'UAE': 2.873454884782369, 'UK': 2.874060335813805, 'ULA': 2.8207279421534652, 'USA': 2.865129837139648, 'SpaceX': 3.0425906872515047}",97,2014,0.9629756403565017,True,SpaceX,0.1562925170068028,1,0.0,2010,False
Germany,{'p_100_0': 'Germany'},10558240722436.43,"{'China': 2.80364063916448, 'France': 2.724967393550445, 'Germany': 2.898334964262941, 'India': 2.8095926380641685, 'Israel': 2.797342713057823, 'Japan': 2.8828599842353424, 'Russia': 2.8901321761054244, 'UAE': 2.8854916788006078, 'UK': 2.8860971298320437, 'ULA': 2.832764736171704, 'USA': 2.8771666311578867, 'SpaceX': 2.7769824474560467}",100,2013,0.7734202353152679,True,SpaceX,0.008202788157516405,11,0.1895554050412338,2000,True
Russia,{'p_101_0': 'Russia'},7.575431129468129e+18,"{'China': 2.815174602555052, 'France': 2.736501356941017, 'Germany': 2.6427011370600146, 'India': 2.8211266014547403, 'Israel': 2.808876676448395, 'Japan': 2.894393947625914, 'Russia': 2.901666139495996, 'UAE': 2.8970256421911795, 'UK': 2.8976310932226155, 'ULA': 2.844298699562276, 'USA': 2.8887005945484585, 'SpaceX': 2.7869711527586016}",101,2022,0.7816610307452502,True,SpaceX,0.0040350462733806935,10,0.18131460961125156,2000,True
UK,"{'p_102_2': 'UK', 'p_102_1': 'UK'}",1.5290203276018414e+19,"{'China': 2.826244264438307, 'France': 2.7475710188242717, 'Germany': 2.6522877454622176, 'India': 2.832196263337995, 'Israel': 2.8199463383316496, 'Japan': 2.905463609509169, 'Russia': 2.6447159410091254, 'UAE': 2.9080953040744344, 'UK': 2.9087007551058703, 'ULA': 2.8553683614455307, 'USA': 2.8997702564317134, 'SpaceX': 2.7965577611608046}",102,2024,0.740850476227744,True,SpaceX,0.000605451031435944,9,0.2221251641287577,2000,True
UAE,{'p_103_1': 'UAE'},1.2437094019262405e+19,"{'China': 2.836883962656128, 'France': 2.758210717042093, 'Germany': 2.661501994407451, 'India': 2.8428359615558163, 'Israel': 2.830586036549471, 'Japan': 2.9161033077269902, 'Russia': 2.653930189954359, 'UAE': 2.9187350022922556, 'UK': 2.6502055318558537, 'ULA': 2.8660080596633524, 'USA': 2.9104099546495346, 'SpaceX': 2.805772010106038}",103,2023,0.8543603793086022,True,SpaceX,0.0026316945652653523,8,0.10861526104789954,2000,True
Japan,{'p_106_1': 'Japan'},5.045388034175649e+18,"{'China': 2.8471244250287238, 'France': 2.7684511794146887, 'Germany': 2.6703704949686173, 'India': 2.853076423928412, 'Israel': 2.8408264989220666, 'Japan': 2.926343770099586, 'Russia': 2.662798690515525, 'UAE': 2.6585151545418486, 'UK': 2.6590740324170206, 'ULA': 2.876248522035948, 'USA': 2.9206504170221304, 'SpaceX': 2.8146405106672048}",106,2025,0.7819058367922255,False,SpaceX,0.005693353077455665,7,0.18106980356427627,2000,True
USA,"{'p_111_1': 'USA', 'p_111_0': 'USA'}",1.0802638596712264e+19,"{'China': 2.8569932537760403, 'France': 2.778320008162005, 'Germany': 2.6789171513693915, 'India': 2.8629452526757286, 'Israel': 2.850695327669383, 'Japan': 2.5877094774977625, 'Russia': 2.6713453469162993, 'UAE': 2.6670618109426227, 'UK': 2.6676206888177942, 'ULA': 2.8861173507832643, 'USA': 2.930519245769447, 'SpaceX': 2.8231871670679785}",111,2024,0.7177637829275563,True,SpaceX,0.04440189498618263,6,0.24521185742894547,2000,True
ULA,{'p_116_0': 'ULA'},8.983142521657029e+18,"{'China': 2.8665153317672503, 'France': 2.787842086153215, 'Germany': 2.6871635128065963, 'India': 2.8724673306669386, 'Israel': 2.860217405660593, 'Japan': 2.595955838934967, 'Russia': 2.679591708353504, 'UAE': 2.675308172379827, 'UK': 2.6758670502549986, 'ULA': 2.8956394287744747, 'USA': 2.667623513017315, 'SpaceX': 2.8314335285051833}",116,2017,0.5599688024311387,False,SpaceX,0.023172098107536065,6,0.40300683792536307,2000,True
India,"{'p_118_1': 'India', 'p_118_0': 'India'}",19583499825402.086,"{'China': 2.875713165206793, 'France': 2.7970399195927578, 'Germany': 2.6951290702250184, 'India': 2.881665164106481, 'Israel': 2.8694152391001357, 'Japan': 2.603921396353389, 'Russia': 2.687557265771926, 'UAE': 2.683273729798249, 'UK': 2.6838326076734207, 'ULA': 2.5576796289100305, 'USA': 2.6755890704357372, 'SpaceX': 2.8393990859236053}",118,2012,0.7694930036941222,True,SpaceX,0.005951998899688338,5,0.19348263666237953,2000,True
China,{'p_119_0': 'China'},1.4142830889651924e+18,"{'China': 2.884607174285082, 'France': 2.8059339286710467, 'Germany': 2.7028315080283054, 'India': 2.6209155146140546, 'Israel': 2.8783092481784247, 'Japan': 2.6116238341566764, 'Russia': 2.6952597035752133, 'UAE': 2.6909761676015367, 'UK': 2.6915350454767086, 'ULA': 2.565382066713318, 'USA': 2.6832915082390247, 'SpaceX': 2.847101523726893}",119,2014,0.7657617000937514,True,SpaceX,0.006297926106657137,4,0.1972139402627503,2000,True
Israel,{'p_122_0': 'Israel'},7.245934629711147e+18,"{'China': 2.6228767724199873, 'France': 2.8145426953467525, 'Germany': 2.71028691866472, 'India': 2.6283709252504686, 'Israel': 2.8869180148541305, 'Japan': 2.619079244793091, 'Russia': 2.7027151142116277, 'UAE': 2.698431578237951, 'UK': 2.6989904561131226, 'ULA': 2.5728374773497324, 'USA': 2.690746918875439, 'SpaceX': 2.854556934363307}",122,2014,0.6502550259942166,True,SpaceX,0.032361080490823646,3,0.31272061436228515,2000,True
SpaceX,"{'p_123_2': 'SpaceX', 'p_123_0': 'SpaceX', 'p_123_1': 'SpaceX'}",28500617153170.24,"{'China': 2.6300998402010256, 'France': 2.822883175602268, 'Germany': 2.7175099864457586, 'India': 2.6355939930315073, 'Israel': 2.624286369948727, 'Japan': 2.626302312574129, 'Russia': 2.7099381819926665, 'UAE': 2.7056546460189894, 'UK': 2.7062135238941614, 'ULA': 2.580060545130771, 'USA': 2.697969986656478, 'SpaceX': 2.8617800021443456}",123,2012,0.9629756403565017,False,SpaceX,0.03889682654207771,2,0.0,2010,False
France,"{'p_126_2': 'France', 'p_126_0': 'France', 'p_126_1': 'France'}",94221312365264.64,"{'China': 2.6371039994792405, 'France': 2.8309708820917163, 'Germany': 2.7245141457239734, 'India': 2.6425981523097217, 'Israel': 2.6312905292269413, 'Japan': 2.633306471852344, 'Russia': 2.7169423412708813, 'UAE': 2.7126588052972043, 'UK': 2.7132176831723758, 'ULA': 2.5870647044089856, 'USA': 2.7049741459346923, 'SpaceX': 2.598749556751146}",126,2013,0.6831889213888549,False,SpaceX,0.10645673636774289,6,0.27978671896764684,2000,True
Germany,{'p_127_0': 'Germany'},6219258399947.112,"{'China': 2.643901571344672, 'France': 2.4943570369317167, 'Germany': 2.7313117175894046, 'India': 2.649395724175154, 'Israel': 2.638088101092373, 'Japan': 2.6401040437177756, 'Russia': 2.7237399131363125, 'UAE': 2.719456377162636, 'UK': 2.720015255037808, 'ULA': 2.5938622762744172, 'USA': 2.711771717800124, 'SpaceX': 2.604829489860364}",127,2013,0.7734202353152679,False,SpaceX,0.007571804453092135,10,0.1895554050412338,2000,True
Russia,{'p_130_0': 'Russia'},4.3536400426862085e+18,"{'China': 2.6505038822349833, 'France': 2.5009593478220276, 'Germany': 2.4767697616668336, 'India': 2.6559980350654646, 'Israel': 2.644690411982684, 'Japan': 2.646706354608087, 'Russia': 2.7303422240266237, 'UAE': 2.726058688052947, 'UK': 2.7266175659281187, 'ULA': 2.6004645871647285, 'USA': 2.718374028690435, 'SpaceX': 2.6107347762440933}",130,2022,0.7816610307452502,True,SpaceX,0.0037246580985050848,10,0.18131460961125156,2000,True
UK,{'p_134_0': 'UK'},1.1582964618403537e+19,"{'China': 2.6569213672460963, 'France': 2.507376832833141, 'Germany': 2.4825097347586076, 'India': 2.6624155200765776, 'Israel': 2.651107896993797, 'Japan': 2.6531238396192, 'Russia': 2.546907344909308, 'UAE': 2.73247617306406, 'UK': 2.7330350509392316, 'ULA': 2.6068820721758414, 'USA': 2.724791513701548, 'SpaceX': 2.6164747493358673}",134,2025,0.740850476227744,True,SpaceX,0.000558877875171504,9,0.2221251641287577,2000,True
UAE,{'p_137_0': 'UAE'},7.542407897809454e+18,"{'China': 2.663163660443078, 'France': 2.513619126030122, 'Germany': 2.4880930115281816, 'India': 2.668657813273559, 'Israel': 2.657350190190779, 'Japan': 2.6593661328161815, 'Russia': 2.552490621678882, 'UAE': 2.7387184662610418, 'UK': 2.549032010587413, 'ULA': 2.613124365372823, 'USA': 2.73103380689853, 'SpaceX': 2.6220580261054414}",137,2024,0.8543603793086022,True,SpaceX,0.0076846593625119475,8,0.10861526104789954,2000,True
USA,{'p_141_0': 'USA'},1.211096681189926e+19,"{'China': 2.6692396740786553, 'France': 2.5196951396657, 'Germany': 2.4935275633367286, 'India': 2.6747338269091365, 'Israel': 2.663426203826356, 'Japan': 2.665442146451759, 'Russia': 2.557925173487429, 'UAE': 2.5539476043690144, 'UK': 2.5544665623959597, 'ULA': 2.6192003790084004, 'USA': 2.737109820534107, 'SpaceX': 2.627492577913988}",141,2015,0.7177637829275563,True,SpaceX,0.062375993624970594,7,0.24521185742894547,2000,True
India,{'p_146_0': 'India'},5.20449159322247e+18,"{'China': 2.6751576683089295, 'France': 2.5256131338959737, 'Germany': 2.4988207782924663, 'India': 2.680651821139411, 'Israel': 2.6693441980566304, 'Japan': 2.671360140682033, 'Russia': 2.5632183884431665, 'UAE': 2.559240819324752, 'UK': 2.5597597773516974, 'ULA': 2.6251183732386747, 'USA': 2.55210506420242, 'SpaceX': 2.6327857928697256}",146,2020,0.7694930036941222,False,SpaceX,0.005494152830481269,10,0.19348263666237953,2000,True
China,{'p_147_0': 'China'},1.3272272979954307e+19,"{'China': 2.680925312737007, 'France': 2.5313807783240514, 'Germany': 2.503979516296958, 'India': 2.427914665269439, 'Israel': 2.675111842484708, 'Japan': 2.6771277851101107, 'Russia': 2.568377126447658, 'UAE': 2.564399557329244, 'UK': 2.5649185153561893, 'ULA': 2.6308860176667523, 'USA': 2.5572638022069114, 'SpaceX': 2.6379445308742175}",147,2018,0.7657617000937514,True,SpaceX,0.0037975276268964464,9,0.1972139402627503,2000,True
Japan,{'p_148_0': 'Japan'},5.962333807779707e+18,"{'China': 2.499272164841292, 'France': 2.5370052064904716, 'Germany': 2.50901015778283, 'India': 2.432945306755311, 'Israel': 2.680736270651128, 'Japan': 2.6827522132765305, 'Russia': 2.5734077679335297, 'UAE': 2.569430198815116, 'UK': 2.569949156842061, 'ULA': 2.6365104458331725, 'USA': 2.5622944436927835, 'SpaceX': 2.642975172360089}",148,2014,0.7819058367922255,True,SpaceX,0.0020159426254022783,8,0.18106980356427627,2000,True
Israel,{'p_149_0': 'Israel'},5.590230852362867e+18,"{'China': 2.5041806540462677, 'France': 2.5424930642550456, 'Germany': 2.513918646987805, 'India': 2.437853795960286, 'Israel': 2.6862241284157022, 'Japan': 2.5006543783927206, 'Russia': 2.578316257138505, 'UAE': 2.574338688020091, 'UK': 2.5748576460470365, 'ULA': 2.6419983035977466, 'USA': 2.5672029328977586, 'SpaceX': 2.6478836615650647}",149,2017,0.6502550259942166,False,SpaceX,0.03834046685063752,7,0.31272061436228515,2000,True
SpaceX,{'p_152_0': 'SpaceX'},7.169079969958816e+18,"{'China': 2.508972537539639, 'France': 2.547850552870765, 'Germany': 2.5187105304811768, 'India': 2.4426456794536575, 'Israel': 2.432145743733933, 'Japan': 2.5054462618860924, 'Russia': 2.583108140631877, 'UAE': 2.5791305715134625, 'UK': 2.579649529540408, 'ULA': 2.6473557922134656, 'USA': 2.5719948163911304, 'SpaceX': 2.652675545058436}",152,2018,0.9629756403565017,True,SpaceX,0.005319752844970438,7,0.0,2010,False
ULA,{'p_165_0': 'ULA'},9.612586220452794e+17,"{'China': 2.513652998610437, 'France': 2.5530834674309375, 'Germany': 2.5233909915519743, 'India': 2.4473261405244555, 'Israel': 2.4368262048047304, 'Japan': 2.5101267229568904, 'Russia': 2.5877886017026746, 'UAE': 2.5838110325842605, 'UK': 2.584329990611206, 'ULA': 2.652588706773638, 'USA': 2.576675277461928, 'SpaceX': 2.5107597168439137}",165,2016,0.5599688024311387,False,SpaceX,0.06480010507096345,7,0.40300683792536307,2000,True
Russia,"{'p_168_0': 'Russia', 'p_168_1': 'Russia'}",1.091443599108864e+19,"{'China': 2.518226888037487, 'France': 2.5581972312711634, 'Germany': 2.5279648809790247, 'India': 2.4519000299515055, 'Israel': 2.441400094231781, 'Japan': 2.5147006123839404, 'Russia': 2.592362491129725, 'UAE': 2.5883849220113104, 'UK': 2.588903880038256, 'ULA': 2.400333256900822, 'USA': 2.5812491668889783, 'SpaceX': 2.5149350875351297}",168,2024,0.7816610307452502,True,SpaceX,0.003458611091469166,9,0.18131460961125156,2000,True
UK,"{'p_170_2': 'UK', 'p_170_1': 'UK'}",1.2666070395650947e+19,"{'China': 2.5226987516870465, 'France': 2.563196926824426, 'Germany': 2.5324367446285843, 'India': 2.456371893601065, 'Israel': 2.4458719578813404, 'Japan': 2.5191724760335, 'Russia': 2.45408774439526, 'UAE': 2.59285678566087, 'UK': 2.5933757436878153, 'ULA': 2.4048051205503818, 'USA': 2.585721030538538, 'SpaceX': 2.5190173218600487}",170,2019,0.740850476227744,True,SpaceX,0.0005189580269453486,8,0.2221251641287577,2000,True
UAE,{'p_175_0': 'UAE'},9.74783409440007e+17,"{'China': 2.5270728553211077, 'France': 2.568087323357621, 'Germany': 2.536810848262645, 'India': 2.460745997235126, 'Israel': 2.4502460615154016, 'Japan': 2.5235465796675607, 'Russia': 2.458080736443994, 'UAE': 2.597230889294931, 'UK': 2.4548526994252895, 'ULA': 2.4091792241844425, 'USA': 2.5900951341725986, 'SpaceX': 2.5230103139087827}",175,2024,0.8543603793086022,False,SpaceX,0.007135755122332554,7,0.10861526104789954,2000,True
USA,{'p_178_0': 'USA'},4.799873011161142e+18,"{'China': 2.5313532069467053, 'France': 2.5728729019588394, 'Germany': 2.5410911998882426, 'India': 2.465026348860724, 'Israel': 2.454526413140999, 'Japan': 2.5278269312931583, 'Russia': 2.46198814500965, 'UAE': 2.39160908049913, 'UK': 2.458760107990946, 'ULA': 2.41345957581004, 'USA': 2.594375485798196, 'SpaceX': 2.5269177224744386}",178,2021,0.7177637829275563,True,SpaceX,0.02150258383935677,7,0.24521185742894547,2000,True
