winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
Israel,{'p_35_1': 'Israel'},56083700.901036635,"{'China': 3.000958524978065, 'France': 3.006042257035481, 'Germany': 3.0133523341763855, 'India': 3.0074516146868158, 'Israel': 3.8939756138978243, 'Japan': 2.9964705377826415, 'Russia': 2.913494747095458, 'UAE': 2.9993414773083855, 'UK': 3.0000019693426796, 'ULA': 3.032730267167764, 'USA': 3.8897643156179003, 'SpaceX': 3.18385326182017}",35,2022,0.8495844370902838,True,SpaceX,0.004211298279924058,2,0.11232004450777988,2000,True
USA,"{'p_48_1': 'USA', 'p_48_0': 'USA'}",110897872.29482676,"{'China': 3.0365786889472637, 'France': 3.0416624210046797, 'Germany': 3.0489724981455844, 'India': 3.0430717786560146, 'Israel': 3.0297082241036373, 'Japan': 3.0320907017518404, 'Russia': 2.949114911064657, 'UAE': 3.0349616412775844, 'UK': 3.0356221333118785, 'ULA': 3.0683504311369627, 'USA': 3.9401388345970947, 'SpaceX': 3.219473425789369}",48,2019,0.8388037446163534,True,SpaceX,0.7206654088077258,1,0.1231007369817102,2000,True
SpaceX,{'p_51_0': 'SpaceX'},10117921.60873037,"{'China': 3.069065495063005, 'France': 3.0741492271204214, 'Germany': 3.081459304261325, 'India': 3.075558584771756, 'Israel': 3.062195030219379, 'Japan': 3.0645775078675817, 'Russia': 2.981601717180398, 'UAE': 3.0674484473933257, 'UK': 3.0681089394276198, 'ULA': 3.100837237252704, 'USA': 3.05836657723763, 'SpaceX': 3.25196023190511}",51,2012,0.9619044815980636,True,SpaceX,0.1511229946524062,2,0.0,2010,False
ULA,{'p_57_0': 'ULA'},38035349.96343703,"{'China': 3.098902402030685, 'France': 3.1039861340881014, 'Germany': 3.1112962112290052, 'India': 3.105395491739436, 'Israel': 3.092031937187059, 'Japan': 3.0944144148352617, 'Russia': 3.011438624148078, 'UAE': 3.0972853543610057, 'UK': 3.0979458463953, 'ULA': 3.130674144220384, 'USA': 3.08820348420531, 'SpaceX': 2.8585263765448943}",57,2016,0.9611396540773056,True,SpaceX,0.0193779329913788,11,0.0007648275207580157,2000,True
Germany,"{'p_58_1': 'Germany', 'p_58_0': 'Germany'}",109825020.58242509,"{'China': 3.1264707627342987, 'France': 3.1315544947917147, 'Germany': 3.1388645719326194, 'India': 3.1329638524430496, 'Israel': 3.1196002978906723, 'Japan': 3.1219827755388754, 'Russia': 3.039006984851692, 'UAE': 3.1248537150646194, 'UK': 3.1255142070989135, 'ULA': 2.7425064370364716, 'USA': 3.115771844908924, 'SpaceX': 2.881035848801177}",58,2023,0.7997749838642382,True,SpaceX,0.005900719489569717,10,0.16212949773382546,2000,True
India,"{'p_59_0': 'India', 'p_59_1': 'India'}",120783490.78847007,"{'China': 3.152076454438783, 'France': 3.157160186496199, 'Germany': 2.7456502915233756, 'India': 3.158569544147534, 'Israel': 3.1452059895951567, 'Japan': 3.14758846724336, 'Russia': 3.0646126765561763, 'UAE': 3.150459406769104, 'UK': 3.151119898803398, 'ULA': 2.7634133967654724, 'USA': 3.1413775366134082, 'SpaceX': 2.9019428085301784}",59,2024,0.7853510128731043,True,SpaceX,0.001409357651334986,9,0.17655346872495936,2000,True
France,{'p_61_0': 'France'},12091294.786507448,"{'China': 3.175968399664768, 'France': 3.1810521317221845, 'Germany': 2.765157983112105, 'India': 2.759748990246666, 'Israel': 3.169097934821142, 'Japan': 3.1714804124693448, 'Russia': 3.0885046217821612, 'UAE': 3.1743513519950888, 'UK': 3.175011844029383, 'ULA': 2.7829210883542017, 'USA': 3.165269481839393, 'SpaceX': 2.9214505001189073}",61,2012,0.8738783202274901,False,SpaceX,0.005083732057416412,8,0.08802616137057351,2000,True
China,{'p_72_0': 'China'},65910163.75498604,"{'China': 3.198351761988137, 'France': 2.6933996845396404, 'Germany': 2.7834339219188022, 'India': 2.7780249290533634, 'Israel': 3.1914812971445112, 'Japan': 3.193863774792714, 'Russia': 3.1108879841055304, 'UAE': 3.196734714318458, 'UK': 3.197395206352752, 'ULA': 2.8011970271608995, 'USA': 3.1876528441627623, 'SpaceX': 2.939726438925605}",72,2020,0.7502080652284714,True,SpaceX,0.0009565556353852145,7,0.21169641636959224,2000,True
UK,{'p_76_0': 'UK'},103526264.65041827,"{'China': 2.7892567427889676, 'France': 2.7105834971749325, 'Germany': 2.800617734554095, 'India': 2.795208741688656, 'Israel': 3.2125270835405395, 'Japan': 3.2149095611887426, 'Russia': 3.131933770501559, 'UAE': 3.2177805007144866, 'UK': 3.2184409927487807, 'ULA': 2.8183808397961916, 'USA': 3.208698630558791, 'SpaceX': 2.9569102515608976}",76,2023,0.40112355904814884,True,SpaceX,0.0006604920342940801,6,0.5607809225499147,2000,True
UAE,{'p_77_0': 'UAE'},8726229.437905097,"{'China': 2.8054659795411068, 'France': 2.7267927339270717, 'Germany': 2.816826971306234, 'India': 2.811417978440795, 'Israel': 3.232379263121894, 'Japan': 3.234761740770097, 'Russia': 3.1517859500829135, 'UAE': 3.237632680295841, 'UK': 2.804589136875337, 'ULA': 2.8345900765483307, 'USA': 3.2285508101401454, 'SpaceX': 2.9731194883130367}",77,2012,0.7927079437618537,True,SpaceX,0.0028709395257440207,5,0.16919653783620991,2000,True
Japan,"{'p_79_2': 'Japan', 'p_79_1': 'Japan'}",99012176.09227003,"{'China': 2.8208004953125507, 'France': 2.7421272496985156, 'Germany': 2.832161487077678, 'India': 2.826752494212239, 'Israel': 3.251160132668243, 'Japan': 3.253542610316446, 'Russia': 3.1705668196292627, 'UAE': 2.819318201615345, 'UK': 2.819923652646781, 'ULA': 2.8499245923197747, 'USA': 3.2473316796864946, 'SpaceX': 2.9884540040844807}",79,2021,0.5989953456167963,True,SpaceX,0.0023824776482030963,4,0.3629091359812673,2000,True
Israel,{'p_80_0': 'Israel'},35988315.34999011,"{'China': 2.835345800845109, 'France': 2.756672555231074, 'Germany': 2.8467067926102363, 'India': 2.8412977997447975, 'Israel': 3.268974421022068, 'Japan': 2.831231812582638, 'Russia': 3.1883811079830875, 'UAE': 2.8338635071479032, 'UK': 2.834468958179339, 'ULA': 2.864469897852333, 'USA': 3.2651459680403194, 'SpaceX': 3.002999309617039}",80,2016,0.8495844370902838,True,SpaceX,0.003828452981748498,3,0.11232004450777988,2000,True
USA,{'p_81_0': 'USA'},10623816.457426097,"{'China': 2.849175660634577, 'France': 2.770502415020542, 'Germany': 2.8605366523997042, 'India': 2.8551276595342654, 'Israel': 2.84287773452792, 'Japan': 2.845061672372106, 'Russia': 3.205319157832303, 'UAE': 2.847693366937371, 'UK': 2.848298817968807, 'ULA': 2.878299757641801, 'USA': 3.282084017889535, 'SpaceX': 3.016829169406507}",81,2013,0.8388037446163534,False,SpaceX,0.07676486005723193,2,0.1231007369817102,2000,True
Russia,{'p_82_0': 'Russia'},12125680.163482286,"{'China': 2.862354131289563, 'France': 2.783680885675528, 'Germany': 2.8737151230546902, 'India': 2.8683061301892514, 'Israel': 2.856056205182906, 'Japan': 2.858240143027092, 'Russia': 3.2214594221797817, 'UAE': 2.860871837592357, 'UK': 2.861477288623793, 'ULA': 2.891478228296787, 'USA': 2.7692134566163027, 'SpaceX': 3.030007640061493}",82,2017,0.5252496103097163,False,SpaceX,0.19145178211828862,1,0.43665487128834735,2000,True
SpaceX,{'p_84_0': 'SpaceX'},8216494.185352854,"{'China': 2.8749371784795748, 'France': 2.7962639328655396, 'Germany': 2.886298170244702, 'India': 2.880889177379263, 'Israel': 2.8686392523729176, 'Japan': 2.8708231902171035, 'Russia': 2.7114287154205186, 'UAE': 2.873454884782369, 'UK': 2.874060335813805, 'ULA': 2.9040612754867987, 'USA': 2.7817965038063144, 'SpaceX': 3.0425906872515047}",84,2012,0.9619044815980636,True,SpaceX,0.138529411764706,2,0.0,2010,False
ULA,{'p_86_0': 'ULA'},53516663.98338906,"{'China': 2.8869739724978136, 'France': 2.8083007268837785, 'Germany': 2.898334964262941, 'India': 2.892925971397502, 'Israel': 2.8806760463911565, 'Japan': 2.8828599842353424, 'Russia': 2.7234655094387574, 'UAE': 2.8854916788006078, 'UK': 2.8860971298320437, 'ULA': 2.9160980695050376, 'USA': 2.7938332978245533, 'SpaceX': 2.7769824474560467}",86,2025,0.9611396540773056,True,SpaceX,0.01776310524209679,11,0.0007648275207580157,2000,True
Germany,{'p_98_0': 'Germany'},110390463.38750651,"{'China': 2.8985079358883854, 'France': 2.8198346902743503, 'Germany': 2.9098689276535126, 'India': 2.9044599347880737, 'Israel': 2.8922100097817283, 'Japan': 2.894393947625914, 'Russia': 2.734999472829329, 'UAE': 2.8970256421911795, 'UK': 2.8976310932226155, 'ULA': 2.659097849591181, 'USA': 2.805367261215125, 'SpaceX': 2.7869711527586016}",98,2014,0.7997749838642382,True,SpaceX,0.005408992865438833,10,0.16212949773382546,2000,True
India,{'p_101_0': 'India'},120490612.36062495,"{'China': 2.9095775977716403, 'France': 2.830904352157605, 'Germany': 2.6522877454622176, 'India': 2.9155295966713286, 'Israel': 2.903279671664983, 'Japan': 2.905463609509169, 'Russia': 2.746069134712584, 'UAE': 2.9080953040744344, 'UK': 2.9087007551058703, 'ULA': 2.6686844579933835, 'USA': 2.81643692309838, 'SpaceX': 2.7965577611608046}",101,2018,0.7853510128731043,False,SpaceX,0.005951998899688338,9,0.17655346872495936,2000,True
China,"{'p_107_2': 'China', 'p_107_0': 'China'}",75067124.31691878,"{'China': 2.9202172959894614, 'France': 2.8415440503754263, 'Germany': 2.661501994407451, 'India': 2.5795860009931997, 'Israel': 2.9139193698828043, 'Japan': 2.9161033077269902, 'Russia': 2.7567088329304053, 'UAE': 2.9187350022922556, 'UK': 2.9193404533236915, 'ULA': 2.6778987069386173, 'USA': 2.827076621316201, 'SpaceX': 2.805772010106038}",107,2018,0.7502080652284714,False,SpaceX,0.000876842665769928,8,0.21169641636959224,2000,True
UK,{'p_108_1': 'UK'},99181240.47542678,"{'China': 2.582960348723885, 'France': 2.851784512748022, 'Germany': 2.6703704949686173, 'India': 2.5884545015543665, 'Israel': 2.9241598322554, 'Japan': 2.926343770099586, 'Russia': 2.766949295303001, 'UAE': 2.9289754646648514, 'UK': 2.9295809156962873, 'ULA': 2.686767207499784, 'USA': 2.837317083688797, 'SpaceX': 2.8146405106672048}",108,2022,0.40112355904814884,False,SpaceX,0.000605451031435944,7,0.5607809225499147,2000,True
UAE,{'p_109_0': 'UAE'},111550905.90560888,"{'China': 2.591507005124659, 'France': 2.8616533414953387, 'Germany': 2.6789171513693915, 'India': 2.59700115795514, 'Israel': 2.9340286610027166, 'Japan': 2.9362125988469026, 'Russia': 2.7768181240503176, 'UAE': 2.938844293412168, 'UK': 2.5906976118947176, 'ULA': 2.695313863900558, 'USA': 2.8471859124361134, 'SpaceX': 2.8231871670679785}",109,2023,0.7927079437618537,True,SpaceX,0.0026316945652653523,6,0.16919653783620991,2000,True
Japan,"{'p_113_0': 'Japan', 'p_113_2': 'Japan'}",56147933.06132118,"{'China': 2.5997533665618633, 'France': 2.8711754194865486, 'Germany': 2.6871635128065963, 'India': 2.6052475193923446, 'Israel': 2.9435507389939266, 'Japan': 2.9457346768381125, 'Russia': 2.7863402020415275, 'UAE': 2.675308172379827, 'UK': 2.598943973331922, 'ULA': 2.703560225337762, 'USA': 2.8567079904273234, 'SpaceX': 2.8314335285051833}",113,2014,0.5989953456167963,True,SpaceX,0.0021839378441859125,5,0.3629091359812673,2000,True
Israel,{'p_116_0': 'Israel'},80957993.7604887,"{'China': 2.6077189239802854, 'France': 2.8803732529260913, 'Germany': 2.6951290702250184, 'India': 2.6132130768107666, 'Israel': 2.952748572433469, 'Japan': 2.6808444732764656, 'Russia': 2.79553803548107, 'UAE': 2.683273729798249, 'UK': 2.606909530750344, 'ULA': 2.7115257827561843, 'USA': 2.865905823866866, 'SpaceX': 2.8393990859236053}",116,2019,0.8495844370902838,True,SpaceX,0.07237531950737797,4,0.11232004450777988,2000,True
France,{'p_118_0': 'France'},105005981.14237586,"{'China': 2.615421361783573, 'France': 2.88926726200438, 'Germany': 2.7028315080283054, 'India': 2.6209155146140546, 'Israel': 2.686530968454351, 'Japan': 2.6885469110797535, 'Russia': 2.804432044559359, 'UAE': 2.6909761676015367, 'UK': 2.6146119685536315, 'ULA': 2.719228220559472, 'USA': 2.874799832945155, 'SpaceX': 2.847101523726893}",118,2022,0.8738783202274901,True,SpaceX,0.014467429059225267,4,0.08802616137057351,2000,True
USA,{'p_123_0': 'USA'},86030066.47033913,"{'China': 2.6228767724199873, 'France': 2.6271783918531852, 'Germany': 2.71028691866472, 'India': 2.6283709252504686, 'Israel': 2.6939863790907648, 'Japan': 2.6960023217161675, 'Russia': 2.813040811235065, 'UAE': 2.698431578237951, 'UK': 2.622067379190046, 'ULA': 2.726683631195886, 'USA': 2.8834085996208607, 'SpaceX': 2.854556934363307}",123,2021,0.8388037446163534,True,SpaceX,0.028851665257553893,3,0.1231007369817102,2000,True
SpaceX,{'p_125_0': 'SpaceX'},66454169.122820586,"{'China': 2.6300998402010256, 'France': 2.6344014596342245, 'Germany': 2.7175099864457586, 'India': 2.6355939930315073, 'Israel': 2.701209446871804, 'Japan': 2.7032253894972063, 'Russia': 2.8213812914905803, 'UAE': 2.7056546460189894, 'UK': 2.6292904469710843, 'ULA': 2.733906698976925, 'USA': 2.621046909733401, 'SpaceX': 2.8617800021443456}",125,2023,0.9619044815980636,True,SpaceX,0.040398710653765324,3,0.0,2010,False
Russia,{'p_130_0': 'Russia'},8711326.218830293,"{'China': 2.6371039994792405, 'France': 2.641405618912439, 'Germany': 2.7245141457239734, 'India': 2.6425981523097217, 'Israel': 2.7082136061500184, 'Japan': 2.7102295487754207, 'Russia': 2.8294689979800287, 'UAE': 2.7126588052972043, 'UK': 2.636294606249299, 'ULA': 2.7409108582551394, 'USA': 2.6280510690116152, 'SpaceX': 2.6701781281797174}",130,2013,0.5252496103097163,True,SpaceX,0.08855813972488935,6,0.43665487128834735,2000,True
ULA,{'p_131_0': 'ULA'},40009494.91137122,"{'China': 2.643901571344672, 'France': 2.6482031907778705, 'Germany': 2.7313117175894046, 'India': 2.649395724175154, 'Israel': 2.71501117801545, 'Japan': 2.7170271206408527, 'Russia': 2.5698937592901587, 'UAE': 2.719456377162636, 'UK': 2.6430921781147307, 'ULA': 2.7477084301205714, 'USA': 2.6348486408770473, 'SpaceX': 2.676258061288935}",131,2022,0.9611396540773056,True,SpaceX,0.016396712531166813,11,0.0007648275207580157,2000,True
Germany,{'p_133_0': 'Germany'},50824095.03562761,"{'China': 2.6505038822349833, 'France': 2.6548055016681813, 'Germany': 2.737914028479716, 'India': 2.6559980350654646, 'Israel': 2.721613488905761, 'Japan': 2.7236294315311635, 'Russia': 2.57649607018047, 'UAE': 2.726058688052947, 'UK': 2.649694489005042, 'ULA': 2.5634238518743455, 'USA': 2.641450951767358, 'SpaceX': 2.6821633476726645}",133,2013,0.7997749838642382,True,SpaceX,0.011855340426768723,10,0.16212949773382546,2000,True
UAE,"{'p_134_0': 'UAE', 'p_134_1': 'UAE'}",83023584.04760459,"{'China': 2.6569213672460963, 'France': 2.6612229866792947, 'Germany': 2.553938306187179, 'India': 2.6624155200765776, 'Israel': 2.728030973916874, 'Japan': 2.7300469165422765, 'Russia': 2.582913555191583, 'UAE': 2.73247617306406, 'UK': 2.656111974016155, 'ULA': 2.5691638249661195, 'USA': 2.647868436778471, 'SpaceX': 2.6879033207644385}",134,2025,0.7927079437618537,True,SpaceX,0.002429256521783607,9,0.16919653783620991,2000,True
Japan,{'p_136_0': 'Japan'},32814184.805619173,"{'China': 2.663163660443078, 'France': 2.667465279876276, 'Germany': 2.5595215829567532, 'India': 2.668657813273559, 'Israel': 2.7342732671138554, 'Japan': 2.736289209739258, 'Russia': 2.5891558483885646, 'UAE': 2.548513052560468, 'UK': 2.6623542672131366, 'ULA': 2.5747471017356935, 'USA': 2.6541107299754527, 'SpaceX': 2.6934865975340125}",136,2021,0.5989953456167963,True,SpaceX,0.0020159426254027224,8,0.3629091359812673,2000,True
Israel,{'p_138_0': 'Israel'},53209787.22581728,"{'China': 2.6692396740786553, 'France': 2.6735412935118537, 'Germany': 2.5649561347653, 'India': 2.6747338269091365, 'Israel': 2.740349280749433, 'Japan': 2.5516918661702155, 'Russia': 2.595231862024142, 'UAE': 2.5539476043690144, 'UK': 2.668430280848714, 'ULA': 2.58018165354424, 'USA': 2.66018674361103, 'SpaceX': 2.6989211493425596}",138,2019,0.8495844370902838,True,SpaceX,0.041428131406873625,7,0.11232004450777988,2000,True
SpaceX,{'p_140_0': 'SpaceX'},70445232.89673124,"{'China': 2.6751576683089295, 'France': 2.6794592877421275, 'Germany': 2.5702493497210375, 'India': 2.680651821139411, 'Israel': 2.555113134402365, 'Japan': 2.556985081125953, 'Russia': 2.601149856254416, 'UAE': 2.559240819324752, 'UK': 2.674348275078988, 'ULA': 2.5854748684999778, 'USA': 2.6661047378413043, 'SpaceX': 2.704214364298297}",140,2016,0.9619044815980636,True,SpaceX,0.023562543158886395,9,0.0,2010,False
India,"{'p_141_1': 'India', 'p_141_0': 'India'}",58260064.19915408,"{'China': 2.680925312737007, 'France': 2.685226932170205, 'Germany': 2.5754080877255294, 'India': 2.6864194655674885, 'Israel': 2.560271872406857, 'Japan': 2.562143819130445, 'Russia': 2.606917500682494, 'UAE': 2.564399557329244, 'UK': 2.680115919507066, 'ULA': 2.5906336065044697, 'USA': 2.671872382269382, 'SpaceX': 2.55970621205787}",141,2023,0.7853510128731043,True,SpaceX,0.001192533397283313,12,0.17655346872495936,2000,True
France,"{'p_142_0': 'France', 'p_142_1': 'France'}",67530687.58882856,"{'China': 2.686549740903427, 'France': 2.6908513603366258, 'Germany': 2.5804387292114015, 'India': 2.5043738781838822, 'Israel': 2.565302513892729, 'Japan': 2.567174460616317, 'Russia': 2.612541928848914, 'UAE': 2.569430198815116, 'UK': 2.6857403476734856, 'ULA': 2.5956642479903413, 'USA': 2.677496810435802, 'SpaceX': 2.564298538425426}",142,2013,0.8738783202274901,True,SpaceX,0.004301619433198844,11,0.08802616137057351,2000,True
China,{'p_144_0': 'China'},9688001.530179188,"{'China': 2.6920375986680014, 'France': 2.5081750149485234, 'Germany': 2.5853472184163766, 'India': 2.509282367388858, 'Israel': 2.5702110030977043, 'Japan': 2.5720829498212923, 'Russia': 2.618029786613488, 'UAE': 2.574338688020091, 'UK': 2.69122820543806, 'ULA': 2.600572737195317, 'USA': 2.682984668200376, 'SpaceX': 2.5687793555268184}",144,2015,0.7502080652284714,True,SpaceX,0.0008093932299413353,10,0.21169641636959224,2000,True
UK,{'p_145_0': 'UK'},54424760.54223423,"{'China': 2.508972537539639, 'France': 2.5129668984418947, 'Germany': 2.590139101909748, 'India': 2.514074250882229, 'Israel': 2.5750028865910757, 'Japan': 2.5768748333146636, 'Russia': 2.623387275229207, 'UAE': 2.5791305715134625, 'UK': 2.696585694053779, 'ULA': 2.6053646206886882, 'USA': 2.6883421568160957, 'SpaceX': 2.5731537266639126}",145,2013,0.40112355904814884,True,SpaceX,0.008243537237683451,9,0.5607809225499147,2000,True
USA,"{'p_147_2': 'USA', 'p_147_1': 'USA', 'p_147_0': 'USA'}",90717634.46582845,"{'China': 2.513652998610437, 'France': 2.5176473595126927, 'Germany': 2.594819562980546, 'India': 2.5187547119530267, 'Israel': 2.5796833476618737, 'Japan': 2.5815552943854616, 'Russia': 2.6286201897893795, 'UAE': 2.5838110325842605, 'UK': 2.512901419182634, 'ULA': 2.6100450817594862, 'USA': 2.6935750713762676, 'SpaceX': 2.57742638351058}",147,2013,0.8388037446163534,True,SpaceX,0.06495488158688811,8,0.1231007369817102,2000,True
Russia,{'p_152_0': 'Russia'},62963575.288241945,"{'China': 2.518226888037487, 'France': 2.5222212489397426, 'Germany': 2.599393452407596, 'India': 2.523328601380077, 'Israel': 2.5842572370889236, 'Japan': 2.5861291838125116, 'Russia': 2.6337339536296054, 'UAE': 2.5883849220113104, 'UK': 2.5174753086096846, 'ULA': 2.614618971186536, 'USA': 2.5098205954604067, 'SpaceX': 2.5816017542017966}",152,2021,0.5252496103097163,False,SpaceX,0.019114982443069195,12,0.43665487128834735,2000,True
ULA,"{'p_155_0': 'ULA', 'p_155_1': 'ULA'}",16780875.495691705,"{'China': 2.5226987516870465, 'France': 2.526693112589302, 'Germany': 2.6038653160571554, 'India': 2.5278004650296366, 'Israel': 2.588729100738483, 'Japan': 2.590601047462071, 'Russia': 2.38254864049357, 'UAE': 2.59285678566087, 'UK': 2.521947172259244, 'ULA': 2.6190908348360957, 'USA': 2.5142924591099662, 'SpaceX': 2.585683988526715}",155,2013,0.9611396540773056,True,SpaceX,0.015225518778940295,11,0.0007648275207580157,2000,True
Germany,{},0.0,"{'China': 2.5270728553211077, 'France': 2.5310672162233634, 'Germany': 2.6082394196912166, 'India': 2.532174568663698, 'Israel': 2.5931032043725444, 'Japan': 2.5949751510961323, 'Russia': 2.386922744127631, 'UAE': 2.597230889294931, 'UK': 2.526321275893305, 'ULA': 2.4788534511636846, 'USA': 2.5186665627440274, 'SpaceX': 2.589676980575449}",156,2024,0.7997749838642382,True,SpaceX,0.011008530396285465,11,0.16212949773382546,2000,True
UAE,"{'p_158_1': 'UAE', 'p_158_0': 'UAE'}",84793552.82135537,"{'China': 2.5313532069467053, 'France': 2.535347567848961, 'Germany': 2.4685503755356635, 'India': 2.5364549202892954, 'Israel': 2.597383555998142, 'Japan': 2.59925550272173, 'Russia': 2.3912030957532284, 'UAE': 2.6015112409205288, 'UK': 2.5306016275189025, 'ULA': 2.482760859729341, 'USA': 2.522946914369625, 'SpaceX': 2.5935843891411055}",158,2019,0.7927079437618537,True,SpaceX,0.0022557381987988734,10,0.16919653783620991,2000,True
Japan,{'p_166_0': 'Japan'},44021265.95750771,"{'China': 2.5355435769919343, 'France': 2.53953793789419, 'Germany': 2.47237564253244, 'India': 2.5406452903345245, 'Israel': 2.601573926043371, 'Japan': 2.603445872766959, 'Russia': 2.395393465798458, 'UAE': 2.4621010141625734, 'UK': 2.534791997564132, 'ULA': 2.4865861267261176, 'USA': 2.527137284414854, 'SpaceX': 2.597409656137882}",166,2018,0.5989953456167963,False,SpaceX,0.001871946723587925,9,0.3629091359812673,2000,True
