winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_is_incumbent
UK,{'p_48_0': 'SpaceX'},2.0969590763403105e+18,"{'China': 0.7488157894736842, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.8009679062659196, 'Japan': 0.7671627305079262, 'Russia': 0.752605633802817, 'UAE': 0.747037037037037, 'UK': 0.7477635782747604, 'ULA': 0.7364705882352942, 'USA': 0.7609517998779743, 'SpaceX': 0.9545454545454546}","{'China': 3.003705924803966e-12, 'France': 6.554905353435887e-11, 'Germany': 2.4715925124844215e-12, 'India': 2.2124441521773233e-12, 'Israel': 9.857895343359639e-08, 'Japan': 1.8440125435280093e-05, 'Russia': 4.374410114663325e-08, 'UAE': 0.016902951693821368, 'UK': 0.9700453968564229, 'ULA': 3.8559651705040877e-10, 'USA': 0.004079055618271995, 'SpaceX': 0.008954012924160619}",48,2018,0.740850476227744,True,SpaceX,0.15357754827953496,1,0.2221251641287577,True
Israel,"{'p_51_0': 'SpaceX', 'p_51_1': 'SpaceX'}",4516517082499.348,"{'China': 0.7488157894736842, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.8009679062659196, 'Japan': 0.7671627305079262, 'Russia': 0.752605633802817, 'UAE': 0.747037037037037, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.7609517998779743, 'SpaceX': 0.9545454545454546}","{'China': 2.59856403687427e-15, 'France': 1.3830842976501711e-24, 'Germany': 3.810910615474933e-19, 'India': 6.061619996252052e-13, 'Israel': 0.9987747212296345, 'Japan': 5.794085110471152e-20, 'Russia': 7.424441573921121e-08, 'UAE': 6.047125019352515e-24, 'UK': 1.0440412120768011e-19, 'ULA': 3.9905309994106467e-13, 'USA': 0.0012252045249419976, 'SpaceX': 2.0099810735671277e-19}",51,2012,0.6502550259942166,True,SpaceX,0.15357754827953496,1,0.31272061436228515,True
India,{'p_54_0': 'SpaceX'},3.264220802374086e+18,"{'China': 0.7488157894736842, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.8151844843897825, 'Japan': 0.7671627305079262, 'Russia': 0.752605633802817, 'UAE': 0.747037037037037, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.7609517998779743, 'SpaceX': 0.9545454545454546}","{'China': 7.078449947817443e-11, 'France': 2.0283592444124043e-12, 'Germany': 3.378428086813019e-12, 'India': 0.8546639156340905, 'Israel': 4.054533400968599e-09, 'Japan': 0.14507928921410274, 'Russia': 0.00025609774970336135, 'UAE': 1.6045659794241778e-08, 'UK': 1.394581200030038e-17, 'ULA': 6.771842834762243e-07, 'USA': 4.1406402778148014e-11, 'SpaceX': 2.900991343985085e-14}",54,2019,0.7694930036941222,True,SpaceX,0.13936097015567206,1,0.19348263666237953,True
China,"{'p_58_0': 'SpaceX', 'p_58_1': 'SpaceX'}",3.092772978462005e+18,"{'China': 0.7488157894736842, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.8151844843897825, 'Japan': 0.7671627305079262, 'Russia': 0.752605633802817, 'UAE': 0.747037037037037, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.7609517998779743, 'SpaceX': 0.9545454545454546}","{'China': 0.9919639488832297, 'France': 2.0553305267588117e-13, 'Germany': 1.065527256059382e-11, 'India': 0.007917115430279424, 'Israel': 1.1389293861234022e-07, 'Japan': 6.968459265671094e-05, 'Russia': 1.2835427918669707e-07, 'UAE': 4.898436823139526e-05, 'UK': 1.3772297002632456e-08, 'ULA': 1.5752515767948485e-11, 'USA': 6.240436606130231e-12, 'SpaceX': 1.0673234095799971e-08}",58,2023,0.7657617000937514,False,SpaceX,0.13936097015567206,1,0.1972139402627503,True
China,{'p_65_0': 'SpaceX'},2.0164367058425055e+18,"{'China': 0.6807416267942584, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.8151844843897825, 'Japan': 0.7671627305079262, 'Russia': 0.752605633802817, 'UAE': 0.747037037037037, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.7609517998779743, 'SpaceX': 0.9545454545454546}","{'China': 0.9999999320964058, 'France': 1.4289511390708433e-11, 'Germany': 2.5856982168088122e-08, 'India': 6.079232800871045e-11, 'Israel': 6.36529420635052e-13, 'Japan': 1.35561296539722e-13, 'Russia': 3.2499791859072917e-16, 'UAE': 1.2433072270233096e-13, 'UK': 4.171032513310397e-08, 'ULA': 2.588592941451237e-10, 'USA': 1.588275220122988e-14, 'SpaceX': 1.4331335025136766e-12}",65,2019,0.7657617000937514,True,SpaceX,0.13936097015567206,1,0.1972139402627503,True
USA,{'p_67_0': 'SpaceX'},3.4318440735568753e+18,"{'China': 0.7073464912280701, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.8151844843897825, 'Japan': 0.7671627305079262, 'Russia': 0.752605633802817, 'UAE': 0.747037037037037, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.7609517998779743, 'SpaceX': 0.9545454545454546}","{'China': 5.518698078678122e-20, 'France': 5.773542261413499e-25, 'Germany': 5.627642723355025e-13, 'India': 2.328475069008384e-09, 'Israel': 1.393685019614662e-16, 'Japan': 1.3983950391816765e-10, 'Russia': 2.203106514961691e-06, 'UAE': 1.2120012393574484e-05, 'UK': 2.1349644212144186e-12, 'ULA': 2.4662645290309928e-20, 'USA': 0.999985674410079, 'SpaceX': 1.7520579349495044e-23}",67,2017,0.7177637829275563,False,SpaceX,0.13936097015567206,1,0.24521185742894547,True
UAE,{'p_68_0': 'SpaceX'},2.907234044555981e+18,"{'China': 0.7073464912280701, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.8151844843897825, 'Japan': 0.7671627305079262, 'Russia': 0.752605633802817, 'UAE': 0.747037037037037, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.6975391498881431, 'SpaceX': 0.9545454545454546}","{'China': 8.456796963120546e-11, 'France': 6.61218144728458e-13, 'Germany': 1.0305573616961412e-08, 'India': 2.177524474257369e-18, 'Israel': 0.25700971684578183, 'Japan': 1.898297290362691e-11, 'Russia': 6.297647097280542e-10, 'UAE': 0.7429902718285295, 'UK': 7.97356937327609e-11, 'ULA': 3.5701209152607985e-13, 'USA': 2.060454932924649e-10, 'SpaceX': 3.879098318428299e-17}",68,2018,0.8543603793086022,True,SpaceX,0.13936097015567206,1,0.10861526104789954,True
Russia,{'p_70_0': 'SpaceX'},2.3680856097961907e+18,"{'China': 0.7073464912280701, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.8151844843897825, 'Japan': 0.7671627305079262, 'Russia': 0.752605633802817, 'UAE': 0.7700336700336702, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.6975391498881431, 'SpaceX': 0.9545454545454546}","{'China': 4.976139882701939e-15, 'France': 4.93397708370001e-23, 'Germany': 5.689840444412552e-32, 'India': 1.4876159274562202e-18, 'Israel': 4.2994909283936667e-19, 'Japan': 2.771224668040279e-25, 'Russia': 0.9999999999999951, 'UAE': 2.5160543343871606e-24, 'UK': 1.6844945940447544e-20, 'ULA': 7.191096222142446e-27, 'USA': 2.653685976067045e-22, 'SpaceX': 2.048290428542598e-26}",70,2021,0.7816610307452502,False,SpaceX,0.13936097015567206,1,0.18131460961125156,True
UAE,"{'p_76_2': 'SpaceX', 'p_76_0': 'SpaceX'}",3.23913447497798e+18,"{'China': 0.7073464912280701, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.8151844843897825, 'Japan': 0.7671627305079262, 'Russia': 0.6841869398207426, 'UAE': 0.7700336700336702, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.6975391498881431, 'SpaceX': 0.9545454545454546}","{'China': 4.715490941813922e-13, 'France': 0.9954036696533247, 'Germany': 9.438173828449036e-11, 'India': 0.0005455853415756035, 'Israel': 8.027679628751158e-06, 'Japan': 1.8389655145947904e-11, 'Russia': 6.543029644337486e-14, 'UAE': 0.004042716973259511, 'UK': 2.0691848820415518e-10, 'ULA': 1.7256792744929783e-16, 'USA': 2.6472779420598043e-11, 'SpaceX': 5.511683765978947e-12}",76,2023,0.8543603793086022,True,SpaceX,0.13936097015567206,1,0.10861526104789954,True
China,{},0.0,"{'China': 0.7073464912280701, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.8151844843897825, 'Japan': 0.7671627305079262, 'Russia': 0.6841869398207426, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.6975391498881431, 'SpaceX': 0.9545454545454546}","{'China': 0.892661994825072, 'France': 0.07931461723376182, 'Germany': 0.002831213013728494, 'India': 9.739241076837377e-12, 'Israel': 0.0021705793410457435, 'Japan': 0.016287310560081335, 'Russia': 9.85529228184104e-10, 'UAE': 0.0015047522198469315, 'UK': 0.002167926568045062, 'ULA': 4.605441913386804e-09, 'USA': 2.1328884890595588e-11, 'SpaceX': 0.0030616006163792}",77,2023,0.7657617000937514,True,SpaceX,0.13936097015567206,1,0.1972139402627503,True
Japan,"{'p_78_1': 'SpaceX', 'p_78_0': 'SpaceX'}",5.313897068403816e+18,"{'China': 0.7298582995951417, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.8151844843897825, 'Japan': 0.7671627305079262, 'Russia': 0.6841869398207426, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.6975391498881431, 'SpaceX': 0.9545454545454546}","{'China': 9.379641801682858e-08, 'France': 1.359583382480643e-06, 'Germany': 0.00022834386374919906, 'India': 0.4518634942109735, 'Israel': 5.771807085151869e-09, 'Japan': 0.5416211290875642, 'Russia': 1.8519372691358742e-12, 'UAE': 5.786925132945754e-10, 'UK': 2.5324648457777445e-06, 'ULA': 2.50515149154996e-10, 'USA': 1.673261434279169e-12, 'SpaceX': 0.006283040388526886}",78,2016,0.7819058367922255,True,SpaceX,0.13936097015567206,1,0.18106980356427627,True
SpaceX,{'p_92_0': 'SpaceX'},2.2909445696173354e+17,"{'China': 0.7298582995951417, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.8151844843897825, 'Japan': 0.7865658362989323, 'Russia': 0.6841869398207426, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.6975391498881431, 'SpaceX': 0.9545454545454546}","{'China': 2.457608068203191e-14, 'France': 1.3721351812662048e-10, 'Germany': 1.051913424995627e-09, 'India': 2.866197083663022e-18, 'Israel': 9.392877946199512e-12, 'Japan': 3.0174161473483103e-18, 'Russia': 7.676401410137702e-08, 'UAE': 8.243515121011397e-16, 'UK': 7.628141591713187e-17, 'ULA': 0.00014044756256666337, 'USA': 1.090486804079757e-12, 'SpaceX': 0.9998594744737835}",92,2020,0.9629756403565017,True,SpaceX,0.13936097015567206,1,0.0,True
India,{'p_93_0': 'SpaceX'},2260711084694.453,"{'China': 0.7298582995951417, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.8151844843897825, 'Japan': 0.7865658362989323, 'Russia': 0.6841869398207426, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.6975391498881431, 'SpaceX': 0.9583333333333334}","{'China': 0.02856616538690608, 'France': 2.2106504381212585e-05, 'Germany': 0.06292244644890418, 'India': 0.24687701176769639, 'Israel': 1.034223040789944e-05, 'Japan': 1.3670592517094594e-06, 'Russia': 5.298939539069019e-07, 'UAE': 2.620564934146953e-10, 'UK': 2.524728467662225e-05, 'ULA': 0.018612870116186245, 'USA': 0.0006504520603012522, 'SpaceX': 0.642311460985278}",93,2013,0.7694930036941222,False,SpaceX,0.14314884894355084,1,0.19348263666237953,True
SpaceX,{'p_96_0': 'SpaceX'},3.1708430754203735e+18,"{'China': 0.7298582995951417, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7353524524256232, 'Israel': 0.8151844843897825, 'Japan': 0.7865658362989323, 'Russia': 0.6841869398207426, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.6975391498881431, 'SpaceX': 0.9583333333333334}","{'China': 3.8751138307029927e-11, 'France': 2.0245356975518013e-07, 'Germany': 8.002244165440962e-14, 'India': 2.1141597148256784e-15, 'Israel': 1.766617930208001e-08, 'Japan': 8.465784515505673e-09, 'Russia': 0.08016219391373514, 'UAE': 6.7384672619864195e-12, 'UK': 8.645205758728127e-14, 'ULA': 4.808578999083156e-07, 'USA': 0.004609920308311251, 'SpaceX': 0.9152271762888619}",96,2019,0.9629756403565017,True,SpaceX,0.14314884894355084,1,0.0,True
ULA,{'p_97_0': 'SpaceX'},2.9728586485923354e+18,"{'China': 0.7298582995951417, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7353524524256232, 'Israel': 0.8151844843897825, 'Japan': 0.7865658362989323, 'Russia': 0.6841869398207426, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.7364705882352942, 'USA': 0.6975391498881431, 'SpaceX': 0.9615384615384616}","{'China': 1.3022610390335616e-06, 'France': 2.693789812768631e-10, 'Germany': 2.5116421956957774e-09, 'India': 0.006659045536516239, 'Israel': 0.0004634301818612148, 'Japan': 1.9777919574128464e-15, 'Russia': 6.864589299275439e-11, 'UAE': 5.882320678810358e-11, 'UK': 5.216550547208255e-10, 'ULA': 0.992876207700041, 'USA': 1.0527354453217837e-08, 'SpaceX': 3.630406259143377e-10}",97,2014,0.5599688024311387,True,SpaceX,0.14635397714867904,1,0.40300683792536307,True
France,{'p_100_0': 'SpaceX'},3268231038241.479,"{'China': 0.7298582995951417, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.7353524524256232, 'Israel': 0.8151844843897825, 'Japan': 0.7865658362989323, 'Russia': 0.6841869398207426, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.756742081447964, 'USA': 0.6975391498881431, 'SpaceX': 0.9615384615384616}","{'China': 1.5749727654858176e-25, 'France': 0.9999954743478208, 'Germany': 1.272981927416565e-24, 'India': 3.566788470052196e-26, 'Israel': 8.222678143165788e-18, 'Japan': 1.242146340389576e-26, 'Russia': 5.69284789456652e-30, 'UAE': 1.154156903424062e-12, 'UK': 6.650210106350311e-20, 'ULA': 6.5528884394201755e-21, 'USA': 3.658393850145875e-26, 'SpaceX': 4.5256510249846275e-06}",100,2013,0.6831889213888549,False,SpaceX,0.14635397714867904,1,0.27978671896764684,True
Israel,{'p_101_1': 'SpaceX'},2.1346276044721293e+18,"{'China': 0.7298582995951417, 'France': 0.6858253588516746, 'Germany': 0.7840445269016698, 'India': 0.7353524524256232, 'Israel': 0.8151844843897825, 'Japan': 0.7865658362989323, 'Russia': 0.6841869398207426, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.756742081447964, 'USA': 0.6975391498881431, 'SpaceX': 0.9615384615384616}","{'China': 1.4934212922984517e-10, 'France': 8.420623151915161e-20, 'Germany': 0.00010914720694265434, 'India': 1.1432832166059541e-11, 'Israel': 0.14608438886344055, 'Japan': 3.111422083513762e-10, 'Russia': 2.2605755121997536e-13, 'UAE': 0.8538064634557658, 'UK': 5.4268630457344746e-17, 'ULA': 1.7011118377904176e-12, 'USA': 6.17824371094826e-15, 'SpaceX': 4.63034062203885e-16}",101,2022,0.6502550259942166,True,SpaceX,0.14635397714867904,1,0.31272061436228515,True
Russia,"{'p_102_0': 'SpaceX', 'p_102_2': 'SpaceX'}",3.346561579168535e+18,"{'China': 0.7298582995951417, 'France': 0.6858253588516746, 'Germany': 0.7840445269016698, 'India': 0.7353524524256232, 'Israel': 0.827505518763797, 'Japan': 0.7865658362989323, 'Russia': 0.6841869398207426, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.756742081447964, 'USA': 0.6975391498881431, 'SpaceX': 0.9615384615384616}","{'China': 9.58817697442509e-11, 'France': 6.961767152584701e-10, 'Germany': 4.284739342648134e-05, 'India': 5.756528684525147e-13, 'Israel': 3.7503311623281373e-06, 'Japan': 2.3180010841257356e-11, 'Russia': 0.9999112650223393, 'UAE': 2.4971760854097035e-09, 'UK': 9.726545611427246e-10, 'ULA': 1.2413759647248511e-11, 'USA': 1.2065106517262581e-13, 'SpaceX': 4.213295489294856e-05}",102,2024,0.7816610307452502,True,SpaceX,0.1340329427746646,1,0.18131460961125156,True
Japan,{'p_103_0': 'SpaceX'},3.658667306305588e+18,"{'China': 0.7298582995951417, 'France': 0.6858253588516746, 'Germany': 0.7840445269016698, 'India': 0.7353524524256232, 'Israel': 0.827505518763797, 'Japan': 0.7865658362989323, 'Russia': 0.7105046948356808, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.756742081447964, 'USA': 0.6975391498881431, 'SpaceX': 0.9615384615384616}","{'China': 3.622012268086922e-07, 'France': 2.4070369185324084e-18, 'Germany': 2.998166714359854e-20, 'India': 0.005230478215491616, 'Israel': 4.820516902663674e-20, 'Japan': 0.9947691595821235, 'Russia': 1.6813297016715427e-15, 'UAE': 7.999362044640147e-19, 'UK': 1.2964281833717945e-13, 'ULA': 2.9232221020675323e-16, 'USA': 5.269673638206764e-24, 'SpaceX': 1.0264736143998645e-12}",103,2023,0.7819058367922255,True,SpaceX,0.1340329427746646,1,0.18106980356427627,True
