winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
Russia,"{'p_24_0': 'SpaceX', 'p_24_1': 'SpaceX', 'p_24_2': 'SpaceX', 'p_24_3': 'SpaceX'}",29077069.106478576,"{'China': 0.7073464912280701, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.747037037037037, 'UK': 0.7477635782747604, 'ULA': 0.8034224598930483, 'USA': 0.7808724832214765, 'SpaceX': 0.9545454545454546}","{'China': 2.0090856069176158e-16, 'France': 4.303974022222421e-18, 'Germany': 3.7694048087771465e-15, 'India': 8.352661584357568e-09, 'Israel': 1.2460816949098347e-12, 'Japan': 2.2076440056560165e-14, 'Russia': 0.9634557760492841, 'UAE': 1.3000711221378692e-14, 'UK': 0.036543624257921535, 'ULA': 6.262330468738601e-17, 'USA': 5.913388477014998e-07, 'SpaceX': 5.686240420101829e-17}",24,2013,0.8483164755742573,False,SpaceX,0.1422699251967544,1,0.1449071499596598,2000,True
Japan,{'p_25_0': 'SpaceX'},3006728.6005528946,"{'China': 0.7073464912280701, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.7438790035587188, 'Russia': 0.6841869398207426, 'UAE': 0.747037037037037, 'UK': 0.7477635782747604, 'ULA': 0.8034224598930483, 'USA': 0.7808724832214765, 'SpaceX': 0.9545454545454546}","{'China': 0.002030325418825454, 'France': 7.104303897737168e-07, 'Germany': 9.379063489027239e-11, 'India': 5.418336753820821e-05, 'Israel': 7.068025660785241e-07, 'Japan': 0.22184212041741055, 'Russia': 4.215277010330465e-06, 'UAE': 0.29035693222229836, 'UK': 1.214639069184638e-08, 'ULA': 7.126329768714121e-06, 'USA': 0.4856802417439686, 'SpaceX': 2.3425750042498416e-05}",25,2020,0.6589099366384155,False,SpaceX,0.1422699251967544,1,0.3343136888955016,2000,True
USA,"{'p_27_2': 'SpaceX', 'p_27_0': 'SpaceX'}",40301176.099376224,"{'China': 0.7073464912280701, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.6841869398207426, 'UAE': 0.747037037037037, 'UK': 0.7477635782747604, 'ULA': 0.8034224598930483, 'USA': 0.7808724832214765, 'SpaceX': 0.9545454545454546}","{'China': 4.104009208407982e-10, 'France': 1.6946446884348792e-06, 'Germany': 0.10170940314077259, 'India': 1.0690104114586787e-05, 'Israel': 1.3811219013697676e-07, 'Japan': 4.55253789317162e-06, 'Russia': 1.8597694942162513e-09, 'UAE': 0.004197432675216393, 'UK': 0.1152498846149375, 'ULA': 0.031962765190348186, 'USA': 0.7420935313459657, 'SpaceX': 0.004769905363702896}",27,2016,0.731438839875218,True,SpaceX,0.1422699251967544,1,0.2617847856586991,2000,True
UAE,"{'p_30_2': 'SpaceX', 'p_30_1': 'SpaceX'}",16139314.23070507,"{'China': 0.7073464912280701, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.6841869398207426, 'UAE': 0.747037037037037, 'UK': 0.7477635782747604, 'ULA': 0.8034224598930483, 'USA': 0.7977284460505937, 'SpaceX': 0.9545454545454546}","{'China': 4.6820062263882465e-21, 'France': 1.0954332104373818e-17, 'Germany': 1.6031361909388882e-19, 'India': 7.024275660586705e-23, 'Israel': 5.835823913034329e-18, 'Japan': 1.7443167566072172e-07, 'Russia': 6.593955043082278e-18, 'UAE': 0.9999998255683235, 'UK': 3.0133768402506016e-18, 'ULA': 1.4690475429950308e-25, 'USA': 9.345872777185148e-16, 'SpaceX': 3.9556066593023084e-21}",30,2017,0.8451562945625756,True,SpaceX,0.1422699251967544,1,0.1480673309713415,2000,True
Russia,"{'p_35_0': 'SpaceX', 'p_35_1': 'SpaceX'}",24226480.81934012,"{'China': 0.7073464912280701, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.6841869398207426, 'UAE': 0.7700336700336702, 'UK': 0.7477635782747604, 'ULA': 0.8034224598930483, 'USA': 0.7977284460505937, 'SpaceX': 0.9545454545454546}","{'China': 4.5378035639332694e-20, 'France': 2.9030412235477845e-07, 'Germany': 3.399148493732983e-17, 'India': 7.557964915524965e-10, 'Israel': 1.5083011116117715e-11, 'Japan': 1.7827736282560186e-06, 'Russia': 0.9999843275133019, 'UAE': 5.518287293798375e-16, 'UK': 5.263545642245251e-16, 'ULA': 1.3580868563650013e-05, 'USA': 2.6358530838245977e-14, 'SpaceX': 1.7769476777148512e-08}",35,2015,0.8483164755742573,True,SpaceX,0.1422699251967544,1,0.1449071499596598,2000,True
China,{'p_37_1': 'SpaceX'},10177440.88590267,"{'China': 0.7073464912280701, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.7700336700336702, 'UK': 0.7477635782747604, 'ULA': 0.8034224598930483, 'USA': 0.7977284460505937, 'SpaceX': 0.9545454545454546}","{'China': 0.994735274373973, 'France': 2.0595898734236867e-08, 'Germany': 2.4460018131494888e-12, 'India': 1.436738275711754e-07, 'Israel': 2.372524535918757e-09, 'Japan': 1.7408080719464298e-11, 'Russia': 5.101348759141911e-10, 'UAE': 2.7835909223765857e-11, 'UK': 0.005264226346662389, 'ULA': 1.5139183101656245e-12, 'USA': 3.32072433428502e-07, 'SpaceX': 5.341562752155656e-12}",37,2023,0.49451109376610786,False,SpaceX,0.1422699251967544,1,0.4987125317678092,2000,True
Germany,{'p_41_0': 'SpaceX'},2391319.1778862886,"{'China': 0.6529352226720648, 'France': 0.7544078947368421, 'Germany': 0.7624489795918368, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.7700336700336702, 'UK': 0.7477635782747604, 'ULA': 0.8034224598930483, 'USA': 0.7977284460505937, 'SpaceX': 0.9545454545454546}","{'China': 5.865646452026769e-12, 'France': 4.327221789940353e-15, 'Germany': 0.9559386292683442, 'India': 3.773931868753907e-13, 'Israel': 1.2195710960742777e-05, 'Japan': 5.371973935323136e-13, 'Russia': 0.000158039066583782, 'UAE': 3.0806840979917555e-08, 'UK': 0.043874158045300614, 'ULA': 3.1869088370531693e-12, 'USA': 1.6777189519076433e-05, 'SpaceX': 1.6990247907247574e-07}",41,2012,0.6102560647312553,False,SpaceX,0.1422699251967544,1,0.3829675608026618,2000,True
SpaceX,"{'p_42_1': 'SpaceX', 'p_42_3': 'SpaceX', 'p_42_0': 'SpaceX', 'p_42_2': 'SpaceX'}",24681758.21378222,"{'China': 0.6529352226720648, 'France': 0.7544078947368421, 'Germany': 0.6931354359925789, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.7700336700336702, 'UK': 0.7477635782747604, 'ULA': 0.8034224598930483, 'USA': 0.7977284460505937, 'SpaceX': 0.9545454545454546}","{'China': 0.0004162578092480557, 'France': 2.3439911854237856e-10, 'Germany': 8.341528064082835e-06, 'India': 2.5113025763405213e-11, 'Israel': 1.2054359812460196e-08, 'Japan': 2.245371826971157e-14, 'Russia': 3.783881939112236e-08, 'UAE': 0.011341759587226814, 'UK': 8.263943562021317e-06, 'ULA': 2.734615182836684e-11, 'USA': 6.189664380498349e-11, 'SpaceX': 0.9882253268899425}",42,2013,0.9932236255339171,True,SpaceX,0.1422699251967544,1,0.0,2010,False
ULA,{'p_50_0': 'SpaceX'},16023514.811300837,"{'China': 0.6529352226720648, 'France': 0.7544078947368421, 'Germany': 0.6931354359925789, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.7700336700336702, 'UK': 0.7477635782747604, 'ULA': 0.8034224598930483, 'USA': 0.7977284460505937, 'SpaceX': 0.9583333333333334}","{'China': 1.5905750684718087e-10, 'France': 2.307091028211023e-15, 'Germany': 4.672321571267613e-09, 'India': 4.64115121709449e-16, 'Israel': 2.9664431817646105e-11, 'Japan': 2.2232894393099736e-18, 'Russia': 3.800386905139155e-10, 'UAE': 1.532810420043139e-19, 'UK': 1.6128416005229465e-11, 'ULA': 0.9999998937614929, 'USA': 1.0098129347108776e-07, 'SpaceX': 7.6254270247226e-17}",50,2016,0.9168052101074396,True,SpaceX,0.1460578039846332,1,0.07641841542647743,2000,True
UAE,{'p_53_1': 'SpaceX'},2915284.54694927,"{'China': 0.6529352226720648, 'France': 0.7544078947368421, 'Germany': 0.6931354359925789, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.7700336700336702, 'UK': 0.7477635782747604, 'ULA': 0.8198039215686276, 'USA': 0.7977284460505937, 'SpaceX': 0.9583333333333334}","{'China': 3.878864777235118e-10, 'France': 2.1380658490452004e-22, 'Germany': 1.1169912624862659e-12, 'India': 5.750622547703276e-15, 'Israel': 5.2429032332442187e-14, 'Japan': 1.9250711451128373e-13, 'Russia': 7.407253047093696e-19, 'UAE': 0.9999999996031121, 'UK': 6.266700492763507e-12, 'ULA': 1.3630468882304784e-12, 'USA': 1.5790011726315613e-15, 'SpaceX': 2.3350539661393676e-15}",53,2019,0.8451562945625756,True,SpaceX,0.1385294117647058,1,0.1480673309713415,2000,True
China,"{'p_54_1': 'SpaceX', 'p_54_2': 'SpaceX'}",28682005.73015115,"{'China': 0.6529352226720648, 'France': 0.7544078947368421, 'Germany': 0.6931354359925789, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.7891975308641976, 'UK': 0.7477635782747604, 'ULA': 0.8198039215686276, 'USA': 0.7977284460505937, 'SpaceX': 0.9583333333333334}","{'China': 0.9519269727065546, 'France': 0.00015464475112977018, 'Germany': 1.5535563725917001e-06, 'India': 1.4313398505974305e-11, 'Israel': 1.856326701835006e-11, 'Japan': 1.0526100908840971e-14, 'Russia': 1.7748292990044055e-07, 'UAE': 2.2261813986806283e-07, 'UK': 0.04791642885161558, 'ULA': 2.0074139259187134e-13, 'USA': 1.388521396924011e-13, 'SpaceX': 3.0980420503700806e-14}",54,2023,0.49451109376610786,False,SpaceX,0.1385294117647058,1,0.4987125317678092,2000,True
USA,"{'p_55_1': 'SpaceX', 'p_55_2': 'SpaceX'}",27209933.698167965,"{'China': 0.6062969924812031, 'France': 0.7544078947368421, 'Germany': 0.6931354359925789, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.7891975308641976, 'UK': 0.7477635782747604, 'ULA': 0.8198039215686276, 'USA': 0.7977284460505937, 'SpaceX': 0.9583333333333334}","{'China': 1.2803420233499281e-17, 'France': 6.672920043675787e-13, 'Germany': 1.455787289077238e-16, 'India': 2.1821697003547613e-09, 'Israel': 3.851271830792089e-15, 'Japan': 1.5236271662880278e-15, 'Russia': 1.0558855921138051e-13, 'UAE': 3.8038503565006414e-16, 'UK': 3.162438778157675e-14, 'ULA': 5.7845339284351215e-08, 'USA': 0.9999999304687729, 'SpaceX': 9.502907794544616e-09}",55,2019,0.731438839875218,True,SpaceX,0.1385294117647058,1,0.2617847856586991,2000,True
ULA,"{'p_57_0': 'SpaceX', 'p_57_1': 'SpaceX'}",26187577.014699414,"{'China': 0.6062969924812031, 'France': 0.7544078947368421, 'Germany': 0.6931354359925789, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.7891975308641976, 'UK': 0.7477635782747604, 'ULA': 0.8198039215686276, 'USA': 0.812176414189837, 'SpaceX': 0.9583333333333334}","{'China': 9.14712114340195e-08, 'France': 0.0321677608095354, 'Germany': 7.799972941144671e-05, 'India': 2.7625716753368603e-07, 'Israel': 2.6853885269376196e-05, 'Japan': 8.884764059075702e-07, 'Russia': 0.009627862191719693, 'UAE': 8.822966318629761e-05, 'UK': 2.257758629087066e-08, 'ULA': 0.9574374650926802, 'USA': 0.000572321551835096, 'SpaceX': 2.2829399128474332e-07}",57,2019,0.9168052101074396,True,SpaceX,0.1385294117647058,1,0.07641841542647743,2000,True
UK,{'p_59_0': 'SpaceX'},10660965.654404616,"{'China': 0.6062969924812031, 'France': 0.7544078947368421, 'Germany': 0.6931354359925789, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.7891975308641976, 'UK': 0.7477635782747604, 'ULA': 0.8336651583710408, 'USA': 0.812176414189837, 'SpaceX': 0.9583333333333334}","{'China': 0.22421600072742232, 'France': 3.6922634173820767e-10, 'Germany': 1.0462411221113184e-15, 'India': 1.9833625963411754e-10, 'Israel': 1.384403606167321e-05, 'Japan': 1.4442837442592864e-18, 'Russia': 3.1427047977565327e-10, 'UAE': 1.932858489235257e-09, 'UK': 0.7757701369434045, 'ULA': 3.7437462386401596e-09, 'USA': 1.3221073525799805e-17, 'SpaceX': 1.1734672501731574e-08}",59,2025,0.6107241598084256,True,SpaceX,0.12466817496229254,1,0.3824994657254914,2000,True
France,"{'p_60_0': 'SpaceX', 'p_60_1': 'SpaceX'}",36612080.66397921,"{'China': 0.6062969924812031, 'France': 0.7544078947368421, 'Germany': 0.6931354359925789, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.8336651583710408, 'USA': 0.812176414189837, 'SpaceX': 0.9583333333333334}","{'China': 9.104237129792844e-32, 'France': 1.0, 'Germany': 6.77893103254765e-28, 'India': 1.5488556469765374e-18, 'Israel': 2.176406332701258e-25, 'Japan': 4.333731868766712e-30, 'Russia': 1.4190798630471535e-23, 'UAE': 8.213481422646218e-28, 'UK': 4.0462382311798546e-22, 'ULA': 3.714259173130379e-26, 'USA': 7.273214576247239e-28, 'SpaceX': 6.165006090176588e-25}",60,2025,0.7312771666401332,True,SpaceX,0.12466817496229254,1,0.2619464588937839,2000,True
USA,{'p_65_0': 'SpaceX'},3112831.0141808833,"{'China': 0.6062969924812031, 'France': 0.7767344497607656, 'Germany': 0.6931354359925789, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.8336651583710408, 'USA': 0.812176414189837, 'SpaceX': 0.9583333333333334}","{'China': 1.9960178674239537e-26, 'France': 4.121784239123458e-16, 'Germany': 8.746479410171566e-21, 'India': 3.9685965375077185e-26, 'Israel': 7.209395233734582e-23, 'Japan': 8.944415498302368e-15, 'Russia': 3.1566577476779157e-25, 'UAE': 2.877076650767698e-28, 'UK': 3.604557035609183e-17, 'ULA': 3.8305248675796253e-28, 'USA': 0.9999999999999907, 'SpaceX': 1.672856079506235e-28}",65,2017,0.731438839875218,False,SpaceX,0.12466817496229254,1,0.2617847856586991,2000,True
Russia,{'p_71_0': 'SpaceX'},2526809.3481074483,"{'China': 0.6062969924812031, 'France': 0.7767344497607656, 'Germany': 0.6931354359925789, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7105046948356808, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.8336651583710408, 'USA': 0.7580313199105145, 'SpaceX': 0.9583333333333334}","{'China': 2.348255559270464e-06, 'France': 0.0020657814721743942, 'Germany': 8.025190495749634e-09, 'India': 3.086542027181198e-08, 'Israel': 2.1021855481167645e-09, 'Japan': 6.346450484898137e-10, 'Russia': 0.9858860827462563, 'UAE': 2.2877478172321395e-05, 'UK': 0.007629953798105125, 'ULA': 5.86996582189384e-13, 'USA': 0.00439291444730321, 'SpaceX': 1.7440096916220053e-10}",71,2016,0.8483164755742573,True,SpaceX,0.12466817496229254,1,0.1449071499596598,2000,True
SpaceX,{'p_72_1': 'SpaceX'},26560116.3967646,"{'China': 0.6062969924812031, 'France': 0.7767344497607656, 'Germany': 0.6931354359925789, 'India': 0.8122755293487002, 'Israel': 0.7647802528597232, 'Japan': 0.6762536395988353, 'Russia': 0.7327735644637053, 'UAE': 0.7891975308641976, 'UK': 0.770694162067964, 'ULA': 0.8336651583710408, 'USA': 0.7580313199105145, 'SpaceX': 0.9583333333333334}","{'China': 1.9145648858377723e-18, 'France': 5.0959242151528964e-15, 'Germany': 2.8961999594603667e-16, 'India': 1.067554938431328e-18, 'Israel': 3.328971743708139e-13, 'Japan': 1.1979343277726267e-18, 'Russia': 1.5224113451688709e-21, 'UAE': 1.180860024288432e-18, 'UK': 4.267921956714033e-17, 'ULA': 6.731327756448544e-18, 'USA': 5.073219668895861e-21, 'SpaceX': 0.9999999999996616}",72,2017,0.9932236255339171,True,SpaceX,0.12466817496229254,1,0.0,2010,False
