winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
India,{'p_52_1': 'India'},1.1474340863059292e+19,"{'China': 3.098902402030685, 'France': 3.01307704317901, 'Germany': 3.0203871203199144, 'India': 3.105395491739436, 'Israel': 3.0011228462779678, 'Japan': 3.0944144148352617, 'Russia': 3.011438624148078, 'UAE': 3.0972853543610057, 'UK': 3.0979458463953, 'ULA': 3.039765053311293, 'USA': 3.08820348420531, 'SpaceX': 2.8585263765448943}",52,2018,0.8356141422236415,True,SpaceX,0.006493089708750954,11,0.11769415753744394,2000,True
China,"{'p_54_1': 'China', 'p_54_0': 'China'}",1.1431280759254366e+19,"{'China': 3.1264707627342987, 'France': 3.040645403882624, 'Germany': 3.047955481023528, 'India': 2.7193343389289355, 'Israel': 3.0286912069815815, 'Japan': 3.1219827755388754, 'Russia': 3.039006984851692, 'UAE': 3.1248537150646194, 'UK': 3.1255142070989135, 'ULA': 3.0673334140149064, 'USA': 3.115771844908924, 'SpaceX': 2.881035848801177}",54,2020,0.8461338781048496,True,SpaceX,0.0009565556353852145,10,0.10717442165623581,2000,True
UK,"{'p_60_0': 'UK', 'p_60_1': 'UK'}",1.2151712791697066e+19,"{'China': 2.7342892997582484, 'France': 3.0662510955871083, 'Germany': 3.0735611727280125, 'India': 2.7402412986579368, 'Israel': 3.054296898686066, 'Japan': 3.14758846724336, 'Russia': 3.0646126765561763, 'UAE': 3.150459406769104, 'UK': 3.151119898803398, 'ULA': 3.092939105719391, 'USA': 3.1413775366134082, 'SpaceX': 2.9019428085301784}",60,2018,0.8424731089686259,True,SpaceX,0.0006604920342940801,9,0.11083519079245951,2000,True
UAE,{'p_62_0': 'UAE'},1.304718493244074e+19,"{'China': 2.7537969913469773, 'France': 3.090143040813093, 'Germany': 3.0974531179539975, 'India': 2.759748990246666, 'Israel': 3.078188843912051, 'Japan': 3.1714804124693448, 'Russia': 3.0885046217821612, 'UAE': 3.1743513519950888, 'UK': 2.752920148681208, 'ULA': 3.1168310509453763, 'USA': 3.165269481839393, 'SpaceX': 2.9214505001189073}",62,2023,0.6961247422806927,False,SpaceX,0.0028709395257440207,8,0.2571835574803928,2000,True
Japan,{'p_64_0': 'Japan'},6.160139357068999e+18,"{'China': 2.7720729301536755, 'France': 3.1125264031364623, 'Germany': 3.1198364802773666, 'India': 2.7780249290533634, 'Israel': 3.10057220623542, 'Japan': 3.193863774792714, 'Russia': 3.1108879841055304, 'UAE': 2.687257303123136, 'UK': 2.7711960874879056, 'ULA': 3.1392144132687454, 'USA': 3.1876528441627623, 'SpaceX': 2.939726438925605}",64,2014,0.951678293383076,True,SpaceX,0.006210930629951594,7,0.0016300063780094742,2000,True
USA,"{'p_66_0': 'USA', 'p_66_1': 'USA'}",24088897087904.18,"{'China': 2.7892567427889676, 'France': 3.133572189532491, 'Germany': 3.1408822666733953, 'India': 2.795208741688656, 'Israel': 3.1216179926314487, 'Japan': 2.7851427545264964, 'Russia': 3.131933770501559, 'UAE': 2.7044411157584283, 'UK': 2.7883799001231977, 'ULA': 3.1602601996647737, 'USA': 3.208698630558791, 'SpaceX': 2.9569102515608976}",66,2012,0.6176984142361054,True,SpaceX,0.04843843089401734,6,0.33560988552498006,2000,True
ULA,{'p_69_0': 'ULA'},8.777853728137392e+18,"{'China': 2.8054659795411068, 'France': 3.1534243691138455, 'Germany': 3.1607344462547498, 'India': 2.811417978440795, 'Israel': 3.141470172212803, 'Japan': 2.8013519912786355, 'Russia': 3.1517859500829135, 'UAE': 2.7206503525105674, 'UK': 2.804589136875337, 'ULA': 3.180112379246128, 'USA': 2.79565863820118, 'SpaceX': 2.9731194883130367}",69,2015,0.6046586601053787,False,SpaceX,0.019377932991378355,5,0.3486496396557067,2000,True
Germany,{'p_71_0': 'Germany'},1.370868650217253e+19,"{'China': 2.8208004953125507, 'France': 3.1722052386601947, 'Germany': 3.179515315801099, 'India': 2.826752494212239, 'Israel': 3.1602510417591523, 'Japan': 2.8166865070500795, 'Russia': 3.1705668196292627, 'UAE': 2.7359848682820114, 'UK': 2.819923652646781, 'ULA': 2.683257925653108, 'USA': 2.810993153972624, 'SpaceX': 2.9884540040844807}",71,2018,0.5916684889019738,True,SpaceX,0.007310077140904259,4,0.3616398108591117,2000,True
France,{'p_74_1': 'France'},6.233206611324092e+18,"{'China': 2.835345800845109, 'France': 3.1900195270140195, 'Germany': 2.763373459276903, 'India': 2.8412977997447975, 'Israel': 3.178065330112977, 'Japan': 2.831231812582638, 'Russia': 3.1883811079830875, 'UAE': 2.7505301738145698, 'UK': 2.834468958179339, 'ULA': 2.6978032311856666, 'USA': 2.8255384595051822, 'SpaceX': 3.002999309617039}",74,2021,0.5889058170663772,True,SpaceX,0.0016384190309319813,3,0.3644024826947082,2000,True
Russia,{},0.0,"{'China': 2.849175660634577, 'France': 2.770502415020542, 'Germany': 2.7772033190663707, 'India': 2.8551276595342654, 'Israel': 3.1950033799621926, 'Japan': 2.845061672372106, 'Russia': 3.205319157832303, 'UAE': 2.7643600336040377, 'UK': 2.848298817968807, 'ULA': 2.7116330909751345, 'USA': 2.83936831929465, 'SpaceX': 3.016829169406507}",75,2019,0.42804678735800195,True,SpaceX,0.010315777870110399,2,0.5252615124030835,2000,True
Israel,{'p_77_0': 'Israel'},1.0736557721585054e+19,"{'China': 2.862354131289563, 'France': 2.783680885675528, 'Germany': 2.7903817897213568, 'India': 2.8683061301892514, 'Israel': 3.2111436443096713, 'Japan': 2.858240143027092, 'Russia': 2.7821790015638403, 'UAE': 2.7775385042590237, 'UK': 2.861477288623793, 'ULA': 2.7248115616301205, 'USA': 2.852546789949636, 'SpaceX': 3.030007640061493}",77,2020,0.760047313928979,True,SpaceX,0.18113600424817822,1,0.1932609858321065,2000,True
SpaceX,{'p_80_0': 'SpaceX'},1.0597884695853769e+19,"{'China': 2.8749371784795748, 'France': 2.7962639328655396, 'Germany': 2.8029648369113684, 'India': 2.880889177379263, 'Israel': 2.785305919039584, 'Japan': 2.8708231902171035, 'Russia': 2.794762048753852, 'UAE': 2.7901215514490354, 'UK': 2.874060335813805, 'ULA': 2.737394608820132, 'USA': 2.865129837139648, 'SpaceX': 3.0425906872515047}",80,2025,0.9533082997610854,True,SpaceX,0.16170150987224163,1,0.0,2010,False
India,"{'p_83_0': 'India', 'p_83_1': 'India'}",9.31122261179874e+18,"{'China': 2.8869739724978136, 'France': 2.8083007268837785, 'Germany': 2.8150016309296073, 'India': 2.892925971397502, 'Israel': 2.797342713057823, 'Japan': 2.8828599842353424, 'Russia': 2.806798842772091, 'UAE': 2.8021583454672743, 'UK': 2.8860971298320437, 'ULA': 2.749431402838371, 'USA': 2.8771666311578867, 'SpaceX': 2.7769824474560467}",83,2015,0.8356141422236415,True,SpaceX,0.005951998899688338,12,0.11769415753744394,2000,True
China,{'p_86_0': 'China'},4.773259822471547e+18,"{'China': 2.8985079358883854, 'France': 2.8198346902743503, 'Germany': 2.826535594320179, 'India': 2.6377082205688405, 'Israel': 2.808876676448395, 'Japan': 2.894393947625914, 'Russia': 2.8183328061626627, 'UAE': 2.813692308857846, 'UK': 2.8976310932226155, 'ULA': 2.760965366228943, 'USA': 2.8887005945484585, 'SpaceX': 2.7869711527586016}",86,2015,0.8461338781048496,True,SpaceX,0.000876842665769928,11,0.10717442165623581,2000,True
UK,{'p_87_0': 'UK'},3.1690513879783404e+18,"{'China': 2.6418006761405612, 'France': 2.830904352157605, 'Germany': 2.837605256203434, 'India': 2.647294828971043, 'Israel': 2.8199463383316496, 'Japan': 2.905463609509169, 'Russia': 2.8294024680459176, 'UAE': 2.824761970741101, 'UK': 2.9087007551058703, 'ULA': 2.7720350281121977, 'USA': 2.8997702564317134, 'SpaceX': 2.7965577611608046}",87,2024,0.8424731089686259,True,SpaceX,0.0032371455967012963,10,0.11083519079245951,2000,True
Japan,{'p_88_0': 'Japan'},1.0588726872664758e+19,"{'China': 2.651014925085795, 'France': 2.8415440503754263, 'Germany': 2.848244954421255, 'India': 2.6565090779162768, 'Israel': 2.830586036549471, 'Japan': 2.9161033077269902, 'Russia': 2.8400421662637387, 'UAE': 2.835401668958922, 'UK': 2.6502055318558537, 'ULA': 2.782674726330019, 'USA': 2.9104099546495346, 'SpaceX': 2.805772010106038}",88,2018,0.951678293383076,True,SpaceX,0.005693353077455665,9,0.0016300063780094742,2000,True
USA,{'p_89_0': 'USA'},1.171961391004644e+18,"{'China': 2.659883425646962, 'France': 2.851784512748022, 'Germany': 2.858485416793851, 'India': 2.665377578477443, 'Israel': 2.8408264989220666, 'Japan': 2.6560858980200654, 'Russia': 2.8502826286363345, 'UAE': 2.845642131331518, 'UK': 2.6590740324170206, 'ULA': 2.7929151887026147, 'USA': 2.9206504170221304, 'SpaceX': 2.8146405106672048}",89,2018,0.6176984142361054,True,SpaceX,0.06216500022827942,8,0.33560988552498006,2000,True
Germany,{'p_90_0': 'Germany'},9.619277982814644e+17,"{'China': 2.6684300820477356, 'France': 2.8616533414953387, 'Germany': 2.8683542455411675, 'India': 2.6739242348782173, 'Israel': 2.850695327669383, 'Japan': 2.664632554420839, 'Russia': 2.860151457383651, 'UAE': 2.8555109600788344, 'UK': 2.6676206888177942, 'ULA': 2.802784017449931, 'USA': 2.659377151580111, 'SpaceX': 2.8231871670679785}",90,2019,0.5916684889019738,True,SpaceX,0.006700904045828793,7,0.3616398108591117,2000,True
France,"{'p_94_1': 'France', 'p_94_0': 'France'}",9.544929510644023e+18,"{'China': 2.67667644348494, 'France': 2.8711754194865486, 'Germany': 2.610240435883519, 'India': 2.6821705963154217, 'Israel': 2.860217405660593, 'Japan': 2.6728789158580435, 'Russia': 2.869673535374861, 'UAE': 2.8650330380700444, 'UK': 2.6758670502549986, 'ULA': 2.812306095441141, 'USA': 2.667623513017315, 'SpaceX': 2.8314335285051833}",94,2016,0.5889058170663772,False,SpaceX,0.0015018841116876125,6,0.3644024826947082,2000,True
Russia,{'p_96_0': 'Russia'},7.258885519611872e+18,"{'China': 2.684642000903362, 'France': 2.5350974664904067, 'Germany': 2.6182059933019413, 'India': 2.6901361537338437, 'Israel': 2.8694152391001357, 'Japan': 2.6808444732764656, 'Russia': 2.8788713688144036, 'UAE': 2.874230871509587, 'UK': 2.6838326076734207, 'ULA': 2.821503928880684, 'USA': 2.6755890704357372, 'SpaceX': 2.8393990859236053}",96,2019,0.42804678735800195,False,SpaceX,0.004640497304816638,5,0.5252615124030835,2000,True
UAE,{'p_101_0': 'UAE'},8.482082066086115e+18,"{'China': 2.69234443870665, 'France': 2.542799904293694, 'Germany': 2.6259084311052288, 'India': 2.6978385915371312, 'Israel': 2.8783092481784247, 'Japan': 2.6885469110797535, 'Russia': 2.5414135497290595, 'UAE': 2.883124880587876, 'UK': 2.6915350454767086, 'ULA': 2.8303979379589728, 'USA': 2.6832915082390247, 'SpaceX': 2.847101523726893}",101,2022,0.6961247422806927,True,SpaceX,0.004815632409451265,4,0.2571835574803928,2000,True
Israel,{'p_105_0': 'Israel'},1.8826899577125827e+19,"{'China': 2.699799849343064, 'France': 2.5502553149301086, 'Germany': 2.6333638417416427, 'India': 2.7052940021735457, 'Israel': 2.8869180148541305, 'Japan': 2.6960023217161675, 'Russia': 2.548868960365474, 'UAE': 2.621508501314874, 'UK': 2.6989904561131226, 'ULA': 2.8390067046346785, 'USA': 2.690746918875439, 'SpaceX': 2.854556934363307}",105,2020,0.760047313928979,True,SpaceX,0.032361080490823646,3,0.1932609858321065,2000,True
SpaceX,{'p_107_0': 'SpaceX'},1.6861158873621192e+18,"{'China': 2.7070229171241027, 'France': 2.5574783827111474, 'Germany': 2.640586909522682, 'India': 2.7125170699545844, 'Israel': 2.624286369948727, 'Japan': 2.7032253894972063, 'Russia': 2.5560920281465127, 'UAE': 2.6287315690959128, 'UK': 2.7062135238941614, 'ULA': 2.847347184890194, 'USA': 2.697969986656478, 'SpaceX': 2.8617800021443456}",107,2014,0.9533082997610854,False,SpaceX,0.014432817254151686,2,0.0,2010,False
ULA,"{'p_110_2': 'ULA', 'p_110_1': 'ULA', 'p_110_3': 'ULA'}",1.5088499082963624e+19,"{'China': 2.714027076402317, 'France': 2.5644825419893618, 'Germany': 2.6475910688008963, 'India': 2.719521229232799, 'Israel': 2.6312905292269413, 'Japan': 2.7102295487754207, 'Russia': 2.563096187424727, 'UAE': 2.6357357283741276, 'UK': 2.7132176831723758, 'ULA': 2.8554348913796423, 'USA': 2.7049741459346923, 'SpaceX': 2.598749556751146}",110,2017,0.6046586601053787,False,SpaceX,0.13591366214684353,4,0.3486496396557067,2000,True
India,{},0.0,"{'China': 2.720824648267749, 'France': 2.5712801138547934, 'Germany': 2.654388640666328, 'India': 2.7263188010982304, 'Israel': 2.638088101092373, 'Japan': 2.7170271206408527, 'Russia': 2.5698937592901587, 'UAE': 2.642533300239559, 'UK': 2.720015255037808, 'ULA': 2.5169391993513406, 'USA': 2.711771717800124, 'SpaceX': 2.604829489860364}",116,2017,0.8356141422236415,False,SpaceX,0.005494152830481269,9,0.11769415753744394,2000,True
China,"{'p_117_0': 'China', 'p_117_1': 'China', 'p_117_2': 'China'}",8.009277361806673e+18,"{'China': 2.72742695915806, 'France': 2.5778824247451047, 'Germany': 2.660990951556639, 'India': 2.4721334820678864, 'Israel': 2.644690411982684, 'Japan': 2.7236294315311635, 'Russia': 2.57649607018047, 'UAE': 2.64913561112987, 'UK': 2.7266175659281187, 'ULA': 2.5235415102416514, 'USA': 2.718374028690435, 'SpaceX': 2.6107347762440933}",117,2021,0.8461338781048496,True,SpaceX,0.0008093932299413353,8,0.10717442165623581,2000,True
UK,{'p_119_0': 'UK'},15216826729803.945,"{'China': 2.5442003132456414, 'France': 2.5842999097562176, 'Germany': 2.667408436567752, 'India': 2.47787345515966, 'Israel': 2.651107896993797, 'Japan': 2.7300469165422765, 'Russia': 2.582913555191583, 'UAE': 2.6555530961409834, 'UK': 2.7330350509392316, 'ULA': 2.529958995252765, 'USA': 2.724791513701548, 'SpaceX': 2.6164747493358673}",119,2013,0.8424731089686259,True,SpaceX,0.002988134396955111,7,0.11083519079245951,2000,True
Japan,{'p_121_0': 'Japan'},7569133832030.102,"{'China': 2.5497835900152155, 'France': 2.5905422029531993, 'Germany': 2.6736507297647334, 'India': 2.483456731929234, 'Israel': 2.657350190190779, 'Japan': 2.736289209739258, 'Russia': 2.5891558483885646, 'UAE': 2.6617953893379647, 'UK': 2.549032010587413, 'ULA': 2.536201288449746, 'USA': 2.73103380689853, 'SpaceX': 2.6220580261054414}",121,2012,0.951678293383076,True,SpaceX,0.00525540284072834,6,0.0016300063780094742,2000,True
USA,"{'p_123_2': 'USA', 'p_123_1': 'USA', 'p_123_0': 'USA'}",9.481295676061082e+18,"{'China': 2.5552181418237625, 'France': 2.5966182165887766, 'Germany': 2.679726743400311, 'India': 2.488891283737781, 'Israel': 2.663426203826356, 'Japan': 2.5516918661702155, 'Russia': 2.595231862024142, 'UAE': 2.6678714029735424, 'UK': 2.5544665623959597, 'ULA': 2.5422773020853238, 'USA': 2.737109820534107, 'SpaceX': 2.627492577913988}",123,2024,0.6176984142361054,False,SpaceX,0.05738307713379598,5,0.33560988552498006,2000,True
Germany,{},0.0,"{'China': 2.5605113567795, 'France': 2.602536210819051, 'Germany': 2.685644737630585, 'India': 2.4941844986935187, 'Israel': 2.6693441980566304, 'Japan': 2.556985081125953, 'Russia': 2.601149856254416, 'UAE': 2.6737893972038163, 'UK': 2.5597597773516974, 'ULA': 2.5481952963155976, 'USA': 2.4806764927738483, 'SpaceX': 2.6327857928697256}",124,2020,0.5916684889019738,True,SpaceX,0.011855340426768723,9,0.3616398108591117,2000,True
UAE,{'p_125_0': 'UAE'},1.1335238783212098e+19,"{'China': 2.5656700947839917, 'France': 2.6083038552471285, 'Germany': 2.503979516296958, 'India': 2.49934323669801, 'Israel': 2.675111842484708, 'Japan': 2.562143819130445, 'Russia': 2.606917500682494, 'UAE': 2.679557041631894, 'UK': 2.5649185153561893, 'ULA': 2.5539629407436752, 'USA': 2.4858352307783402, 'SpaceX': 2.6379445308742175}",125,2024,0.6961247422806927,True,SpaceX,0.004445199147185885,9,0.2571835574803928,2000,True
Israel,{'p_126_0': 'Israel'},11671624588638.633,"{'China': 2.5707007362698637, 'France': 2.6139282834135487, 'Germany': 2.50901015778283, 'India': 2.5043738781838822, 'Israel': 2.680736270651128, 'Japan': 2.567174460616317, 'Russia': 2.612541928848914, 'UAE': 2.4980016273865444, 'UK': 2.569949156842061, 'ULA': 2.5595873689100954, 'USA': 2.490865872264212, 'SpaceX': 2.642975172360089}",126,2013,0.760047313928979,True,SpaceX,0.03776109829103902,8,0.1932609858321065,2000,True
SpaceX,{'p_128_0': 'SpaceX'},8.616925040503848e+18,"{'China': 2.575609225474839, 'France': 2.6194161411781227, 'Germany': 2.513918646987805, 'India': 2.509282367388858, 'Israel': 2.4987824316691327, 'Japan': 2.5720829498212923, 'Russia': 2.618029786613488, 'UAE': 2.5029101165915195, 'UK': 2.5748576460470365, 'ULA': 2.5650752266746695, 'USA': 2.4957743614691874, 'SpaceX': 2.6478836615650647}",128,2017,0.9533082997610854,True,SpaceX,0.028467520386942002,7,0.0,2010,False
France,{'p_129_0': 'France'},8007317274974.095,"{'China': 2.5804011089682106, 'France': 2.6247736297938418, 'Germany': 2.5187105304811768, 'India': 2.514074250882229, 'Israel': 2.5035743151625045, 'Japan': 2.5768748333146636, 'Russia': 2.623387275229207, 'UAE': 2.5077020000848913, 'UK': 2.579649529540408, 'ULA': 2.570432715290389, 'USA': 2.5005662449625587, 'SpaceX': 2.5064870599972457}",129,2012,0.5889058170663772,True,SpaceX,0.001386354564634651,12,0.3644024826947082,2000,True
Russia,{'p_130_0': 'Russia'},5.431779197733382e+18,"{'China': 2.585081570039008, 'France': 2.446218788084121, 'Germany': 2.5233909915519743, 'India': 2.5187547119530267, 'Israel': 2.508254776233302, 'Japan': 2.5815552943854616, 'Russia': 2.6286201897893795, 'UAE': 2.512382461155689, 'UK': 2.584329990611206, 'ULA': 2.5756656298505614, 'USA': 2.5052467060333568, 'SpaceX': 2.5107597168439137}",130,2014,0.42804678735800195,True,SpaceX,0.04353861975037132,11,0.5252615124030835,2000,True
China,"{'p_133_4': 'China', 'p_133_1': 'China'}",1.2317969366441183e+19,"{'China': 2.5896554594660586, 'France': 2.4507926775111715, 'Germany': 2.5279648809790247, 'India': 2.523328601380077, 'Israel': 2.5128286656603525, 'Japan': 2.5861291838125116, 'Russia': 2.4495053482725817, 'UAE': 2.5169563505827393, 'UK': 2.588903880038256, 'ULA': 2.5807793936907872, 'USA': 2.5098205954604067, 'SpaceX': 2.5149350875351297}",133,2018,0.8461338781048496,True,SpaceX,0.0007515794278027954,10,0.10717442165623581,2000,True
UK,"{'p_134_1': 'UK', 'p_134_0': 'UK'}",16547136060649.09,"{'China': 2.451561181509171, 'France': 2.455264541160731, 'Germany': 2.5324367446285843, 'India': 2.5278004650296366, 'Israel': 2.517300529309912, 'Japan': 2.590601047462071, 'Russia': 2.4539772119221412, 'UAE': 2.521428214232299, 'UK': 2.5933757436878153, 'ULA': 2.58577908924405, 'USA': 2.5142924591099662, 'SpaceX': 2.5190173218600487}",134,2012,0.8424731089686259,True,SpaceX,0.002774696225744222,9,0.11083519079245951,2000,True
Japan,{'p_137_0': 'Japan'},1.052332485860427e+18,"{'China': 2.455554173557905, 'France': 2.4596386447947918, 'Germany': 2.536810848262645, 'India': 2.532174568663698, 'Israel': 2.5216746329439728, 'Japan': 2.5949751510961323, 'Russia': 2.4583513155562025, 'UAE': 2.5258023178663596, 'UK': 2.4548526994252895, 'ULA': 2.5906694857772448, 'USA': 2.5186665627440274, 'SpaceX': 2.5230103139087827}",137,2016,0.951678293383076,True,SpaceX,0.0043056653188875416,8,0.0016300063780094742,2000,True
ULA,{'p_141_0': 'ULA'},3.9845752360458424e+18,"{'China': 2.4594615821235615, 'France': 2.4639189964203894, 'Germany': 2.5410911998882426, 'India': 2.5364549202892954, 'Israel': 2.5259549845695703, 'Japan': 2.4561703915135844, 'Russia': 2.4626316671818, 'UAE': 2.530082669491957, 'UK': 2.458760107990946, 'ULA': 2.5954550643784633, 'USA': 2.522946914369625, 'SpaceX': 2.5269177224744386}",141,2019,0.6046586601053787,True,SpaceX,0.05436386449022068,7,0.3486496396557067,2000,True
