winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
SpaceX,{'p_35_0': 'SpaceX'},32035598.99416395,"{'China': 0.8202019246069645, 'France': 0.9076121779179478, 'Germany': 0.7812017439982035, 'India': 0.9626571037220117, 'Israel': 0.493180132862813, 'Japan': 0.5152627115128076, 'Russia': 0.7822878057412319, 'UAE': 0.8775040539326622, 'UK': 0.7223401851547361, 'ULA': 0.6797754073301208, 'USA': 0.909511174384666, 'SpaceX': 0.9665273820692665}",35,2022,0.9619044815980636,True,SpaceX,0.0038702783472547297,2,0.0,2010,False
SpaceX,"{'p_48_0': 'SpaceX', 'p_48_1': 'SpaceX'}",22609295.14868987,"{'China': 0.9253150259772259, 'France': 0.775088739902609, 'Germany': 0.7756389527902692, 'India': 0.9306439427758125, 'Israel': 0.8774161895892274, 'Japan': 0.4423218295500386, 'Russia': 0.75800640643959, 'UAE': 0.7159559639956493, 'UK': 0.7960113473171231, 'ULA': 0.8517999953004499, 'USA': 0.7249248613823522, 'SpaceX': 0.9930366722425463}",48,2019,0.9619044815980636,True,SpaceX,0.0623927294667338,1,0.0,2010,False
SpaceX,{'p_51_0': 'SpaceX'},2938932.6986259087,"{'China': 0.698699557377162, 'France': 0.8896293856376188, 'Germany': 0.8718623828052924, 'India': 0.5672425021301649, 'Israel': 0.7143373816220756, 'Japan': 0.8735379072799719, 'Russia': 0.8377496160880036, 'UAE': 0.9103274421057687, 'UK': 0.8694811204468221, 'ULA': 0.8539999440078613, 'USA': 0.6308818633002702, 'SpaceX': 0.9674672995310764}",51,2012,0.9619044815980636,True,SpaceX,0.057139857425307694,1,0.0,2010,False
ULA,{'p_57_0': 'ULA'},9056831.122942137,"{'China': 0.5400882096885313, 'France': 0.9420733296668101, 'Germany': 0.8877688304881961, 'India': 0.7890242494051669, 'Israel': 0.8436061946417202, 'Japan': 0.6898709002112049, 'Russia': 0.8922906448029557, 'UAE': 0.8993704044090766, 'UK': 0.846618639228935, 'ULA': 0.9773339850719643, 'USA': 0.7597028134081736, 'SpaceX': 0.9207227480073424}",57,2016,0.9611396540773056,True,SpaceX,0.03526065540515422,2,0.0007648275207580157,2000,True
SpaceX,"{'p_58_1': 'SpaceX', 'p_58_0': 'SpaceX'}",37938834.267739266,"{'China': 0.8767344715383012, 'France': 0.8328678942353225, 'Germany': 0.694102784407451, 'India': 0.6298738752406043, 'Israel': 0.6032944723842716, 'Japan': 0.8286171949241635, 'Russia': 0.7116030023058869, 'UAE': 0.451870916590209, 'UK': 0.8597794538141031, 'ULA': 0.929049739538432, 'USA': 0.6929199102858395, 'SpaceX': 0.9622858219799928}",58,2023,0.9619044815980636,True,SpaceX,0.033236082441560844,2,0.0,2010,False
SpaceX,"{'p_59_0': 'SpaceX', 'p_59_1': 'SpaceX'}",37160671.26223711,"{'China': 0.8145865424637047, 'France': 0.7389639833274171, 'Germany': 0.8357945396392839, 'India': 0.6795754868995613, 'Israel': 0.8143282118435649, 'Japan': 0.5928594357785721, 'Russia': 0.9355626298200739, 'UAE': 0.4948798572231474, 'UK': 0.69390341365267, 'ULA': 0.8944578152579679, 'USA': 0.8721232973989126, 'SpaceX': 0.9792724808110178}",59,2024,0.9619044815980636,True,SpaceX,0.04370985099094393,2,0.0,2010,False
SpaceX,{'p_61_0': 'SpaceX'},3410592.8474518294,"{'China': 0.899555717490601, 'France': 0.8116113813335692, 'Germany': 0.8177126611742109, 'India': 0.8534938977514127, 'Israel': 0.6385256511905967, 'Japan': 0.6545589815213063, 'Russia': 0.9399279121885604, 'UAE': 0.8945212734290606, 'UK': 0.36758152063842175, 'ULA': 0.7871433726572907, 'USA': 0.7512780307572067, 'SpaceX': 0.97721431814247}",61,2012,0.9619044815980636,False,SpaceX,0.03728640595390953,2,0.0,2010,False
SpaceX,{'p_72_0': 'SpaceX'},16409223.028897189,"{'China': 0.7607884955307723, 'France': 0.5861248505632232, 'Germany': 0.7577231641801886, 'India': 0.7596231550643806, 'Israel': 0.7657585374740117, 'Japan': 0.8834418321758382, 'Russia': 0.6877440438584066, 'UAE': 0.8289368340309582, 'UK': 0.6117135833660585, 'ULA': 0.8122378308695951, 'USA': 0.8841324135621184, 'SpaceX': 0.9423370318989429}",72,2020,0.9619044815980636,True,SpaceX,0.058204618336824554,1,0.0,2010,False
USA,{'p_76_0': 'USA'},15652807.000321316,"{'China': 0.6276321604583591, 'France': 0.6618454368566455, 'Germany': 0.7709644887529397, 'India': 0.666740567697482, 'Israel': 0.5791256815226962, 'Japan': 0.6524578192224316, 'Russia': 0.4754293938156263, 'UAE': 0.6779646434640691, 'UK': 0.7992174501966745, 'ULA': 0.890903912261174, 'USA': 0.9095877731746564, 'SpaceX': 0.9003455887020035}",76,2023,0.8388037446163534,True,SpaceX,0.009242184472652903,3,0.1231007369817102,2000,True
China,{'p_77_0': 'China'},3027214.762948258,"{'China': 0.9452525578001381, 'France': 0.6368332462900632, 'Germany': 0.884739548401335, 'India': 0.7672839535124979, 'Israel': 0.7930954911643151, 'Japan': 0.686432357637944, 'Russia': 0.7268398210144367, 'UAE': 0.5218293848602577, 'UK': 0.71010259924494, 'ULA': 0.7857731301907578, 'USA': 0.8928976318444852, 'SpaceX': 0.84577080269353}",77,2012,0.7502080652284714,True,SpaceX,0.05235492595565283,1,0.21169641636959224,2000,True
UAE,"{'p_79_1': 'UAE', 'p_79_2': 'UAE'}",35220796.434511,"{'China': 0.8442771931134951, 'France': 0.8850060036235515, 'Germany': 0.5915975699706075, 'India': 0.8962769262723052, 'Israel': 0.6913320260721828, 'Japan': 0.86214968853548, 'Russia': 0.8581400143411866, 'UAE': 0.9675991042092418, 'UK': 0.7112763357430184, 'ULA': 0.6417943458157457, 'USA': 0.8732558923870829, 'SpaceX': 0.9487890802844174}",79,2021,0.7927079437618537,True,SpaceX,0.018810023924824337,2,0.16919653783620991,2000,True
SpaceX,{'p_80_0': 'SpaceX'},9524403.581221348,"{'China': 0.771954544559262, 'France': 0.889274727403819, 'Germany': 0.7791163127532295, 'India': 0.8816456625354885, 'Israel': 0.8201517040365354, 'Japan': 0.8803492055801886, 'Russia': 0.7626686954471367, 'UAE': 0.738146787089337, 'UK': 0.9239308515417222, 'ULA': 0.6913541945851327, 'USA': 0.741698109238156, 'SpaceX': 0.9581875730128048}",80,2016,0.9619044815980636,True,SpaceX,0.03425672147108261,2,0.0,2010,False
USA,{'p_81_0': 'USA'},2796022.732475018,"{'China': 0.8215469180754681, 'France': 0.5687891532316388, 'Germany': 0.7778289758422612, 'India': 0.5355903272354747, 'Israel': 0.8065853994973451, 'Japan': 0.8182075389408807, 'Russia': 0.5785130039251369, 'UAE': 0.6715128664105642, 'UK': 0.7981074381192776, 'ULA': 0.8068900117794601, 'USA': 0.8769454115756076, 'SpaceX': 0.8576386394308557}",81,2013,0.8388037446163534,False,SpaceX,0.01930677214475185,2,0.1231007369817102,2000,True
SpaceX,{'p_82_0': 'SpaceX'},3544228.569719684,"{'China': 0.7203492038673992, 'France': 0.7002622851001491, 'Germany': 0.6877911756273763, 'India': 0.6870071428392861, 'Israel': 0.7886376737967303, 'Japan': 0.7558507121949286, 'Russia': 0.8114154670558936, 'UAE': 0.900217393845064, 'UK': 0.8196028172765447, 'ULA': 0.9074763928362116, 'USA': 0.8977937200141867, 'SpaceX': 0.9204825290246378}",82,2017,0.9619044815980636,True,SpaceX,0.013006136188426165,4,0.0,2010,False
ULA,{'p_84_0': 'ULA'},3289016.673698336,"{'China': 0.5515892382209613, 'France': 0.573929923874077, 'Germany': 0.8827052698387474, 'India': 0.899545261437223, 'Israel': 0.8261229199224074, 'Japan': 0.9588812805430278, 'Russia': 0.6832765422519725, 'UAE': 0.8487465872749572, 'UK': 0.6982622215192595, 'ULA': 0.9677316637838955, 'USA': 0.849692550855645, 'SpaceX': 0.8356938899614194}",84,2012,0.9611396540773056,True,SpaceX,0.008850383240867732,2,0.0007648275207580157,2000,True
UAE,{'p_86_0': 'UAE'},17405390.287428696,"{'China': 0.8464423589234022, 'France': 0.7322054142386081, 'Germany': 0.5517367777721253, 'India': 0.7225255923343343, 'Israel': 0.8848543705923008, 'Japan': 0.505406728974137, 'Russia': 0.8609167733037701, 'UAE': 0.9135482003519976, 'UK': 0.5941859671485156, 'ULA': 0.8230266138706606, 'USA': 0.8580576162133388, 'SpaceX': 0.7993200852269601}",86,2025,0.7927079437618537,True,SpaceX,0.02869382975969681,2,0.16919653783620991,2000,True
UAE,{'p_98_0': 'UAE'},30838326.771086015,"{'China': 0.7849211124287254, 'France': 0.6385327815253161, 'Germany': 0.7409909221980819, 'India': 0.7236983680044541, 'Israel': 0.7680151403281552, 'Japan': 0.43761930482781136, 'Russia': 0.8736993209017474, 'UAE': 0.9802385156995678, 'UK': 0.8586336313186878, 'ULA': 0.7109421112001924, 'USA': 0.3894845026846217, 'SpaceX': 0.9362997606070509}",98,2014,0.7927079437618537,True,SpaceX,0.04393875509251688,2,0.16919653783620991,2000,True
Japan,{'p_101_0': 'Japan'},35206025.64052169,"{'China': 0.8552928737001032, 'France': 0.7650095259677167, 'Germany': 0.766366239629706, 'India': 0.6088694827301823, 'Israel': 0.7922428222512565, 'Japan': 0.9788207415875542, 'Russia': 0.8162995412898615, 'UAE': 0.72732359770062, 'UK': 0.9556351350757585, 'ULA': 0.8848567656181787, 'USA': 0.7225161561176172, 'SpaceX': 0.860927954195781}",101,2018,0.5989953456167963,False,SpaceX,0.023185606511795687,2,0.3629091359812673,2000,True
Japan,"{'p_107_2': 'Japan', 'p_107_1': 'Japan', 'p_107_3': 'Japan'}",35012431.708220355,"{'China': 0.8812380762028387, 'France': 0.6391400022474811, 'Germany': 0.758002078349066, 'India': 0.9217079169205371, 'Israel': 0.8775326295237148, 'Japan': 0.9542334607193014, 'Russia': 0.6436049975963343, 'UAE': 0.791994573867224, 'UK': 0.7064042884358965, 'ULA': 0.7704735353434295, 'USA': 0.706701070586792, 'SpaceX': 0.9030337258832524}",107,2018,0.5989953456167963,False,SpaceX,0.03252554379876427,2,0.3629091359812673,2000,True
ULA,{'p_108_1': 'ULA'},27796765.98566706,"{'China': 0.7577451482463634, 'France': 0.8111822642998373, 'Germany': 0.8423665536263635, 'India': 0.7791491140442289, 'Israel': 0.7774544840998552, 'Japan': 0.7060750100603659, 'Russia': 0.6939077826596155, 'UAE': 0.8259256711510263, 'UK': 0.7137883782574799, 'ULA': 0.8702788592691754, 'USA': 0.681943671750637, 'SpaceX': 0.8689657851232468}",108,2022,0.9611396540773056,True,SpaceX,0.0013130741459285167,3,0.0007648275207580157,2000,True
UK,{'p_109_0': 'UK'},30387030.672710545,"{'China': 0.6976271154361938, 'France': 0.7080955380608871, 'Germany': 0.27678569752926974, 'India': 0.7095965780920798, 'Israel': 0.7864698153777738, 'Japan': 0.3347366082050361, 'Russia': 0.8930982394814382, 'UAE': 0.8742051941334833, 'UK': 0.9018393400856767, 'ULA': 0.8580251489492582, 'USA': 0.8311612342680281, 'SpaceX': 0.7695819320272526}",109,2023,0.40112355904814884,True,SpaceX,0.008741100604238494,4,0.5607809225499147,2000,True
ULA,"{'p_113_2': 'ULA', 'p_113_0': 'ULA'}",17650983.872776154,"{'China': 0.7805858725430517, 'France': 0.649744827705482, 'Germany': 0.7774640272638819, 'India': 0.5129672863820848, 'Israel': 0.7678547829469526, 'Japan': 0.6867260490282191, 'Russia': 0.5488417507383363, 'UAE': 0.8786322220909981, 'UK': 0.8507388342844476, 'ULA': 0.9297815735620146, 'USA': 0.8720208180922184, 'SpaceX': 0.9283314209938641}",113,2014,0.9611396540773056,True,SpaceX,0.001450152568150509,2,0.0007648275207580157,2000,True
UAE,{'p_116_0': 'UAE'},17419014.069939975,"{'China': 0.7478088485219064, 'France': 0.7976589301336873, 'Germany': 0.6948613146733533, 'India': 0.947263242329837, 'Israel': 0.7260189062368062, 'Japan': 0.6201173299288246, 'Russia': 0.8140996541277579, 'UAE': 0.9815944585343199, 'UK': 0.8852513343597237, 'ULA': 0.9426661462971202, 'USA': 0.7002256974691816, 'SpaceX': 0.929114785435764}",116,2019,0.7927079437618537,True,SpaceX,0.03433121620448287,3,0.16919653783620991,2000,True
ULA,{'p_118_0': 'ULA'},23845947.408828713,"{'China': 0.7965736082751814, 'France': 0.35700388441502934, 'Germany': 0.6688962470339226, 'India': 0.861449710255609, 'Israel': 0.7217779099744167, 'Japan': 0.6294306299673047, 'Russia': 0.53942400525141, 'UAE': 0.9114275044789326, 'UK': 0.8999311825283446, 'ULA': 0.9320500761725258, 'USA': 0.5760466888457295, 'SpaceX': 0.8916509406579676}",118,2022,0.9611396540773056,True,SpaceX,0.02062257169359316,4,0.0007648275207580157,2000,True
SpaceX,{'p_123_2': 'SpaceX'},31615971.3711207,"{'China': 0.8142222708296889, 'France': 0.7252406070278467, 'Germany': 0.8028637832008599, 'India': 0.7611118401151337, 'Israel': 0.8542913488867806, 'Japan': 0.5262900893089735, 'Russia': 0.7363375517645178, 'UAE': 0.8556650618503531, 'UK': 0.48100768776479863, 'ULA': 0.8744207907927258, 'USA': 0.6781213354343808, 'SpaceX': 0.8753184316470864}",123,2021,0.9619044815980636,True,SpaceX,0.0008976408543606151,4,0.0,2010,False
SpaceX,{'p_125_0': 'SpaceX'},14985728.862365667,"{'China': 0.6845970425416519, 'France': 0.5729130476021856, 'Germany': 0.8779251622712105, 'India': 0.6371093421913518, 'Israel': 0.5847969306901027, 'Japan': 0.8425522450934266, 'Russia': 0.4832761555251667, 'UAE': 0.7037065881255388, 'UK': 0.8632040312533773, 'ULA': 0.7012376874877376, 'USA': 0.5447649783780599, 'SpaceX': 0.9543824322812052}",125,2023,0.9619044815980636,True,SpaceX,0.0764572700099947,1,0.0,2010,False
UAE,{'p_130_0': 'UAE'},2161871.5680113127,"{'China': 0.8647212165168919, 'France': 0.7036587709384599, 'Germany': 0.8541567295198761, 'India': 0.8585899202421501, 'Israel': 0.6535424364910101, 'Japan': 0.6229831395104899, 'Russia': 0.6781119463638172, 'UAE': 0.9508828377818644, 'UK': 0.7793725089183535, 'ULA': 0.8279103989046297, 'USA': 0.5314330841420608, 'SpaceX': 0.6905594360445403}",130,2013,0.7927079437618537,True,SpaceX,0.08616162126497251,1,0.16919653783620991,2000,True
ULA,{'p_131_0': 'ULA'},12614102.589364093,"{'China': 0.7518791570696476, 'France': 0.6836534314495538, 'Germany': 0.9144033740459957, 'India': 0.7382689828505947, 'Israel': 0.7788596709850237, 'Japan': 0.7610111747437459, 'Russia': 0.8311235479827588, 'UAE': 0.5934428534331014, 'UK': 0.9357302176860579, 'ULA': 0.9733092646761126, 'USA': 0.5195018384566722, 'SpaceX': 0.8358164632874681}",131,2022,0.9611396540773056,True,SpaceX,0.037579046990054654,2,0.0007648275207580157,2000,True
SpaceX,{'p_133_0': 'SpaceX'},13099717.690848108,"{'China': 0.7021287195036378, 'France': 0.7588032025862513, 'Germany': 0.6787826293166377, 'India': 0.7884317774102222, 'Israel': 0.75350667318263, 'Japan': 0.8279696297319395, 'Russia': 0.6419633140524245, 'UAE': 0.7391860559883595, 'UK': 0.7270644826550104, 'ULA': 0.889335188019267, 'USA': 0.7370601548503428, 'SpaceX': 0.9668160540981464}",133,2013,0.9619044815980636,True,SpaceX,0.07748086607887938,1,0.0,2010,False
ULA,"{'p_134_1': 'ULA', 'p_134_0': 'ULA'}",26820103.06722778,"{'China': 0.4625406938266742, 'France': 0.8153861934857355, 'Germany': 0.8093132707587712, 'India': 0.947244752675639, 'Israel': 0.8390481170893341, 'Japan': 0.7007619280911661, 'Russia': 0.4850811454530214, 'UAE': 0.9345719100867271, 'UK': 0.8437705562731852, 'ULA': 0.9946173409032153, 'USA': 0.6306483665799897, 'SpaceX': 0.8903462946974212}",134,2025,0.9611396540773056,True,SpaceX,0.047372588227576284,2,0.0007648275207580157,2000,True
SpaceX,{'p_136_0': 'SpaceX'},15265275.875493238,"{'China': 0.8830496673625362, 'France': 0.6338006730647507, 'Germany': 0.9463192415136623, 'India': 0.9251369683021183, 'Israel': 0.7496745856475489, 'Japan': 0.6870336766002052, 'Russia': 0.7241451149712265, 'UAE': 0.8117114286710868, 'UK': 0.8139917462930408, 'ULA': 0.9002407231017021, 'USA': 0.7696618392804055, 'SpaceX': 0.9557572090585325}",136,2021,0.9619044815980636,True,SpaceX,0.00943796754487014,3,0.0,2010,False
ULA,{'p_138_0': 'ULA'},17610882.37496014,"{'China': 0.7389058820131483, 'France': 0.6170083826713924, 'Germany': 0.8624798741747317, 'India': 0.872568113369696, 'Israel': 0.8135100802971934, 'Japan': 0.7989435126365452, 'Russia': 0.7436176846520914, 'UAE': 0.8815919280945271, 'UK': 0.6166715225317206, 'ULA': 0.9641421058416955, 'USA': 0.3942310564074008, 'SpaceX': 0.9026292305572698}",138,2019,0.9611396540773056,True,SpaceX,0.06151287528442562,1,0.0007648275207580157,2000,True
SpaceX,{'p_140_0': 'SpaceX'},21346682.736174595,"{'China': 0.8363928131207808, 'France': 0.8842351650654219, 'Germany': 0.6340767037317793, 'India': 0.6094876604485867, 'Israel': 0.77699359907648, 'Japan': 0.7580550679891653, 'Russia': 0.9053167271621073, 'UAE': 0.743100882422683, 'UK': 0.809935457724333, 'ULA': 0.8991428875207171, 'USA': 0.5505470122322805, 'SpaceX': 0.9436633108611673}",140,2016,0.9619044815980636,True,SpaceX,0.038346583699059966,3,0.0,2010,False
ULA,"{'p_141_0': 'ULA', 'p_141_1': 'ULA'}",16016581.011968598,"{'China': 0.7977578116440015, 'France': 0.8944169154004714, 'Germany': 0.8331942199146986, 'India': 0.8147794922000089, 'Israel': 0.8441275687701603, 'Japan': 0.5975434429273996, 'Russia': 0.8255638054171001, 'UAE': 0.8878301377137765, 'UK': 0.7354031713505657, 'ULA': 0.944965117962041, 'USA': 0.44075170684362075, 'SpaceX': 0.8268318946541907}",141,2023,0.9611396540773056,True,SpaceX,0.050548202561569555,1,0.0007648275207580157,2000,True
SpaceX,"{'p_142_0': 'SpaceX', 'p_142_1': 'SpaceX'}",24223446.011564936,"{'China': 0.8503928292977452, 'France': 0.6631422542492376, 'Germany': 0.8875280299964089, 'India': 0.6359417839671224, 'Israel': 0.7983364366114577, 'Japan': 0.7485173911714926, 'Russia': 0.8017550033937462, 'UAE': 0.8655668619099718, 'UK': 0.8204262524549097, 'ULA': 0.9333198483795427, 'USA': 0.7634342455046432, 'SpaceX': 0.9620256403332639}",142,2013,0.9619044815980636,True,SpaceX,0.028705791953721138,2,0.0,2010,False
SpaceX,{'p_144_0': 'SpaceX'},3778200.1338898516,"{'China': 0.7271336937394325, 'France': 0.9521414672291691, 'Germany': 0.465201014306401, 'India': 0.9139239198230401, 'Israel': 0.8073581133354653, 'Japan': 0.6941797715128849, 'Russia': 0.9178106902372493, 'UAE': 0.7520415572424674, 'UK': 0.5167100844038727, 'ULA': 0.9818280576063543, 'USA': 0.9371187044910319, 'SpaceX': 0.9951024184086932}",144,2015,0.9619044815980636,True,SpaceX,0.013274360802338903,3,0.0,2010,False
ULA,{'p_145_0': 'ULA'},21811430.43535873,"{'China': 0.4515307932803726, 'France': 0.3715361115948667, 'Germany': 0.6904287518591163, 'India': 0.7265378147309741, 'Israel': 0.8589165994609627, 'Japan': 0.4761672460802967, 'Russia': 0.5751599102098404, 'UAE': 0.8651274612901942, 'UK': 0.8654719633017945, 'ULA': 0.92537012270049, 'USA': 0.7321387107353527, 'SpaceX': 0.9224121848606351}",145,2013,0.9611396540773056,True,SpaceX,0.002957937839854874,2,0.0007648275207580157,2000,True
India,"{'p_147_1': 'India', 'p_147_2': 'India', 'p_147_0': 'India'}",35279292.16612637,"{'China': 0.8094432575056769, 'France': 0.6507664397428566, 'Germany': 0.8996481783655755, 'India': 0.9864955215212108, 'Israel': 0.37977613290689133, 'Japan': 0.24149416901927787, 'Russia': 0.7184106400476913, 'UAE': 0.7552986812562171, 'UK': 0.6396885491237859, 'ULA': 0.8905746328282494, 'USA': 0.7931834872351776, 'SpaceX': 0.9073346563617535}",147,2013,0.7853510128731043,True,SpaceX,0.0791608651594573,1,0.17655346872495936,2000,True
SpaceX,{'p_152_0': 'SpaceX'},31065962.81558826,"{'China': 0.9084848146813382, 'France': 0.7832291695453955, 'Germany': 0.7323816716141434, 'India': 0.9184473226170196, 'Israel': 0.5664539880295543, 'Japan': 0.5031014263992799, 'Russia': 0.7455607312637256, 'UAE': 0.9119009073440593, 'UK': 0.7965368046231753, 'ULA': 0.902999432927516, 'USA': 0.7651625711753212, 'SpaceX': 0.943295589115622}",152,2021,0.9619044815980636,True,SpaceX,0.02484826649860239,5,0.0,2010,False
USA,"{'p_155_0': 'USA', 'p_155_1': 'USA'}",7869285.672188726,"{'China': 0.9298166604672602, 'France': 0.6470570322572817, 'Germany': 0.7877874530197035, 'India': 0.649030677054085, 'Israel': 0.8526846519901137, 'Japan': 0.6843140127757662, 'Russia': 0.7913139132809662, 'UAE': 0.7694897365131783, 'UK': 0.7686782508309008, 'ULA': 0.9505404391874785, 'USA': 0.9574183954108859, 'SpaceX': 0.9262794937814482}",155,2013,0.8388037446163534,True,SpaceX,0.0068779562234073666,4,0.1231007369817102,2000,True
Germany,{},0.0,"{'China': 0.7978569146428922, 'France': 0.7530136285437201, 'Germany': 0.9473169230489754, 'India': 0.7470421508812327, 'Israel': 0.7948057758420888, 'Japan': 0.5476659988139192, 'Russia': 0.6130426633936754, 'UAE': 0.7400333694215976, 'UK': 0.7262816573101764, 'ULA': 0.9381454167323727, 'USA': 0.7653943883917109, 'SpaceX': 0.9102342696948499}",156,2024,0.7997749838642382,True,SpaceX,0.009171506316602684,3,0.16212949773382546,2000,True
China,"{'p_158_0': 'China', 'p_158_1': 'China'}",22684253.77646377,"{'China': 0.9522599893338145, 'France': 0.8372562696268196, 'Germany': 0.9286238305654637, 'India': 0.6926486038008581, 'Israel': 0.6266881202365198, 'Japan': 0.6240793976509861, 'Russia': 0.9027945486496801, 'UAE': 0.8329082284014239, 'UK': 0.8070306095160095, 'ULA': 0.8581893225299001, 'USA': 0.7431277425181599, 'SpaceX': 0.9020811275300857}",158,2019,0.7502080652284714,True,SpaceX,0.02363615876835079,2,0.21169641636959224,2000,True
