winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
SpaceX,{'p_37_0': 'SpaceX'},2291876.471397979,"{'China': 0.7716507177033493, 'France': 0.6858253588516746, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.6271713615023474, 'UAE': 0.6791245791245791, 'UK': 0.770694162067964, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9545454545454546}","{'China': 3.9940204801814745e-32, 'France': 1.5558567930862075e-26, 'Germany': 8.784089438209555e-32, 'India': 5.542509535908312e-13, 'Israel': 6.368049436837396e-30, 'Japan': 9.765281306503437e-26, 'Russia': 4.444523830194874e-28, 'UAE': 3.4800521877968216e-20, 'UK': 1.7179573742575127e-25, 'ULA': 9.229363881061716e-22, 'USA': 5.3474549698461626e-17, 'SpaceX': 0.9999999999994457}",37,2012,0.9650565334571529,True,SpaceX,0.17050092764378477,1,0.0,2010,False
Japan,{'p_40_0': 'SpaceX'},16334632.49802393,"{'China': 0.7716507177033493, 'France': 0.6858253588516746, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.6271713615023474, 'UAE': 0.6791245791245791, 'UK': 0.770694162067964, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 4.314672677957588e-10, 'France': 0.0013008957408553235, 'Germany': 0.000252921196219743, 'India': 1.4189700735886927e-07, 'Israel': 4.4015515114143756e-12, 'Japan': 0.9980361982406322, 'Russia': 1.2780357336576373e-15, 'UAE': 1.2493781673070401e-14, 'UK': 0.0004062952705493713, 'ULA': 1.1066984599504193e-09, 'USA': 3.544761875786717e-06, 'SpaceX': 1.3502792412957738e-09}",40,2017,0.7766556452926102,False,SpaceX,0.17428880643166356,1,0.1884008881645427,2000,True
Russia,{'p_43_0': 'SpaceX'},2561628.7562176837,"{'China': 0.7716507177033493, 'France': 0.6858253588516746, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.7412582781456954, 'Japan': 0.6762536395988353, 'Russia': 0.6271713615023474, 'UAE': 0.6791245791245791, 'UK': 0.770694162067964, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 6.38346442712459e-06, 'France': 9.441225953002108e-08, 'Germany': 8.953400978087882e-08, 'India': 1.3804187559308333e-08, 'Israel': 1.7225415542228037e-11, 'Japan': 0.010158192672008789, 'Russia': 0.9898045428607752, 'UAE': 3.0274253406551543e-05, 'UK': 3.785499583756897e-07, 'ULA': 6.154200918554322e-13, 'USA': 7.114963597862686e-09, 'SpaceX': 2.3316162525035573e-08}",43,2015,0.41492439259930614,True,SpaceX,0.17428880643166356,1,0.5501321408578468,2000,True
Russia,{'p_46_0': 'SpaceX'},10010240.089039264,"{'China': 0.7716507177033493, 'France': 0.6858253588516746, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.7412582781456954, 'Japan': 0.6762536395988353, 'Russia': 0.6558504875406285, 'UAE': 0.6791245791245791, 'UK': 0.770694162067964, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 0.006022211665997275, 'France': 0.0036868113178357854, 'Germany': 2.3617653237702264e-05, 'India': 0.002002995271817466, 'Israel': 2.2901924653645943e-08, 'Japan': 3.06518565945531e-13, 'Russia': 0.9882610322247684, 'UAE': 4.816919245056258e-07, 'UK': 1.492283148828188e-08, 'ULA': 2.7936662570776377e-06, 'USA': 5.986456087947211e-12, 'SpaceX': 1.8677112636241504e-08}",46,2016,0.41492439259930614,False,SpaceX,0.17428880643166356,1,0.5501321408578468,2000,True
Japan,{'p_47_0': 'SpaceX'},15145823.912781464,"{'China': 0.7716507177033493, 'France': 0.6858253588516746, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.7412582781456954, 'Japan': 0.6762536395988353, 'Russia': 0.6090040241448692, 'UAE': 0.6791245791245791, 'UK': 0.770694162067964, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 1.4637978306692066e-09, 'France': 1.4086728661795222e-12, 'Germany': 4.310306963006843e-07, 'India': 2.8630440922141797e-21, 'Israel': 3.952165512557167e-24, 'Japan': 0.999999567501585, 'Russia': 1.878569616479359e-21, 'UAE': 2.278442973383749e-20, 'UK': 1.3148068268089977e-22, 'ULA': 9.323303359461301e-14, 'USA': 7.451432234948474e-20, 'SpaceX': 2.418743631783732e-12}",47,2017,0.7766556452926102,True,SpaceX,0.17428880643166356,1,0.1884008881645427,2000,True
France,{'p_55_0': 'SpaceX'},21619446.269945,"{'China': 0.7716507177033493, 'France': 0.6858253588516746, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.6090040241448692, 'UAE': 0.6791245791245791, 'UK': 0.770694162067964, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 2.30089834691274e-15, 'France': 0.999996410494054, 'Germany': 9.39821899210654e-15, 'India': 3.311585533546638e-09, 'Israel': 2.1815774287320117e-12, 'Japan': 9.063197829762509e-18, 'Russia': 3.6239146657860806e-09, 'UAE': 2.057866204311268e-12, 'UK': 1.976298310103886e-10, 'ULA': 3.3601585209893747e-07, 'USA': 3.982038820573795e-12, 'SpaceX': 3.246348730995419e-06}",55,2019,0.8869506542686552,True,SpaceX,0.17428880643166356,1,0.07810587918849776,2000,True
UAE,"{'p_65_1': 'SpaceX', 'p_65_0': 'SpaceX'}",22988073.365929153,"{'China': 0.7716507177033493, 'France': 0.7120065789473684, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.6090040241448692, 'UAE': 0.6791245791245791, 'UK': 0.770694162067964, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 2.1740917804368906e-19, 'France': 4.4803579146646936e-15, 'Germany': 4.02483105670005e-25, 'India': 7.802069823625831e-16, 'Israel': 3.452048261650255e-20, 'Japan': 4.223623912157551e-21, 'Russia': 3.4545590145820647e-15, 'UAE': 0.9999999999448147, 'UK': 4.3970986137837515e-23, 'ULA': 1.6822225824193095e-24, 'USA': 2.3839642114740802e-12, 'SpaceX': 5.2792592488119974e-11}",65,2018,0.4823356528297892,False,SpaceX,0.17428880643166356,1,0.48272088062736374,2000,True
UK,"{'p_67_1': 'SpaceX', 'p_67_0': 'SpaceX'}",5341236.352741184,"{'China': 0.7716507177033493, 'France': 0.7120065789473684, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.6090040241448692, 'UAE': 0.6225308641975309, 'UK': 0.770694162067964, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 3.984742601793852e-12, 'France': 2.470497101726323e-19, 'Germany': 1.1143720791797195e-17, 'India': 5.957851263783824e-19, 'Israel': 3.636192203238785e-07, 'Japan': 1.9395084675337757e-12, 'Russia': 8.09171466096229e-11, 'UAE': 2.1961039090093302e-07, 'UK': 0.7718023573430124, 'ULA': 3.7804906333070124e-05, 'USA': 4.708636385662975e-09, 'SpaceX': 0.22815924972556564}",67,2012,0.8057030781177917,False,SpaceX,0.17428880643166356,1,0.15935345533936118,2000,True
China,{'p_68_0': 'SpaceX'},14541002.726841513,"{'China': 0.7716507177033493, 'France': 0.7120065789473684, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.6090040241448692, 'UAE': 0.6225308641975309, 'UK': 0.7064696485623004, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 0.9999999432806659, 'France': 2.798531956785194e-14, 'Germany': 2.1593052381548545e-12, 'India': 1.4703412536662471e-08, 'Israel': 5.374313563136205e-13, 'Japan': 7.53900020098572e-12, 'Russia': 3.7272075150555056e-15, 'UAE': 4.354713610697738e-19, 'UK': 8.329496830593668e-11, 'ULA': 3.132672946111261e-14, 'USA': 4.192232804075392e-08, 'SpaceX': 8.282855385664847e-18}",68,2021,0.8253161768604781,True,SpaceX,0.17428880643166356,1,0.13974035659667483,2000,True
SpaceX,"{'p_69_1': 'SpaceX', 'p_69_2': 'SpaceX', 'p_69_0': 'SpaceX'}",8181423.433686992,"{'China': 0.7906798245614035, 'France': 0.7120065789473684, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.6090040241448692, 'UAE': 0.6225308641975309, 'UK': 0.7064696485623004, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9583333333333334}","{'China': 5.2254885958355595e-06, 'France': 1.056932962935808e-08, 'Germany': 4.756210358658913e-06, 'India': 1.2227616490589576e-06, 'Israel': 1.7400063074951503e-09, 'Japan': 2.1374176338508998e-16, 'Russia': 2.802097337434168e-12, 'UAE': 1.7850949709826764e-09, 'UK': 2.400807625547094e-11, 'ULA': 1.365790619231064e-08, 'USA': 5.62645357378162e-15, 'SpaceX': 0.9999887677602433}",69,2012,0.9650565334571529,True,SpaceX,0.16765350877192986,1,0.0,2010,False
USA,{},0.0,"{'China': 0.7906798245614035, 'France': 0.7120065789473684, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.6090040241448692, 'UAE': 0.6225308641975309, 'UK': 0.7064696485623004, 'ULA': 0.7837647058823531, 'USA': 0.7609517998779743, 'SpaceX': 0.9615384615384616}","{'China': 4.4242831300781564e-13, 'France': 1.5953753448136988e-10, 'Germany': 1.826364552967238e-18, 'India': 3.3411635543155954e-10, 'Israel': 6.542466710758422e-13, 'Japan': 3.446543328378139e-05, 'Russia': 1.9217214319465585e-19, 'UAE': 1.890364455747441e-14, 'UK': 8.212786626605636e-18, 'ULA': 4.376448650100879e-11, 'USA': 0.9999655340256617, 'SpaceX': 2.5205379980109676e-12}",70,2020,0.8535242744507566,True,SpaceX,0.17085863697705805,1,0.1115322590063963,2000,True
India,{'p_72_0': 'SpaceX'},11243820.561141817,"{'China': 0.7906798245614035, 'France': 0.7120065789473684, 'Germany': 0.7840445269016698, 'India': 0.7781438074121002, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.6090040241448692, 'UAE': 0.6225308641975309, 'UK': 0.7064696485623004, 'ULA': 0.7837647058823531, 'USA': 0.7808724832214765, 'SpaceX': 0.9615384615384616}","{'China': 3.9105355594810837e-16, 'France': 3.303172140933607e-10, 'Germany': 2.641645112848527e-16, 'India': 0.9980004204679985, 'Israel': 1.9396075369170665e-12, 'Japan': 1.1712703872119228e-08, 'Russia': 5.964688555153995e-12, 'UAE': 2.92177529830285e-08, 'UK': 2.0725969235738056e-17, 'ULA': 3.932718484059258e-09, 'USA': 3.235985562650339e-18, 'SpaceX': 0.0019995343306038636}",72,2022,0.6919859087845235,True,SpaceX,0.17085863697705805,1,0.27307062467262944,2000,True
Israel,{'p_73_0': 'SpaceX'},12305282.160732493,"{'China': 0.7906798245614035, 'France': 0.7120065789473684, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.6090040241448692, 'UAE': 0.6225308641975309, 'UK': 0.7064696485623004, 'ULA': 0.7837647058823531, 'USA': 0.7808724832214765, 'SpaceX': 0.9615384615384616}","{'China': 1.437080541430698e-09, 'France': 3.756420907684917e-13, 'Germany': 3.487990176662025e-08, 'India': 3.5345717141076945e-10, 'Israel': 0.9667662694508224, 'Japan': 5.5544322357044545e-08, 'Russia': 8.676640243514597e-14, 'UAE': 0.0041291341924330335, 'UK': 3.4712823719841256e-10, 'ULA': 3.0936044328095495e-06, 'USA': 0.000165692711530224, 'SpaceX': 0.02893571747842901}",73,2013,0.7789163356668176,True,SpaceX,0.16490663807736972,1,0.1861401977903353,2000,True
USA,{},0.0,"{'China': 0.7906798245614035, 'France': 0.7120065789473684, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.7647802528597232, 'Japan': 0.703232502965599, 'Russia': 0.6090040241448692, 'UAE': 0.6225308641975309, 'UK': 0.7064696485623004, 'ULA': 0.7837647058823531, 'USA': 0.7808724832214765, 'SpaceX': 0.9615384615384616}","{'China': 1.087922665818919e-05, 'France': 0.0358578368015493, 'Germany': 0.04904500812362808, 'India': 3.6072164227240887e-06, 'Israel': 8.002353834959697e-05, 'Japan': 2.3101409661101034e-09, 'Russia': 7.63110623851534e-10, 'UAE': 0.0005882921885718844, 'UK': 9.953082377923255e-06, 'ULA': 0.0004950067186337856, 'USA': 0.8729094414283118, 'SpaceX': 0.04099994860224512}",76,2017,0.8535242744507566,False,SpaceX,0.16490663807736972,1,0.1115322590063963,2000,True
Japan,"{'p_80_0': 'SpaceX', 'p_80_1': 'SpaceX'}",40023667.9705905,"{'China': 0.7906798245614035, 'France': 0.7120065789473684, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.7647802528597232, 'Japan': 0.703232502965599, 'Russia': 0.6090040241448692, 'UAE': 0.6225308641975309, 'UK': 0.7064696485623004, 'ULA': 0.7837647058823531, 'USA': 0.7208053691275167, 'SpaceX': 0.9615384615384616}","{'China': 6.096048571636461e-08, 'France': 3.127411269886654e-09, 'Germany': 3.682200070176003e-07, 'India': 1.0302432057425505e-13, 'Israel': 9.378582287190419e-11, 'Japan': 0.986424227061819, 'Russia': 6.186174542104356e-12, 'UAE': 1.3731028597216493e-13, 'UK': 1.510852275579571e-11, 'ULA': 3.7606917889074134e-05, 'USA': 8.342129975135485e-06, 'SpaceX': 0.013529391467091976}",80,2025,0.7766556452926102,True,SpaceX,0.16490663807736972,1,0.1884008881645427,2000,True
SpaceX,"{'p_83_0': 'SpaceX', 'p_83_1': 'SpaceX'}",23171827.624262873,"{'China': 0.7906798245614035, 'France': 0.7120065789473684, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.7647802528597232, 'Japan': 0.7260607719682453, 'Russia': 0.6090040241448692, 'UAE': 0.6225308641975309, 'UK': 0.7064696485623004, 'ULA': 0.7837647058823531, 'USA': 0.7208053691275167, 'SpaceX': 0.9615384615384616}","{'China': 1.1101741508038086e-09, 'France': 9.309280416920889e-15, 'Germany': 2.588779109998299e-13, 'India': 5.878013415114634e-12, 'Israel': 1.7706402668846367e-14, 'Japan': 3.1570189197864595e-12, 'Russia': 1.9189019889490386e-06, 'UAE': 1.8162270043679143e-14, 'UK': 1.3288777598610956e-08, 'ULA': 4.257617170472406e-15, 'USA': 6.710994640417911e-08, 'SpaceX': 0.9999979995797695}",83,2013,0.9650565334571529,True,SpaceX,0.16490663807736972,1,0.0,2010,False
Israel,{'p_86_1': 'SpaceX'},14797033.803823683,"{'China': 0.7906798245614035, 'France': 0.7120065789473684, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.7647802528597232, 'Japan': 0.7260607719682453, 'Russia': 0.6090040241448692, 'UAE': 0.6225308641975309, 'UK': 0.7064696485623004, 'ULA': 0.7837647058823531, 'USA': 0.7208053691275167, 'SpaceX': 0.9642857142857143}","{'China': 0.0007432617146192886, 'France': 9.866475368029365e-17, 'Germany': 1.4361166073416667e-10, 'India': 4.557889027309778e-15, 'Israel': 0.9992042374396937, 'Japan': 1.6117676357325636e-12, 'Russia': 1.3097623446828383e-14, 'UAE': 1.928856934570659e-05, 'UK': 2.242055102835779e-13, 'ULA': 3.3204545010353135e-05, 'USA': 3.4745380096785935e-09, 'SpaceX': 4.111327664369427e-09}",86,2019,0.7789163356668176,False,SpaceX,0.16765389082462245,1,0.1861401977903353,2000,True
China,"{'p_94_0': 'SpaceX', 'p_94_1': 'SpaceX'}",23636300.796175662,"{'China': 0.7906798245614035, 'France': 0.7120065789473684, 'Germany': 0.7840445269016698, 'India': 0.7966318234610918, 'Israel': 0.7010485651214129, 'Japan': 0.7260607719682453, 'Russia': 0.6090040241448692, 'UAE': 0.6225308641975309, 'UK': 0.7064696485623004, 'ULA': 0.7837647058823531, 'USA': 0.7208053691275167, 'SpaceX': 0.9642857142857143}","{'China': 0.9860872625812911, 'France': 0.009795181014035835, 'Germany': 3.887417633935701e-11, 'India': 2.913130367157674e-10, 'Israel': 1.6826865154550096e-07, 'Japan': 8.99048048648517e-05, 'Russia': 8.607181896233507e-11, 'UAE': 5.0955397096423563e-08, 'UK': 2.241650970447085e-05, 'ULA': 1.7072295922613303e-12, 'USA': 0.00400501533175736, 'SpaceX': 1.163315100774607e-10}",94,2017,0.8253161768604781,False,SpaceX,0.16765389082462245,1,0.13974035659667483,2000,True
