winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
Israel,{'p_28_0': 'Israel'},149418259.8557187,"{'China': 3.000958524978065, 'France': 3.006042257035481, 'Germany': 2.922443243267294, 'India': 3.0074516146868158, 'Israel': 3.8939756138978243, 'Japan': 2.9964705377826415, 'Russia': 3.0044038380045492, 'UAE': 2.9993414773083855, 'UK': 3.0000019693426796, 'ULA': 3.032730267167764, 'USA': 3.8897643156179003, 'SpaceX': 3.18385326182017}",28,2025,0.8269661345671201,True,USA,0.004211298279924058,2,0.13635401758225274,2000,True
USA,{'p_36_0': 'USA'},14311474.523223573,"{'China': 3.0365786889472637, 'France': 3.0416624210046797, 'Germany': 2.958063407236493, 'India': 3.0430717786560146, 'Israel': 3.0297082241036373, 'Japan': 3.0320907017518404, 'Russia': 3.040024001973748, 'UAE': 3.0349616412775844, 'UK': 3.0356221333118785, 'ULA': 3.0683504311369627, 'USA': 3.9401388345970947, 'SpaceX': 3.219473425789369}",36,2024,0.9633201521493728,True,USA,0.7206654088077258,1,0.0,2000,True
SpaceX,{'p_38_0': 'SpaceX'},7504684.060388955,"{'China': 3.069065495063005, 'France': 3.0741492271204214, 'Germany': 2.9905502133522344, 'India': 3.075558584771756, 'Israel': 3.062195030219379, 'Japan': 3.0645775078675817, 'Russia': 3.072510808089489, 'UAE': 3.0674484473933257, 'UK': 3.0681089394276198, 'ULA': 3.100837237252704, 'USA': 3.05836657723763, 'SpaceX': 3.25196023190511}",38,2015,0.9603957577345249,True,USA,0.1511229946524062,2,0.0029243944148479306,2010,False
ULA,{},0.0,"{'China': 3.098902402030685, 'France': 3.1039861340881014, 'Germany': 3.0203871203199144, 'India': 3.105395491739436, 'Israel': 3.092031937187059, 'Japan': 3.0944144148352617, 'Russia': 3.102347715057169, 'UAE': 3.0972853543610057, 'UK': 3.0979458463953, 'ULA': 3.130674144220384, 'USA': 3.08820348420531, 'SpaceX': 2.8585263765448943}",41,2024,0.6947649348001036,True,USA,0.02527865248094807,11,0.26855521734926924,2000,True
India,{'p_44_0': 'India'},13492244.540270217,"{'China': 3.1264707627342987, 'France': 3.1315544947917147, 'Germany': 3.047955481023528, 'India': 3.1329638524430496, 'Israel': 3.1196002978906723, 'Japan': 3.1219827755388754, 'Russia': 3.129916075760783, 'UAE': 3.1248537150646194, 'UK': 3.1255142070989135, 'ULA': 2.7425064370364716, 'USA': 3.115771844908924, 'SpaceX': 2.881035848801177}",44,2013,0.6717936770004237,True,USA,0.001409357651334986,10,0.29152647514894914,2000,True
France,{'p_58_0': 'France'},106169014.8506181,"{'China': 3.152076454438783, 'France': 3.157160186496199, 'Germany': 3.0735611727280125, 'India': 2.7402412986579368, 'Israel': 3.1452059895951567, 'Japan': 3.14758846724336, 'Russia': 3.1555217674652676, 'UAE': 3.150459406769104, 'UK': 3.151119898803398, 'ULA': 2.7634133967654724, 'USA': 3.1413775366134082, 'SpaceX': 2.9019428085301784}",58,2020,0.8833200167646477,True,USA,0.0016384190309315372,9,0.08000013538472517,2000,True
Russia,{'p_61_0': 'Russia'},118109728.34945264,"{'China': 3.175968399664768, 'France': 2.7584570790662757, 'Germany': 3.0974531179539975, 'India': 2.759748990246666, 'Israel': 3.169097934821142, 'Japan': 3.1714804124693448, 'Russia': 3.179413712691252, 'UAE': 3.1743513519950888, 'UK': 3.175011844029383, 'ULA': 2.7829210883542017, 'USA': 3.165269481839393, 'SpaceX': 2.9214505001189073}",61,2025,0.940908042189627,True,USA,0.003445313026483987,8,0.022412109959745852,2000,True
China,{},0.0,"{'China': 3.198351761988137, 'France': 2.7767330178729734, 'Germany': 3.1198364802773666, 'India': 2.7780249290533634, 'Israel': 3.1914812971445112, 'Japan': 3.193863774792714, 'Russia': 2.775231133761286, 'UAE': 3.196734714318458, 'UK': 3.197395206352752, 'ULA': 2.8011970271608995, 'USA': 3.1876528441627623, 'SpaceX': 2.939726438925605}",67,2024,0.7400935589906483,False,USA,0.0009565556353852145,7,0.2232265931587245,2000,True
UK,{},0.0,"{'China': 2.705923409455634, 'France': 2.793916830508266, 'Germany': 3.1408822666733953, 'India': 2.795208741688656, 'Israel': 3.2125270835405395, 'Japan': 3.2149095611887426, 'Russia': 2.7924149463965784, 'UAE': 3.2177805007144866, 'UK': 3.2184409927487807, 'ULA': 2.8183808397961916, 'USA': 3.208698630558791, 'SpaceX': 2.9569102515608976}",69,2025,0.8783158297281013,True,USA,0.0006604920342940801,6,0.08500432242127154,2000,True
UAE,{'p_70_0': 'UAE'},127302661.21985327,"{'China': 2.7221326462077733, 'France': 2.810126067260405, 'Germany': 3.1607344462547498, 'India': 2.811417978440795, 'Israel': 3.232379263121894, 'Japan': 3.234761740770097, 'Russia': 2.8086241831487175, 'UAE': 3.237632680295841, 'UK': 2.804589136875337, 'ULA': 2.8345900765483307, 'USA': 3.2285508101401454, 'SpaceX': 2.9731194883130367}",70,2018,0.8599032131111515,True,USA,0.0028709395257440207,5,0.10341693903822136,2000,True
Japan,{'p_71_0': 'Japan'},13039696.23783169,"{'China': 2.7374671619792172, 'France': 2.825460583031849, 'Germany': 3.179515315801099, 'India': 2.826752494212239, 'Israel': 3.251160132668243, 'Japan': 3.253542610316446, 'Russia': 2.8239586989201615, 'UAE': 2.819318201615345, 'UK': 2.819923652646781, 'ULA': 2.8499245923197747, 'USA': 3.2473316796864946, 'SpaceX': 2.9884540040844807}",71,2012,0.7154668723924265,True,USA,0.0023824776482030963,4,0.24785327975694638,2000,True
Israel,{'p_75_2': 'Israel'},136422071.36676317,"{'China': 2.7520124675117756, 'France': 2.8400058885644075, 'Germany': 3.1973296041549237, 'India': 2.8412977997447975, 'Israel': 3.268974421022068, 'Japan': 2.831231812582638, 'Russia': 2.83850400445272, 'UAE': 2.8338635071479032, 'UK': 2.834468958179339, 'ULA': 2.864469897852333, 'USA': 3.2651459680403194, 'SpaceX': 3.002999309617039}",75,2018,0.8269661345671201,True,USA,0.003828452981748498,3,0.13635401758225274,2000,True
USA,{'p_76_0': 'USA'},76114299.87186228,"{'China': 2.7658423273012436, 'France': 2.8538357483538754, 'Germany': 3.2142676540041393, 'India': 2.8551276595342654, 'Israel': 2.84287773452792, 'Japan': 2.845061672372106, 'Russia': 2.852333864242188, 'UAE': 2.847693366937371, 'UK': 2.848298817968807, 'ULA': 2.878299757641801, 'USA': 3.282084017889535, 'SpaceX': 3.016829169406507}",76,2017,0.9633201521493728,True,USA,0.06781636388539569,2,0.0,2000,True
Germany,"{'p_81_1': 'Germany', 'p_81_0': 'Germany'}",68440576.3466454,"{'China': 2.7790207979562296, 'France': 2.8670142190088614, 'Germany': 3.230407918351618, 'India': 2.8683061301892514, 'Israel': 2.856056205182906, 'Japan': 2.858240143027092, 'Russia': 2.865512334897174, 'UAE': 2.860871837592357, 'UK': 2.861477288623793, 'ULA': 2.891478228296787, 'USA': 2.852546789949636, 'SpaceX': 3.030007640061493}",81,2020,0.7945890558944775,True,USA,0.20040027829012486,1,0.16873109625489535,2000,True
SpaceX,"{'p_82_1': 'SpaceX', 'p_82_0': 'SpaceX'}",97064248.07518403,"{'China': 2.7916038451462413, 'France': 2.879597266198873, 'Germany': 2.8029648369113684, 'India': 2.880889177379263, 'Israel': 2.8686392523729176, 'Japan': 2.8708231902171035, 'Russia': 2.8780953820871855, 'UAE': 2.873454884782369, 'UK': 2.874060335813805, 'ULA': 2.9040612754867987, 'USA': 2.865129837139648, 'SpaceX': 3.0425906872515047}",82,2018,0.9603957577345249,True,USA,0.138529411764706,2,0.0029243944148479306,2010,False
ULA,"{'p_87_0': 'ULA', 'p_87_1': 'ULA'}",80144743.47172746,"{'China': 2.80364063916448, 'France': 2.891634060217112, 'Germany': 2.8150016309296073, 'India': 2.892925971397502, 'Israel': 2.8806760463911565, 'Japan': 2.8828599842353424, 'Russia': 2.8901321761054244, 'UAE': 2.8854916788006078, 'UK': 2.8860971298320437, 'ULA': 2.9160980695050376, 'USA': 2.8771666311578867, 'SpaceX': 2.7769824474560467}",87,2016,0.6947649348001036,True,USA,0.02317209810753562,12,0.26855521734926924,2000,True
India,{'p_89_0': 'India'},40784405.24918263,"{'China': 2.815174602555052, 'France': 2.903168023607684, 'Germany': 2.826535594320179, 'India': 2.9044599347880737, 'Israel': 2.8922100097817283, 'Japan': 2.894393947625914, 'Russia': 2.901666139495996, 'UAE': 2.8970256421911795, 'UK': 2.8976310932226155, 'ULA': 2.659097849591181, 'USA': 2.8887005945484585, 'SpaceX': 2.7869711527586016}",89,2018,0.6717936770004237,False,USA,0.0012919111803899597,11,0.29152647514894914,2000,True
France,{'p_93_1': 'France'},91675972.53115647,"{'China': 2.826244264438307, 'France': 2.9142376854909386, 'Germany': 2.837605256203434, 'India': 2.570371752047966, 'Israel': 2.903279671664983, 'Japan': 2.905463609509169, 'Russia': 2.912735801379251, 'UAE': 2.9080953040744344, 'UK': 2.9087007551058703, 'ULA': 2.6686844579933835, 'USA': 2.8997702564317134, 'SpaceX': 2.7965577611608046}",93,2024,0.8833200167646477,True,USA,0.0015018841116876125,10,0.08000013538472517,2000,True
Russia,{'p_96_0': 'Russia'},41258920.23978245,"{'China': 2.836883962656128, 'France': 2.6553165445189935, 'Germany': 2.848244954421255, 'India': 2.5795860009931997, 'Israel': 2.9139193698828043, 'Japan': 2.9161033077269902, 'Russia': 2.923375499597072, 'UAE': 2.9187350022922556, 'UK': 2.9193404533236915, 'ULA': 2.6778987069386173, 'USA': 2.9104099546495346, 'SpaceX': 2.805772010106038}",96,2024,0.940908042189627,True,USA,0.0040350462733806935,9,0.022412109959745852,2000,True
UK,{'p_101_1': 'UK'},47287490.92518378,"{'China': 2.8471244250287238, 'France': 2.66418504508016, 'Germany': 2.858485416793851, 'India': 2.5884545015543665, 'Israel': 2.9241598322554, 'Japan': 2.926343770099586, 'Russia': 2.662798690515525, 'UAE': 2.9289754646648514, 'UK': 2.9295809156962873, 'ULA': 2.686767207499784, 'USA': 2.9206504170221304, 'SpaceX': 2.8146405106672048}",101,2021,0.8783158297281013,True,USA,0.000605451031435944,8,0.08500432242127154,2000,True
UAE,{'p_102_0': 'UAE'},54477377.838838525,"{'China': 2.8569932537760403, 'France': 2.672731701480934, 'Germany': 2.8683542455411675, 'India': 2.59700115795514, 'Israel': 2.9340286610027166, 'Japan': 2.9362125988469026, 'Russia': 2.6713453469162993, 'UAE': 2.938844293412168, 'UK': 2.6676206888177942, 'ULA': 2.695313863900558, 'USA': 2.930519245769447, 'SpaceX': 2.8231871670679785}",102,2014,0.8599032131111515,False,USA,0.0026316945652653523,7,0.10341693903822136,2000,True
Japan,{'p_104_0': 'Japan'},81922360.70704061,"{'China': 2.8665153317672503, 'France': 2.680978062918139, 'Germany': 2.8778763235323774, 'India': 2.6052475193923446, 'Israel': 2.9435507389939266, 'Japan': 2.9457346768381125, 'Russia': 2.679591708353504, 'UAE': 2.5983850954567504, 'UK': 2.6758670502549986, 'ULA': 2.703560225337762, 'USA': 2.940041323760657, 'SpaceX': 2.8314335285051833}",104,2021,0.7154668723924265,True,USA,0.0021839378441859125,6,0.24785327975694638,2000,True
Israel,{'p_106_0': 'Israel'},11450145.791150393,"{'China': 2.875713165206793, 'France': 2.688943620336561, 'Germany': 2.88707415697192, 'India': 2.6132130768107666, 'Israel': 2.952748572433469, 'Japan': 2.6808444732764656, 'Russia': 2.687557265771926, 'UAE': 2.6063506528751725, 'UK': 2.6838326076734207, 'ULA': 2.7115257827561843, 'USA': 2.9492391572001995, 'SpaceX': 2.8393990859236053}",106,2012,0.8269661345671201,True,USA,0.0035094152332697526,5,0.13635401758225274,2000,True
USA,{'p_107_0': 'USA'},11525302.402666358,"{'China': 2.884607174285082, 'France': 2.696646058139848, 'Germany': 2.895968166050209, 'India': 2.6209155146140546, 'Israel': 2.686530968454351, 'Japan': 2.6885469110797535, 'Russia': 2.6952597035752133, 'UAE': 2.6140530906784596, 'UK': 2.6915350454767086, 'ULA': 2.719228220559472, 'USA': 2.9581331662784884, 'SpaceX': 2.847101523726893}",107,2017,0.9633201521493728,True,USA,0.06216500022827942,4,0.0,2000,True
Germany,{'p_109_0': 'Germany'},9575385.660707435,"{'China': 2.8932159409607876, 'France': 2.7041014687762623, 'Germany': 2.9045769327259148, 'India': 2.6283709252504686, 'Israel': 2.6939863790907648, 'Japan': 2.6960023217161675, 'Russia': 2.7027151142116277, 'UAE': 2.621508501314874, 'UK': 2.6989904561131226, 'ULA': 2.726683631195886, 'USA': 2.690746918875439, 'SpaceX': 2.854556934363307}",109,2012,0.7945890558944775,True,USA,0.01136099176512717,3,0.16873109625489535,2000,True
China,{'p_110_0': 'China'},46115944.00544717,"{'China': 2.901556421216303, 'France': 2.711324536557301, 'Germany': 2.640586909522682, 'India': 2.6355939930315073, 'Israel': 2.701209446871804, 'Japan': 2.7032253894972063, 'Russia': 2.7099381819926665, 'UAE': 2.6287315690959128, 'UK': 2.7062135238941614, 'ULA': 2.733906698976925, 'USA': 2.697969986656478, 'SpaceX': 2.8617800021443456}",110,2024,0.7400935589906483,True,USA,0.03977641907195739,2,0.2232265931587245,2000,True
SpaceX,{'p_113_0': 'SpaceX'},59455616.437135786,"{'China': 2.6371039994792405, 'France': 2.718328695835516, 'Germany': 2.6475910688008963, 'India': 2.6425981523097217, 'Israel': 2.7082136061500184, 'Japan': 2.7102295487754207, 'Russia': 2.7169423412708813, 'UAE': 2.6357357283741276, 'UK': 2.7132176831723758, 'ULA': 2.7409108582551394, 'USA': 2.7049741459346923, 'SpaceX': 2.8687841614225604}",113,2017,0.9603957577345249,True,USA,0.12787330316742107,2,0.0029243944148479306,2010,False
ULA,{'p_115_0': 'ULA'},9439078.401696721,"{'China': 2.643901571344672, 'France': 2.725126267700947, 'Germany': 2.654388640666328, 'India': 2.649395724175154, 'Israel': 2.71501117801545, 'Japan': 2.7170271206408527, 'Russia': 2.7237399131363125, 'UAE': 2.642533300239559, 'UK': 2.720015255037808, 'ULA': 2.7477084301205714, 'USA': 2.711771717800124, 'SpaceX': 2.676258061288935}",115,2021,0.6947649348001036,False,USA,0.022582162419624296,12,0.26855521734926924,2000,True
France,{'p_117_0': 'France'},14252833.969792705,"{'China': 2.6505038822349833, 'France': 2.7317285785912584, 'Germany': 2.660990951556639, 'India': 2.6559980350654646, 'Israel': 2.721613488905761, 'Japan': 2.7236294315311635, 'Russia': 2.7303422240266237, 'UAE': 2.64913561112987, 'UK': 2.7266175659281187, 'ULA': 2.491995280445774, 'USA': 2.718374028690435, 'SpaceX': 2.6821633476726645}",117,2013,0.8833200167646477,True,USA,0.001386354564634651,11,0.08000013538472517,2000,True
Russia,{'p_118_0': 'Russia'},68905590.0458284,"{'China': 2.6569213672460963, 'France': 2.548194674147897, 'Germany': 2.667408436567752, 'India': 2.6624155200765776, 'Israel': 2.728030973916874, 'Japan': 2.7300469165422765, 'Russia': 2.736759709037737, 'UAE': 2.6555530961409834, 'UK': 2.7330350509392316, 'ULA': 2.497735253537548, 'USA': 2.724791513701548, 'SpaceX': 2.6879033207644385}",118,2023,0.940908042189627,True,USA,0.003724658098505529,10,0.022412109959745852,2000,True
UK,{'p_122_0': 'UK'},49025517.76143164,"{'China': 2.663163660443078, 'France': 2.553777950917471, 'Germany': 2.6736507297647334, 'India': 2.668657813273559, 'Israel': 2.7342732671138554, 'Japan': 2.736289209739258, 'Russia': 2.552490621678882, 'UAE': 2.6617953893379647, 'UK': 2.7392773441362133, 'ULA': 2.503318530307122, 'USA': 2.73103380689853, 'SpaceX': 2.6934865975340125}",122,2018,0.8783158297281013,True,USA,0.002988134396955111,9,0.08500432242127154,2000,True
Japan,{'p_123_0': 'Japan'},10410505.336788394,"{'China': 2.6692396740786553, 'France': 2.559212502726018, 'Germany': 2.679726743400311, 'India': 2.6747338269091365, 'Israel': 2.740349280749433, 'Japan': 2.7423652233748355, 'Russia': 2.557925173487429, 'UAE': 2.6678714029735424, 'UK': 2.5544665623959597, 'ULA': 2.508753082115669, 'USA': 2.737109820534107, 'SpaceX': 2.6989211493425596}",123,2012,0.7154668723924265,True,USA,0.0020159426254022783,8,0.24785327975694638,2000,True
Israel,"{'p_128_1': 'Israel', 'p_128_0': 'Israel'}",22583783.20191682,"{'China': 2.6751576683089295, 'France': 2.564505717681756, 'Germany': 2.685644737630585, 'India': 2.680651821139411, 'Israel': 2.746267274979707, 'Japan': 2.556985081125953, 'Russia': 2.5632183884431665, 'UAE': 2.6737893972038163, 'UK': 2.5597597773516974, 'ULA': 2.5140462970714066, 'USA': 2.7430278147643814, 'SpaceX': 2.704214364298297}",128,2023,0.8269661345671201,True,USA,0.003239460215325618,7,0.13635401758225274,2000,True
USA,"{'p_130_0': 'USA', 'p_130_1': 'USA', 'p_130_2': 'USA'}",78944742.38727993,"{'China': 2.680925312737007, 'France': 2.5696644556862474, 'Germany': 2.6914123820586626, 'India': 2.6864194655674885, 'Israel': 2.560271872406857, 'Japan': 2.562143819130445, 'Russia': 2.568377126447658, 'UAE': 2.679557041631894, 'UK': 2.5649185153561893, 'ULA': 2.519205035075898, 'USA': 2.748795459192459, 'SpaceX': 2.7093731023027887}",130,2021,0.9633201521493728,True,USA,0.03942235688967033,6,0.0,2000,True
SpaceX,{'p_134_0': 'SpaceX'},28623695.361592736,"{'China': 2.686549740903427, 'France': 2.5746950971721194, 'Germany': 2.6970368102250832, 'India': 2.6920438937339086, 'Israel': 2.565302513892729, 'Japan': 2.567174460616317, 'Russia': 2.5734077679335297, 'UAE': 2.685181469798314, 'UK': 2.569949156842061, 'ULA': 2.52423567656177, 'USA': 2.5622944436927835, 'SpaceX': 2.714403743788661}",134,2021,0.9603957577345249,True,USA,0.017366933563577547,5,0.0029243944148479306,2010,False
Germany,{'p_137_0': 'Germany'},42295252.31296721,"{'China': 2.6920375986680014, 'France': 2.5796035863770945, 'Germany': 2.702524667989657, 'India': 2.6975317514984827, 'Israel': 2.5702110030977043, 'Japan': 2.5720829498212923, 'Russia': 2.578316257138505, 'UAE': 2.690669327562888, 'UK': 2.5748576460470365, 'ULA': 2.5291441657667453, 'USA': 2.5672029328977586, 'SpaceX': 2.5687793555268184}",137,2019,0.7945890558944775,False,USA,0.004992916491174171,10,0.16873109625489535,2000,True
India,{'p_141_0': 'India'},11381866.34834205,"{'China': 2.6973950872837205, 'France': 2.5843954698704663, 'Germany': 2.447281959052605, 'India': 2.702889240114202, 'Israel': 2.5750028865910757, 'Japan': 2.5768748333146636, 'Russia': 2.583108140631877, 'UAE': 2.696026816178607, 'UK': 2.579649529540408, 'ULA': 2.533936049260117, 'USA': 2.5719948163911304, 'SpaceX': 2.5731537266639126}",141,2013,0.6717936770004237,False,USA,0.005494152830481713,10,0.29152647514894914,2000,True
China,{'p_153_0': 'China'},11708275.57271044,"{'China': 2.702628001843893, 'France': 2.589075930941264, 'Germany': 2.451962420123403, 'India': 2.4473261405244555, 'Israel': 2.5796833476618737, 'Japan': 2.5815552943854616, 'Russia': 2.5877886017026746, 'UAE': 2.70125973073878, 'UK': 2.584329990611206, 'ULA': 2.5386165103309146, 'USA': 2.576675277461928, 'SpaceX': 2.57742638351058}",153,2015,0.7400935589906483,True,USA,0.0013682711051128393,9,0.2232265931587245,2000,True
UAE,"{'p_156_2': 'UAE', 'p_156_1': 'UAE'}",54664460.598899566,"{'China': 2.518226888037487, 'France': 2.5936498203683143, 'Germany': 2.456536309550453, 'India': 2.4519000299515055, 'Israel': 2.5842572370889236, 'Japan': 2.5861291838125116, 'Russia': 2.592362491129725, 'UAE': 2.7063734945790054, 'UK': 2.588903880038256, 'ULA': 2.543190399757965, 'USA': 2.5812491668889783, 'SpaceX': 2.5816017542017966}",156,2023,0.8599032131111515,True,USA,0.11272367421069118,8,0.10341693903822136,2000,True
France,{'p_157_0': 'France'},10139163.614209337,"{'China': 2.5226987516870465, 'France': 2.598121684017874, 'Germany': 2.4610081732000126, 'India': 2.456371893601065, 'Israel': 2.588729100738483, 'Japan': 2.590601047462071, 'Russia': 2.5968343547792845, 'UAE': 2.521428214232299, 'UK': 2.5933757436878153, 'ULA': 2.5476622634075246, 'USA': 2.585721030538538, 'SpaceX': 2.585683988526715}",157,2022,0.8833200167646477,True,USA,0.0012873292385893187,10,0.08000013538472517,2000,True
Russia,{'p_158_0': 'Russia'},13222592.7936924,"{'China': 2.5270728553211077, 'France': 2.459282243733344, 'Germany': 2.465382276834074, 'India': 2.460745997235126, 'Israel': 2.5931032043725444, 'Japan': 2.5949751510961323, 'Russia': 2.6012084584133452, 'UAE': 2.5258023178663596, 'UK': 2.5977498473218765, 'ULA': 2.5520363670415853, 'USA': 2.5900951341725986, 'SpaceX': 2.589676980575449}",158,2019,0.940908042189627,True,USA,0.003458611091468722,9,0.022412109959745852,2000,True
UK,{'p_161_0': 'UK'},66977205.34171134,"{'China': 2.5313532069467053, 'France': 2.463189652299, 'Germany': 2.4696626284596714, 'India': 2.465026348860724, 'Israel': 2.597383555998142, 'Japan': 2.59925550272173, 'Russia': 2.46198814500965, 'UAE': 2.530082669491957, 'UK': 2.602030198947474, 'ULA': 2.556316718667183, 'USA': 2.594375485798196, 'SpaceX': 2.5935843891411055}",161,2019,0.8783158297281013,True,USA,0.002774696225744222,8,0.08500432242127154,2000,True
Japan,{'p_168_0': 'Japan'},10408869.999727657,"{'China': 2.5355435769919343, 'France': 2.4670149192957767, 'Germany': 2.4738529985049005, 'India': 2.469216718905953, 'Israel': 2.601573926043371, 'Japan': 2.603445872766959, 'Russia': 2.4658134120064266, 'UAE': 2.5342730395371866, 'UK': 2.4625853749877225, 'ULA': 2.5605070887124124, 'USA': 2.5985658558434257, 'SpaceX': 2.597409656137882}",168,2012,0.7154668723924265,True,USA,0.001871946723587925,8,0.24785327975694638,2000,True
Israel,{'p_170_0': 'Israel'},9944572.432192165,"{'China': 2.5396475165564882, 'France': 2.4707612864193504, 'Germany': 2.4779569380694544, 'India': 2.4733206584705067, 'Israel': 2.605677865607925, 'Japan': 2.463742025633935, 'Russia': 2.4695597791300004, 'UAE': 2.5383769791017405, 'UK': 2.466331742111296, 'ULA': 2.5646110282769663, 'USA': 2.6026697954079796, 'SpaceX': 2.6011560232614555}",170,2013,0.8269661345671201,False,USA,0.003008070199945312,7,0.13635401758225274,2000,True
