winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
SpaceX,{'p_38_1': 'SpaceX'},3429700.11332534,"{'China': 0.6874288911033474, 'France': 0.7269381332022217, 'Germany': 0.9001409737008992, 'India': 0.8203277768880392, 'Israel': 0.58304668317864, 'Japan': 0.9352347443228978, 'Russia': 0.8047590722087188, 'UAE': 0.783289165117935, 'UK': 0.8190855281562438, 'ULA': 0.7610286179700103, 'USA': 0.8557583223563917, 'SpaceX': 0.9981187537847993}",38,2021,0.9533082997610854,True,SpaceX,0.06288400946190154,1,0.0,2010,False
SpaceX,{'p_48_0': 'SpaceX'},20624089.119703032,"{'China': 0.6060145920566697, 'France': 0.6090968375098749, 'Germany': 0.937758266371683, 'India': 0.6467808831802466, 'Israel': 0.7226608602353612, 'Japan': 0.7526149040590386, 'Russia': 0.7599773876893898, 'UAE': 0.9531260557484278, 'UK': 0.6181792085157211, 'ULA': 0.8512761295539152, 'USA': 0.819350403365662, 'SpaceX': 0.9918387750829767}",48,2022,0.9533082997610854,True,SpaceX,0.038712719334548895,2,0.0,2010,False
SpaceX,"{'p_49_1': 'SpaceX', 'p_49_0': 'SpaceX'}",29259462.107260223,"{'China': 0.8341565011727013, 'France': 0.7575030182039397, 'Germany': 0.7053701486317444, 'India': 0.6709704180667688, 'Israel': 0.9043074702823575, 'Japan': 0.6612929363758998, 'Russia': 0.9177388531634021, 'UAE': 0.7899960454269244, 'UK': 0.6597508746245686, 'ULA': 0.771204811453811, 'USA': 0.8114343179301365, 'SpaceX': 0.9905514485557818}",49,2015,0.9533082997610854,True,SpaceX,0.07281259539237972,1,0.0,2010,False
Israel,{'p_52_1': 'Israel'},27700042.186623447,"{'China': 0.6558359713789718, 'France': 0.8026702377431784, 'Germany': 0.8361968214382228, 'India': 0.8090683749497788, 'Israel': 0.9797019225913437, 'Japan': 0.6374561115356852, 'Russia': 0.9491255844406818, 'UAE': 0.8466734192480482, 'UK': 0.3005236353840756, 'ULA': 0.8590889794216949, 'USA': 0.8504897744502393, 'SpaceX': 0.9657796900385931}",52,2018,0.760047313928979,True,SpaceX,0.013922232552750602,3,0.1932609858321065,2000,True
SpaceX,"{'p_54_1': 'SpaceX', 'p_54_0': 'SpaceX'}",32673185.591503747,"{'China': 0.6978892747978254, 'France': 0.7673943488067745, 'Germany': 0.9565689856461069, 'India': 0.8826085364162829, 'Israel': 0.9381456149579755, 'Japan': 0.6967103596071842, 'Russia': 0.3342067747055306, 'UAE': 0.7141596798685358, 'UK': 0.5776079190284921, 'ULA': 0.8943467431398695, 'USA': 0.7489069894778975, 'SpaceX': 0.9997621717729722}",54,2020,0.9533082997610854,True,SpaceX,0.04319318612686529,2,0.0,2010,False
SpaceX,"{'p_60_0': 'SpaceX', 'p_60_1': 'SpaceX'}",32532707.17676821,"{'China': 0.46614743432485334, 'France': 0.6773619064602674, 'Germany': 0.47611244092758215, 'India': 0.7887503548104128, 'Israel': 0.6281398293688965, 'Japan': 0.9227346931696057, 'Russia': 0.8954682594978661, 'UAE': 0.7193534357729209, 'UK': 0.9412893452647494, 'ULA': 0.912190517664191, 'USA': 0.3900090457593379, 'SpaceX': 0.9820377997279572}",60,2018,0.9533082997610854,True,SpaceX,0.04074845446320785,2,0.0,2010,False
SpaceX,{'p_62_0': 'SpaceX'},24876698.534214772,"{'China': 0.891022737617067, 'France': 0.6824272120529994, 'Germany': 0.8697676206380327, 'India': 0.7747603220996866, 'Israel': 0.6844986329425051, 'Japan': 0.9152042034835506, 'Russia': 0.8083032521267166, 'UAE': 0.6238611704258417, 'UK': 0.8554305907380275, 'ULA': 0.7400010375780042, 'USA': 0.6481340259785703, 'SpaceX': 0.9987143241939673}",62,2023,0.9533082997610854,True,SpaceX,0.08351012071041675,1,0.0,2010,False
SpaceX,{'p_64_0': 'SpaceX'},10402268.100749942,"{'China': 0.6577175700624799, 'France': 0.7368162412790482, 'Germany': 0.6378360421477659, 'India': 0.64671317107762, 'Israel': 0.6741008198130845, 'Japan': 0.6937227751174179, 'Russia': 0.9118337347596631, 'UAE': 0.7646881994766594, 'UK': 0.6099191822443941, 'ULA': 0.6919986141440438, 'USA': 0.6745194243720597, 'SpaceX': 0.9999044802927958}",64,2014,0.9533082997610854,True,SpaceX,0.08807074553313265,1,0.0,2010,False
SpaceX,"{'p_66_0': 'SpaceX', 'p_66_1': 'SpaceX'}",6732277.074461939,"{'China': 0.6100413724258714, 'France': 0.6672309923001492, 'Germany': 0.8553776654609514, 'India': 0.5409335416602904, 'Israel': 0.9093598706994027, 'Japan': 0.6147513786610219, 'Russia': 0.8026077075541987, 'UAE': 0.9444351874522326, 'UK': 0.9820962860550774, 'ULA': 0.8077568511638483, 'USA': 0.6955383070884894, 'SpaceX': 0.999893918860856}",66,2012,0.9533082997610854,True,SpaceX,0.017797632805778618,2,0.0,2010,False
SpaceX,{'p_69_0': 'SpaceX'},23327703.298960976,"{'China': 0.49868633779142924, 'France': 0.5075369728242998, 'Germany': 0.5627053433415252, 'India': 0.9676652533261179, 'Israel': 0.7051106048888529, 'Japan': 0.8222185915729955, 'Russia': 0.8215788396387671, 'UAE': 0.8104486302446612, 'UK': 0.8496278005564172, 'ULA': 0.6591846882711249, 'USA': 0.6523053764264468, 'SpaceX': 0.9995753329552808}",69,2015,0.9533082997610854,True,SpaceX,0.031910079629162924,2,0.0,2010,False
Japan,{'p_71_0': 'Japan'},31284593.93425571,"{'China': 0.8236307068637819, 'France': 0.8668981266665752, 'Germany': 0.9410247457134079, 'India': 0.574899303492147, 'Israel': 0.8337083600957701, 'Japan': 0.9715551414204647, 'Russia': 0.6600158846353548, 'UAE': 0.736639857015881, 'UK': 0.6390153819699038, 'ULA': 0.8785030551581422, 'USA': 0.8332826965749848, 'SpaceX': 0.9509116148254749}",71,2018,0.951678293383076,True,SpaceX,0.020643526594989803,3,0.0016300063780094742,2000,True
SpaceX,{'p_74_1': 'SpaceX'},16724933.831212042,"{'China': 0.7564761862979043, 'France': 0.7701750745573102, 'Germany': 0.8480162357239674, 'India': 0.7780785042226862, 'Israel': 0.7903458551533264, 'Japan': 0.8162683563937677, 'Russia': 0.6069900934527814, 'UAE': 0.6127633536655309, 'UK': 0.909420266836122, 'ULA': 0.7982959687403316, 'USA': 0.7179624853803914, 'SpaceX': 0.997978307264656}",74,2021,0.9533082997610854,True,SpaceX,0.08855804042853399,1,0.0,2010,False
SpaceX,{},0.0,"{'China': 0.5208571688224979, 'France': 0.7898705897392861, 'Germany': 0.7025352564680906, 'India': 0.8900598484310827, 'Israel': 0.783188337728109, 'Japan': 0.6782435534790404, 'Russia': 0.8599839998849126, 'UAE': 0.6071726875239253, 'UK': 0.9829173078098069, 'ULA': 0.906904686780218, 'USA': 0.728062295073912, 'SpaceX': 0.9999141003107421}",75,2019,0.9533082997610854,True,SpaceX,0.01699679250093522,2,0.0,2010,False
SpaceX,{'p_77_0': 'SpaceX'},37627062.70077327,"{'China': 0.9206006152068698, 'France': 0.46943000261719425, 'Germany': 0.8650200050155427, 'India': 0.8564706007291358, 'Israel': 0.7199174596703002, 'Japan': 0.7763981341971945, 'Russia': 0.5858586414577639, 'UAE': 0.6768647306435965, 'UK': 0.9327942176952049, 'ULA': 0.8145672687769242, 'USA': 0.5076993225991071, 'SpaceX': 0.989816650557625}",77,2020,0.9533082997610854,True,SpaceX,0.05702243286242015,1,0.0,2010,False
SpaceX,{'p_80_0': 'SpaceX'},24981704.181083493,"{'China': 0.6894714993721364, 'France': 0.7457746927786107, 'Germany': 0.8480277914373302, 'India': 0.43808521499419845, 'Israel': 0.806440548168777, 'Japan': 0.9148131343086011, 'Russia': 0.5973604607095597, 'UAE': 0.6905657403029812, 'UK': 0.7699765965369189, 'ULA': 0.7821307331379416, 'USA': 0.6778866029192431, 'SpaceX': 0.946941242909927}",80,2025,0.9533082997610854,True,SpaceX,0.03212810860132587,2,0.0,2010,False
SpaceX,"{'p_83_1': 'SpaceX', 'p_83_0': 'SpaceX'}",16660078.010952065,"{'China': 0.8373444302919194, 'France': 0.5868152598023976, 'Germany': 0.8635800517303714, 'India': 0.8067047430632366, 'Israel': 0.7012315565705365, 'Japan': 0.7939705377359925, 'Russia': 0.865180828603313, 'UAE': 0.6054913904777729, 'UK': 0.5125080327968838, 'ULA': 0.8875568378706745, 'USA': 0.7168958254125061, 'SpaceX': 0.999189601842372}",83,2015,0.9533082997610854,True,SpaceX,0.11163276397169752,1,0.0,2010,False
SpaceX,{'p_86_0': 'SpaceX'},13813618.025974652,"{'China': 0.7992307706417033, 'France': 0.8611301680168654, 'Germany': 0.8206125216626133, 'India': 0.883316631241621, 'Israel': 0.8772037981226604, 'Japan': 0.8569457935439384, 'Russia': 0.6806738269054576, 'UAE': 0.825014244484635, 'UK': 0.9341713720480271, 'ULA': 0.8898657400761721, 'USA': 0.7347431784730958, 'SpaceX': 0.9677085968194825}",86,2015,0.9533082997610854,True,SpaceX,0.033537224771455376,2,0.0,2010,False
SpaceX,{'p_87_0': 'SpaceX'},7789754.316315896,"{'China': 0.7109738169701199, 'France': 0.8984355709843719, 'Germany': 0.9354455899119608, 'India': 0.6737565622049387, 'Israel': 0.7772387382651669, 'Japan': 0.9497830166627154, 'Russia': 0.6199928020774569, 'UAE': 0.6932231266747766, 'UK': 0.8558484222768069, 'ULA': 0.9346047135386368, 'USA': 0.9662012455328354, 'SpaceX': 0.9902371749419528}",87,2024,0.9533082997610854,True,SpaceX,0.024035929409117474,3,0.0,2010,False
SpaceX,{'p_88_0': 'SpaceX'},29551580.796005838,"{'China': 0.6628965334107498, 'France': 0.6625470833044468, 'Germany': 0.6319001969285037, 'India': 0.9526185834945411, 'Israel': 0.6075713779284506, 'Japan': 0.9164585843527028, 'Russia': 0.8760613276754226, 'UAE': 0.5687677172298573, 'UK': 0.660056517758128, 'ULA': 0.7071022195302262, 'USA': 0.7738620076343902, 'SpaceX': 0.9923788485622158}",88,2018,0.9533082997610854,True,SpaceX,0.039760265067674716,2,0.0,2010,False
SpaceX,{'p_89_0': 'SpaceX'},2664627.3946403493,"{'China': 0.9299598182182052, 'France': 0.8283308036703473, 'Germany': 0.3144103693467823, 'India': 0.6741497051692291, 'Israel': 0.8747832761415385, 'Japan': 0.6446538635908295, 'Russia': 0.9249407939925233, 'UAE': 0.8239795365788496, 'UK': 0.693965844593761, 'ULA': 0.7431599921359251, 'USA': 0.843522342589688, 'SpaceX': 0.9864787554983182}",89,2018,0.9533082997610854,True,SpaceX,0.056518937280113035,1,0.0,2010,False
SpaceX,{'p_90_0': 'SpaceX'},3281352.6763154953,"{'China': 0.7196445143543336, 'France': 0.9408865613158769, 'Germany': 0.7533534949056963, 'India': 0.8587784238728473, 'Israel': 0.6991993742540933, 'Japan': 0.7501970048459973, 'Russia': 0.7373207231392058, 'UAE': 0.9051440961640137, 'UK': 0.3893694019387382, 'ULA': 0.9630614300595526, 'USA': 0.9519672004973476, 'SpaceX': 0.99977568110371}",90,2019,0.9533082997610854,True,SpaceX,0.036714251044157376,3,0.0,2010,False
SpaceX,"{'p_94_1': 'SpaceX', 'p_94_0': 'SpaceX'}",43636064.54272918,"{'China': 0.837638891346896, 'France': 0.747384835745974, 'Germany': 0.7658886021026378, 'India': 0.9374056601886798, 'Israel': 0.8433671526112146, 'Japan': 0.7419278579611175, 'Russia': 0.62921396666618, 'UAE': 0.9220721909637182, 'UK': 0.572662061486191, 'ULA': 0.9274273457843862, 'USA': 0.8624268565977626, 'SpaceX': 0.9950118018570979}",94,2016,0.9533082997610854,True,SpaceX,0.057606141668418154,1,0.0,2010,False
SpaceX,{'p_96_0': 'SpaceX'},17997814.715590686,"{'China': 0.9213543695578311, 'France': 0.9001335242482175, 'Germany': 0.7450709117302334, 'India': 0.7605360580009115, 'Israel': 0.7542603249833928, 'Japan': 0.8185682060361281, 'Russia': 0.6548393791476739, 'UAE': 0.710105869438315, 'UK': 0.7794230524124572, 'ULA': 0.9129259451369922, 'USA': 0.5754752930272011, 'SpaceX': 0.9639004191539966}",96,2019,0.9533082997610854,True,SpaceX,0.04254604959616548,2,0.0,2010,False
SpaceX,{'p_101_0': 'SpaceX'},16278713.044380587,"{'China': 0.8385397179045484, 'France': 0.8734619012289522, 'Germany': 0.46893012218111435, 'India': 0.7723561458055719, 'Israel': 0.8039408162922179, 'Japan': 0.7429036816715396, 'Russia': 0.8016895603234755, 'UAE': 0.620278327601392, 'UK': 0.5280292637541818, 'ULA': 0.8808352224178945, 'USA': 0.9766874364683988, 'SpaceX': 0.9905528502207339}",101,2022,0.9533082997610854,True,SpaceX,0.013865413752335076,2,0.0,2010,False
SpaceX,{'p_105_0': 'SpaceX'},36310177.27532599,"{'China': 0.932828671403313, 'France': 0.7740749996152219, 'Germany': 0.75149170616601, 'India': 0.9089262476658877, 'Israel': 0.9753462536309058, 'Japan': 0.7570397690339989, 'Russia': 0.40612648238865295, 'UAE': 0.8645049639353471, 'UK': 0.658979439233127, 'ULA': 0.7079182868719351, 'USA': 0.8116683547005398, 'SpaceX': 0.9916598838056772}",105,2020,0.9533082997610854,True,SpaceX,0.016313630174771387,2,0.0,2010,False
SpaceX,{'p_107_0': 'SpaceX'},5770519.07033572,"{'China': 0.7741902203723111, 'France': 0.8771320136932368, 'Germany': 0.864974634157842, 'India': 0.718514229256314, 'Israel': 0.6880663187059303, 'Japan': 0.6580494249420143, 'Russia': 0.45184016576225183, 'UAE': 0.7923488460880425, 'UK': 0.6260520145630584, 'ULA': 0.7700999692815188, 'USA': 0.8185911214848859, 'SpaceX': 0.9964321675339651}",107,2014,0.9533082997610854,False,SpaceX,0.11930015384072834,1,0.0,2010,False
USA,"{'p_110_0': 'USA', 'p_110_3': 'USA', 'p_110_2': 'USA'}",33047972.403368704,"{'China': 0.960422923423664, 'France': 0.8422167582914182, 'Germany': 0.7556653056519426, 'India': 0.7559571999519039, 'Israel': 0.3980605070213759, 'Japan': 0.8666653878732633, 'Russia': 0.8567448144365096, 'UAE': 0.7832167071042121, 'UK': 0.44824423495682525, 'ULA': 0.7851693737752774, 'USA': 0.9689716886348293, 'SpaceX': 0.9606451708817516}",110,2017,0.6176984142361054,False,SpaceX,0.008326517753077689,3,0.33560988552498006,2000,True
SpaceX,{},0.0,"{'China': 0.8547014568218736, 'France': 0.8207990504216455, 'Germany': 0.7062656738263573, 'India': 0.677652793973752, 'Israel': 0.6656084928107387, 'Japan': 0.7941509066087994, 'Russia': 0.7473421411844592, 'UAE': 0.8954280717574509, 'UK': 0.47188735977734153, 'ULA': 0.7630144335224206, 'USA': 0.4745994988826497, 'SpaceX': 0.9893861031755955}",116,2017,0.9533082997610854,False,SpaceX,0.09395803141814463,1,0.0,2010,False
ULA,"{'p_117_2': 'ULA', 'p_117_1': 'ULA', 'p_117_0': 'ULA'}",21819510.868231077,"{'China': 0.7647510327574348, 'France': 0.4304561452881902, 'Germany': 0.8974722633414762, 'India': 0.8079853480638238, 'Israel': 0.8713316198778717, 'Japan': 0.7190444119695701, 'Russia': 0.7870727192027803, 'UAE': 0.7032654089432877, 'UK': 0.6342546136639633, 'ULA': 0.9137994692681447, 'USA': 0.708136993571776, 'SpaceX': 0.902037852132722}",117,2021,0.6046586601053787,True,SpaceX,0.011761617135422675,4,0.3486496396557067,2000,True
ULA,{'p_119_0': 'ULA'},3073271.4562791064,"{'China': 0.6140796402082703, 'France': 0.7373860259791273, 'Germany': 0.6988850291275481, 'India': 0.8001239323484935, 'Israel': 0.6022349986726734, 'Japan': 0.8698473688474688, 'Russia': 0.694532096159734, 'UAE': 0.8100768829168906, 'UK': 0.613072543307102, 'ULA': 0.9590564109351207, 'USA': 0.8557902131939727, 'SpaceX': 0.9081640473146986}",119,2013,0.6046586601053787,False,SpaceX,0.050892363620422154,1,0.3486496396557067,2000,True
Russia,{'p_121_0': 'Russia'},3554642.101537842,"{'China': 0.800618924688454, 'France': 0.8835584486033004, 'Germany': 0.8114393441927559, 'India': 0.7918135010569637, 'Israel': 0.7066714359464455, 'Japan': 0.5538277690932712, 'Russia': 0.9745998404607051, 'UAE': 0.9256655967282694, 'UK': 0.6698151664372547, 'ULA': 0.7819166743006098, 'USA': 0.6229466017517437, 'SpaceX': 0.9548888468839821}",121,2012,0.42804678735800195,False,SpaceX,0.019710993576723013,2,0.5252615124030835,2000,True
SpaceX,"{'p_123_2': 'SpaceX', 'p_123_3': 'SpaceX'}",31257682.315156266,"{'China': 0.6423869817361231, 'France': 0.9064691328855342, 'Germany': 0.8099531507781416, 'India': 0.7588771275224965, 'Israel': 0.8567462661493416, 'Japan': 0.8667766610325334, 'Russia': 0.6112961929796465, 'UAE': 0.5306554420410174, 'UK': 0.8095358987587843, 'ULA': 0.5881354842611906, 'USA': 0.6030503431588025, 'SpaceX': 0.967587971212777}",123,2024,0.9533082997610854,True,SpaceX,0.06111883832724274,1,0.0,2010,False
SpaceX,{},0.0,"{'China': 0.8532282533373511, 'France': 0.8209631554441413, 'Germany': 0.7950798373866993, 'India': 0.7943784057377075, 'Israel': 0.7197910470455366, 'Japan': 0.7965317648699599, 'Russia': 0.6432427860771947, 'UAE': 0.8538636967513179, 'UK': 0.39253391800708126, 'ULA': 0.8349899984847624, 'USA': 0.7441476447915116, 'SpaceX': 0.9822662124378145}",124,2020,0.9533082997610854,True,SpaceX,0.12840251568649663,1,0.0,2010,False
UAE,{'p_125_0': 'UAE'},24793919.496175803,"{'China': 0.8440482656258236, 'France': 0.8598804277747623, 'Germany': 0.7977991078516986, 'India': 0.9813444361610867, 'Israel': 0.8811476042541095, 'Japan': 0.7094201769271627, 'Russia': 0.9187383478172924, 'UAE': 0.9906255473532111, 'UK': 0.7586318087928388, 'ULA': 0.8123474425684339, 'USA': 0.599086852831912, 'SpaceX': 0.9652211590136894}",125,2024,0.6961247422806927,True,SpaceX,0.00928111119212438,3,0.2571835574803928,2000,True
UAE,{'p_126_0': 'UAE'},2658496.330535135,"{'China': 0.7981951474814665, 'France': 0.9053645216798804, 'Germany': 0.7958914029825588, 'India': 0.5934326070870705, 'Israel': 0.6902987575456253, 'Japan': 0.6953101468207754, 'Russia': 0.9262594130670296, 'UAE': 0.9402491954918283, 'UK': 0.4867081305736716, 'ULA': 0.859195657343372, 'USA': 0.5999748904029282, 'SpaceX': 0.8760407087768657}",126,2013,0.6961247422806927,True,SpaceX,0.013989782424798647,3,0.2571835574803928,2000,True
SpaceX,{'p_128_0': 'SpaceX'},26080798.02028283,"{'China': 0.7905602168712264, 'France': 0.7159777362016806, 'Germany': 0.6924762307517667, 'India': 0.7863763410660634, 'Israel': 0.8028133555026228, 'Japan': 0.5892635060400099, 'Russia': 0.6317597536459189, 'UAE': 0.6986155335088241, 'UK': 0.9164726627075612, 'ULA': 0.8116147980204549, 'USA': 0.8940303166591848, 'SpaceX': 0.9473654301247315}",128,2017,0.9533082997610854,True,SpaceX,0.030892767417170286,2,0.0,2010,False
UAE,{'p_129_0': 'UAE'},2812333.6582213105,"{'China': 0.7421452077996864, 'France': 0.790249636901186, 'Germany': 0.696883055978636, 'India': 0.5756759449977757, 'Israel': 0.480977674110498, 'Japan': 0.588869459031305, 'Russia': 0.7258585500323396, 'UAE': 0.961172423253619, 'UK': 0.7805246614980725, 'ULA': 0.7863597667670981, 'USA': 0.5271557428155133, 'SpaceX': 0.9262170762095333}",129,2012,0.6961247422806927,True,SpaceX,0.03495534704408565,2,0.2571835574803928,2000,True
UAE,{'p_130_0': 'UAE'},18322924.94667445,"{'China': 0.7908777295622094, 'France': 0.7324900688563459, 'Germany': 0.744332939578724, 'India': 0.5775630959059721, 'Israel': 0.7189354009289417, 'Japan': 0.8044108371855037, 'Russia': 0.8646188702543928, 'UAE': 0.9439061480949069, 'UK': 0.8952473231758756, 'ULA': 0.7887284484467595, 'USA': 0.6516529369946829, 'SpaceX': 0.8931790250746872}",130,2014,0.6961247422806927,True,SpaceX,0.048658824919031285,1,0.2571835574803928,2000,True
SpaceX,"{'p_133_4': 'SpaceX', 'p_133_1': 'SpaceX'}",45369265.137679845,"{'China': 0.8509834424791988, 'France': 0.8282100443014313, 'Germany': 0.7665832898770838, 'India': 0.8684170133703921, 'Israel': 0.7035803109151695, 'Japan': 0.5521168586220959, 'Russia': 0.5017629063283855, 'UAE': 0.971104348033273, 'UK': 0.7763871383379065, 'ULA': 0.7539303483528028, 'USA': 0.4427569284234106, 'SpaceX': 0.9959003274319269}",133,2018,0.9533082997610854,True,SpaceX,0.024795979398653967,2,0.0,2010,False
SpaceX,"{'p_134_1': 'SpaceX', 'p_134_0': 'SpaceX'}",8189985.12370015,"{'China': 0.9667006886502981, 'France': 0.7274701678206792, 'Germany': 0.8666830339747564, 'India': 0.7763644215621827, 'Israel': 0.9384609621244346, 'Japan': 0.9015796331927332, 'Russia': 0.6355636748221667, 'UAE': 0.8372088803582011, 'UK': 0.6563269357528085, 'ULA': 0.9108772501316144, 'USA': 0.6867551699682914, 'SpaceX': 0.9760917951583463}",134,2012,0.9533082997610854,True,SpaceX,0.009391106508048197,3,0.0,2010,False
UAE,{'p_137_0': 'UAE'},4196725.390912759,"{'China': 0.8762267098484524, 'France': 0.7005190507565477, 'Germany': 0.8690712988837661, 'India': 0.6977355938167201, 'Israel': 0.8675730972171289, 'Japan': 0.837392871697672, 'Russia': 0.7004090385160964, 'UAE': 0.9416039195161391, 'UK': 0.9329987140346737, 'ULA': 0.657011306994766, 'USA': 0.6251013686987857, 'SpaceX': 0.9270179410065071}",137,2016,0.6961247422806927,True,SpaceX,0.008605205481465372,3,0.2571835574803928,2000,True
Japan,{'p_141_0': 'Japan'},9765733.30405526,"{'China': 0.8359285773134667, 'France': 0.6606953111279623, 'Germany': 0.6855946972762454, 'India': 0.9254083972217911, 'Israel': 0.897396587425836, 'Japan': 0.9671066952480025, 'Russia': 0.7981998897296334, 'UAE': 0.9144118243445801, 'UK': 0.7816594386314303, 'ULA': 0.733615013317825, 'USA': 0.4596917251240281, 'SpaceX': 0.9185267859239363}",141,2019,0.951678293383076,True,SpaceX,0.04169829802621139,2,0.0016300063780094742,2000,True
