winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
Israel,{'p_37_0': 'Israel'},14981990.175474957,"{'China': 3.000958524978065, 'France': 3.006042257035481, 'Germany': 3.0133523341763855, 'India': 3.0074516146868158, 'Israel': 3.8939756138978243, 'Japan': 2.9964705377826415, 'Russia': 2.913494747095458, 'UAE': 2.9993414773083855, 'UK': 3.0000019693426796, 'ULA': 2.9418211762586726, 'USA': 3.8897643156179003, 'SpaceX': 3.18385326182017}",37,2012,0.7789163356668176,True,SpaceX,0.004211298279924058,2,0.1861401977903353,2000,True
USA,{'p_40_0': 'USA'},66331270.89202816,"{'China': 3.0365786889472637, 'France': 3.0416624210046797, 'Germany': 3.0489724981455844, 'India': 3.0430717786560146, 'Israel': 3.0297082241036373, 'Japan': 3.0320907017518404, 'Russia': 2.949114911064657, 'UAE': 3.0349616412775844, 'UK': 3.0356221333118785, 'ULA': 2.9774413402278714, 'USA': 3.9401388345970947, 'SpaceX': 3.219473425789369}",40,2017,0.8535242744507566,False,SpaceX,0.7206654088077258,1,0.1115322590063963,2000,True
SpaceX,{'p_43_0': 'SpaceX'},9523609.14573404,"{'China': 3.069065495063005, 'France': 3.0741492271204214, 'Germany': 3.081459304261325, 'India': 3.075558584771756, 'Israel': 3.062195030219379, 'Japan': 3.0645775078675817, 'Russia': 2.981601717180398, 'UAE': 3.0674484473933257, 'UK': 3.0681089394276198, 'ULA': 3.009928146343613, 'USA': 2.967457486328539, 'SpaceX': 3.25196023190511}",43,2015,0.9650565334571529,True,SpaceX,0.170500927643785,1,0.0,2010,False
Germany,{'p_46_0': 'Germany'},44928466.17933299,"{'China': 3.098902402030685, 'France': 3.1039861340881014, 'Germany': 3.1112962112290052, 'India': 3.105395491739436, 'Israel': 3.092031937187059, 'Japan': 3.0944144148352617, 'Russia': 3.011438624148078, 'UAE': 3.0972853543610057, 'UK': 3.0979458463953, 'ULA': 3.039765053311293, 'USA': 2.997294393296219, 'SpaceX': 2.8585263765448943}",46,2016,0.6810944322595942,True,SpaceX,0.005900719489569273,11,0.2839621011975587,2000,True
India,{'p_47_0': 'India'},80824023.25549491,"{'China': 3.1264707627342987, 'France': 3.1315544947917147, 'Germany': 2.7247433317943743, 'India': 3.1329638524430496, 'Israel': 3.1196002978906723, 'Japan': 3.1219827755388754, 'Russia': 3.039006984851692, 'UAE': 3.1248537150646194, 'UK': 3.1255142070989135, 'ULA': 3.0673334140149064, 'USA': 3.024862753999833, 'SpaceX': 2.881035848801177}",47,2017,0.6919859087845235,True,SpaceX,0.001409357651334986,10,0.27307062467262944,2000,True
France,{'p_55_0': 'France'},62985633.98552187,"{'China': 3.152076454438783, 'France': 3.157160186496199, 'Germany': 2.7456502915233756, 'India': 2.7402412986579368, 'Israel': 3.1452059895951567, 'Japan': 3.14758846724336, 'Russia': 3.0646126765561763, 'UAE': 3.150459406769104, 'UK': 3.151119898803398, 'ULA': 3.092939105719391, 'USA': 3.0504684457043174, 'SpaceX': 2.9019428085301784}",55,2019,0.8869506542686552,True,SpaceX,0.005083732057415968,9,0.07810587918849776,2000,True
China,"{'p_65_1': 'China', 'p_65_0': 'China'}",101075785.32589075,"{'China': 3.175968399664768, 'France': 2.7584570790662757, 'Germany': 2.765157983112105, 'India': 2.759748990246666, 'Israel': 3.169097934821142, 'Japan': 3.1714804124693448, 'Russia': 3.0885046217821612, 'UAE': 3.1743513519950888, 'UK': 3.175011844029383, 'ULA': 3.1168310509453763, 'USA': 3.074360390930302, 'SpaceX': 2.9214505001189073}",65,2018,0.8253161768604781,True,SpaceX,0.0009565556353852145,8,0.13974035659667483,2000,True
UK,"{'p_67_1': 'UK', 'p_67_0': 'UK'}",18125618.8315193,"{'China': 2.7720729301536755, 'France': 2.7767330178729734, 'Germany': 2.7834339219188022, 'India': 2.7780249290533634, 'Israel': 3.1914812971445112, 'Japan': 3.193863774792714, 'Russia': 3.1108879841055304, 'UAE': 3.196734714318458, 'UK': 3.197395206352752, 'ULA': 3.1392144132687454, 'USA': 3.096743753253671, 'SpaceX': 2.939726438925605}",67,2012,0.8057030781177917,False,SpaceX,0.0006604920342940801,7,0.15935345533936118,2000,True
UAE,{'p_68_0': 'UAE'},57796538.87027027,"{'China': 2.7892567427889676, 'France': 2.793916830508266, 'Germany': 2.800617734554095, 'India': 2.795208741688656, 'Israel': 3.2125270835405395, 'Japan': 3.2149095611887426, 'Russia': 3.131933770501559, 'UAE': 3.2177805007144866, 'UK': 2.7050465667898647, 'ULA': 3.1602601996647737, 'USA': 3.1177895396497, 'SpaceX': 2.9569102515608976}",68,2021,0.4823356528297892,True,SpaceX,0.0028709395257440207,6,0.48272088062736374,2000,True
Japan,"{'p_69_1': 'Japan', 'p_69_2': 'Japan', 'p_69_0': 'Japan'}",36080464.60435567,"{'China': 2.8054659795411068, 'France': 2.810126067260405, 'Germany': 2.816826971306234, 'India': 2.811417978440795, 'Israel': 3.232379263121894, 'Japan': 3.234761740770097, 'Russia': 3.1517859500829135, 'UAE': 2.803983685843901, 'UK': 2.721255803542004, 'ULA': 3.180112379246128, 'USA': 3.1376417192310546, 'SpaceX': 2.9731194883130367}",69,2012,0.7766556452926102,True,SpaceX,0.0023824776482030963,5,0.1884008881645427,2000,True
Israel,{},0.0,"{'China': 2.8208004953125507, 'France': 2.825460583031849, 'Germany': 2.832161487077678, 'India': 2.826752494212239, 'Israel': 3.251160132668243, 'Japan': 2.8166865070500795, 'Russia': 3.1705668196292627, 'UAE': 2.819318201615345, 'UK': 2.7365903193134478, 'ULA': 3.1988932487924773, 'USA': 3.156422588777404, 'SpaceX': 2.9884540040844807}",70,2020,0.7789163356668176,True,SpaceX,0.052266883875765835,4,0.1861401977903353,2000,True
ULA,{'p_72_0': 'ULA'},34290093.06218093,"{'China': 2.835345800845109, 'France': 2.8400058885644075, 'Germany': 2.8467067926102363, 'India': 2.8412977997447975, 'Israel': 2.829047874738452, 'Japan': 2.831231812582638, 'Russia': 3.1883811079830875, 'UAE': 2.8338635071479032, 'UK': 2.751135624846006, 'ULA': 3.216707537146302, 'USA': 3.1742368771312286, 'SpaceX': 3.002999309617039}",72,2022,0.9111790938533725,True,SpaceX,0.028326429163214595,3,0.05387743960378044,2000,True
Russia,{'p_73_0': 'Russia'},53593920.24739802,"{'China': 2.849175660634577, 'France': 2.8538357483538754, 'Germany': 2.8605366523997042, 'India': 2.8551276595342654, 'Israel': 2.84287773452792, 'Japan': 2.845061672372106, 'Russia': 3.205319157832303, 'UAE': 2.847693366937371, 'UK': 2.764965484635474, 'ULA': 2.794966424308468, 'USA': 3.1911749269804437, 'SpaceX': 3.016829169406507}",73,2013,0.41492439259930614,True,SpaceX,0.01414423085185934,2,0.5501321408578468,2000,True
USA,{},0.0,"{'China': 2.862354131289563, 'France': 2.8670142190088614, 'Germany': 2.8737151230546902, 'India': 2.8683061301892514, 'Israel': 2.856056205182906, 'Japan': 2.858240143027092, 'Russia': 2.7821790015638403, 'UAE': 2.860871837592357, 'UK': 2.77814395529046, 'ULA': 2.808144894963454, 'USA': 3.2073151913279228, 'SpaceX': 3.030007640061493}",76,2017,0.8535242744507566,False,SpaceX,0.17730755126642972,1,0.1115322590063963,2000,True
SpaceX,"{'p_80_1': 'SpaceX', 'p_80_0': 'SpaceX'}",122837795.9306836,"{'China': 2.8749371784795748, 'France': 2.879597266198873, 'Germany': 2.886298170244702, 'India': 2.880889177379263, 'Israel': 2.8686392523729176, 'Japan': 2.8708231902171035, 'Russia': 2.794762048753852, 'UAE': 2.873454884782369, 'UK': 2.790727002480472, 'ULA': 2.8207279421534652, 'USA': 2.698463170472981, 'SpaceX': 3.0425906872515047}",80,2025,0.9650565334571529,True,SpaceX,0.1562925170068028,1,0.0,2010,False
Germany,"{'p_83_1': 'Germany', 'p_83_0': 'Germany'}",73632657.31190644,"{'China': 2.8869739724978136, 'France': 2.891634060217112, 'Germany': 2.898334964262941, 'India': 2.892925971397502, 'Israel': 2.8806760463911565, 'Japan': 2.8828599842353424, 'Russia': 2.806798842772091, 'UAE': 2.8854916788006078, 'UK': 2.8027637964987107, 'ULA': 2.832764736171704, 'USA': 2.7104999644912198, 'SpaceX': 2.7769824474560467}",83,2013,0.6810944322595942,True,SpaceX,0.005408992865438833,11,0.2839621011975587,2000,True
India,{'p_86_1': 'India'},48243866.03500869,"{'China': 2.8985079358883854, 'France': 2.903168023607684, 'Germany': 2.6427011370600146, 'India': 2.9044599347880737, 'Israel': 2.8922100097817283, 'Japan': 2.894393947625914, 'Russia': 2.8183328061626627, 'UAE': 2.8970256421911795, 'UK': 2.8142977598892824, 'ULA': 2.844298699562276, 'USA': 2.7220339278817915, 'SpaceX': 2.7869711527586016}",86,2019,0.6919859087845235,False,SpaceX,0.0012919111803899597,10,0.27307062467262944,2000,True
France,"{'p_94_1': 'France', 'p_94_0': 'France'}",102240570.86386567,"{'China': 2.9095775977716403, 'France': 2.9142376854909386, 'Germany': 2.6522877454622176, 'India': 2.570371752047966, 'Israel': 2.903279671664983, 'Japan': 2.905463609509169, 'Russia': 2.8294024680459176, 'UAE': 2.9080953040744344, 'UK': 2.8253674217725373, 'ULA': 2.8553683614455307, 'USA': 2.7331035897650464, 'SpaceX': 2.7965577611608046}",94,2017,0.8869506542686552,True,SpaceX,0.004660087719298378,9,0.07810587918849776,2000,True
China,{'p_95_0': 'China'},103184128.86397918,"{'China': 2.9202172959894614, 'France': 2.6553165445189935, 'Germany': 2.661501994407451, 'India': 2.5795860009931997, 'Israel': 2.9139193698828043, 'Japan': 2.9161033077269902, 'Russia': 2.8400421662637387, 'UAE': 2.9187350022922556, 'UK': 2.8360071199903585, 'ULA': 2.8660080596633524, 'USA': 2.7437432879828676, 'SpaceX': 2.805772010106038}",95,2021,0.8253161768604781,True,SpaceX,0.001482293697205872,8,0.13974035659667483,2000,True
UAE,"{'p_102_1': 'UAE', 'p_102_0': 'UAE'}",66159654.86198722,"{'China': 2.659883425646962, 'France': 2.66418504508016, 'Germany': 2.6703704949686173, 'India': 2.5884545015543665, 'Israel': 2.9241598322554, 'Japan': 2.926343770099586, 'Russia': 2.8502826286363345, 'UAE': 2.9289754646648514, 'UK': 2.8462475823629543, 'ULA': 2.876248522035948, 'USA': 2.7539837503554634, 'SpaceX': 2.8146405106672048}",102,2015,0.4823356528297892,True,SpaceX,0.0026316945652653523,7,0.48272088062736374,2000,True
Japan,{'p_104_0': 'Japan'},41464846.6075947,"{'China': 2.6684300820477356, 'France': 2.672731701480934, 'Germany': 2.6789171513693915, 'India': 2.59700115795514, 'Israel': 2.9340286610027166, 'Japan': 2.9362125988469026, 'Russia': 2.860151457383651, 'UAE': 2.6670618109426227, 'UK': 2.856116411110271, 'ULA': 2.8861173507832643, 'USA': 2.76385257910278, 'SpaceX': 2.8231871670679785}",104,2017,0.7766556452926102,True,SpaceX,0.0021839378441859125,6,0.1884008881645427,2000,True
Israel,{'p_105_0': 'Israel'},33808572.98958909,"{'China': 2.67667644348494, 'France': 2.680978062918139, 'Germany': 2.6871635128065963, 'India': 2.6052475193923446, 'Israel': 2.9435507389939266, 'Japan': 2.6728789158580435, 'Russia': 2.869673535374861, 'UAE': 2.675308172379827, 'UK': 2.865638489101481, 'ULA': 2.8956394287744747, 'USA': 2.77337465709399, 'SpaceX': 2.8314335285051833}",105,2023,0.7789163356668176,True,SpaceX,0.04791131021945194,5,0.1861401977903353,2000,True
ULA,{'p_106_0': 'ULA'},64710760.25498959,"{'China': 2.684642000903362, 'France': 2.688943620336561, 'Germany': 2.6951290702250184, 'India': 2.6132130768107666, 'Israel': 2.6788285306510633, 'Japan': 2.6808444732764656, 'Russia': 2.8788713688144036, 'UAE': 2.683273729798249, 'UK': 2.8748363225410234, 'ULA': 2.9048372622140173, 'USA': 2.7825724905335325, 'SpaceX': 2.8393990859236053}",106,2013,0.9111790938533725,True,SpaceX,0.025965893399613638,5,0.05387743960378044,2000,True
Russia,"{'p_107_0': 'Russia', 'p_107_2': 'Russia'}",90129657.26309048,"{'China': 2.69234443870665, 'France': 2.696646058139848, 'Germany': 2.7028315080283054, 'India': 2.6209155146140546, 'Israel': 2.686530968454351, 'Japan': 2.6885469110797535, 'Russia': 2.8877653778926926, 'UAE': 2.6909761676015367, 'UK': 2.8837303316193124, 'ULA': 2.642305143636395, 'USA': 2.7914664996118215, 'SpaceX': 2.847101523726893}",107,2015,0.41492439259930614,True,SpaceX,0.0040350462733802495,4,0.5501321408578468,2000,True
UK,{'p_110_1': 'UK'},89176469.32897347,"{'China': 2.699799849343064, 'France': 2.7041014687762623, 'Germany': 2.71028691866472, 'India': 2.6283709252504686, 'Israel': 2.6939863790907648, 'Japan': 2.6960023217161675, 'Russia': 2.6257920372885506, 'UAE': 2.698431578237951, 'UK': 2.892339098295018, 'ULA': 2.6497605542728095, 'USA': 2.8000752662875272, 'SpaceX': 2.854556934363307}",110,2018,0.8057030781177917,True,SpaceX,0.0377821639317113,3,0.15935345533936118,2000,True
SpaceX,{'p_117_1': 'SpaceX'},77400931.90592311,"{'China': 2.7070229171241027, 'France': 2.711324536557301, 'Germany': 2.7175099864457586, 'India': 2.6355939930315073, 'Israel': 2.701209446871804, 'Japan': 2.7032253894972063, 'Russia': 2.6330151050695894, 'UAE': 2.7056546460189894, 'UK': 2.6292904469710843, 'ULA': 2.656983622053848, 'USA': 2.8084157465430426, 'SpaceX': 2.8617800021443456}",117,2021,0.9650565334571529,True,SpaceX,0.05336425560130298,2,0.0,2010,False
USA,{'p_118_0': 'USA'},63184548.10845957,"{'China': 2.714027076402317, 'France': 2.718328695835516, 'Germany': 2.7245141457239734, 'India': 2.6425981523097217, 'Israel': 2.7082136061500184, 'Japan': 2.7102295487754207, 'Russia': 2.640019264347804, 'UAE': 2.7126588052972043, 'UK': 2.636294606249299, 'ULA': 2.6639877813320627, 'USA': 2.816503453032491, 'SpaceX': 2.6701781281797174}",118,2021,0.8535242744507566,False,SpaceX,0.09198930730851762,7,0.1115322590063963,2000,True
Germany,{'p_119_0': 'Germany'},58799708.93352043,"{'China': 2.720824648267749, 'France': 2.725126267700947, 'Germany': 2.7313117175894046, 'India': 2.649395724175154, 'Israel': 2.71501117801545, 'Japan': 2.7170271206408527, 'Russia': 2.646816836213236, 'UAE': 2.719456377162636, 'UK': 2.6430921781147307, 'ULA': 2.6707853531974943, 'USA': 2.481002487030893, 'SpaceX': 2.676258061288935}",119,2020,0.6810944322595942,False,SpaceX,0.006185449888457484,11,0.2839621011975587,2000,True
France,{'p_120_1': 'France'},43690172.78635278,"{'China': 2.72742695915806, 'France': 2.7317285785912584, 'Germany': 2.4767697616668336, 'India': 2.6559980350654646, 'Israel': 2.721613488905761, 'Japan': 2.7236294315311635, 'Russia': 2.6534191471035466, 'UAE': 2.726058688052947, 'UK': 2.649694489005042, 'ULA': 2.6773876640878056, 'USA': 2.4876047979212044, 'SpaceX': 2.6821633476726645}",120,2021,0.8869506542686552,True,SpaceX,0.0043016194331984,10,0.07810587918849776,2000,True
China,{'p_122_0': 'China'},29448740.983913273,"{'China': 2.733844444169173, 'France': 2.548194674147897, 'Germany': 2.4825097347586076, 'India': 2.6624155200765776, 'Israel': 2.728030973916874, 'Japan': 2.7300469165422765, 'Russia': 2.65983663211466, 'UAE': 2.73247617306406, 'UK': 2.656111974016155, 'ULA': 2.6838051490989185, 'USA': 2.4940222829323178, 'SpaceX': 2.6879033207644385}",122,2024,0.8253161768604781,True,SpaceX,0.0013682711051128393,9,0.13974035659667483,2000,True
UAE,{'p_125_0': 'UAE'},28979894.997312777,"{'China': 2.5497835900152155, 'France': 2.553777950917471, 'Germany': 2.4880930115281816, 'India': 2.668657813273559, 'Israel': 2.7342732671138554, 'Japan': 2.736289209739258, 'Russia': 2.6660789253116413, 'UAE': 2.7387184662610418, 'UK': 2.6623542672131366, 'ULA': 2.6900474422959, 'USA': 2.500264576129299, 'SpaceX': 2.6934865975340125}",125,2019,0.4823356528297892,False,SpaceX,0.002429256521783607,8,0.48272088062736374,2000,True
Japan,"{'p_128_0': 'Japan', 'p_128_1': 'Japan'}",66692669.59906253,"{'China': 2.5552181418237625, 'France': 2.559212502726018, 'Germany': 2.4935275633367286, 'India': 2.6747338269091365, 'Israel': 2.740349280749433, 'Japan': 2.7423652233748355, 'Russia': 2.672154938947219, 'UAE': 2.482519032940443, 'UK': 2.668430280848714, 'ULA': 2.6961234559314775, 'USA': 2.5063405897648767, 'SpaceX': 2.6989211493425596}",128,2024,0.7766556452926102,True,SpaceX,0.0020159426254022783,7,0.1884008881645427,2000,True
Israel,{'p_133_0': 'Israel'},32745016.141662624,"{'China': 2.5605113567795, 'France': 2.564505717681756, 'Germany': 2.4988207782924663, 'India': 2.680651821139411, 'Israel': 2.746267274979707, 'Japan': 2.556985081125953, 'Russia': 2.678072933177493, 'UAE': 2.487812247896181, 'UK': 2.674348275078988, 'ULA': 2.702041450161752, 'USA': 2.5122585839951506, 'SpaceX': 2.704214364298297}",133,2020,0.7789163356668176,True,SpaceX,0.042052910681409816,6,0.1861401977903353,2000,True
SpaceX,"{'p_136_3': 'SpaceX', 'p_136_2': 'SpaceX'}",52102607.216119476,"{'China': 2.5656700947839917, 'France': 2.5696644556862474, 'Germany': 2.503979516296958, 'India': 2.6864194655674885, 'Israel': 2.560271872406857, 'Japan': 2.562143819130445, 'Russia': 2.6838405776055705, 'UAE': 2.4929709859006723, 'UK': 2.680115919507066, 'ULA': 2.7078090945898294, 'USA': 2.518026228423228, 'SpaceX': 2.7093731023027887}",136,2021,0.9650565334571529,True,SpaceX,0.001564007712959281,5,0.0,2010,False
ULA,{'p_137_1': 'ULA'},100988024.3342785,"{'China': 2.5707007362698637, 'France': 2.5746950971721194, 'Germany': 2.50901015778283, 'India': 2.6920438937339086, 'Israel': 2.565302513892729, 'Japan': 2.567174460616317, 'Russia': 2.6894650057719907, 'UAE': 2.4980016273865444, 'UK': 2.6857403476734856, 'ULA': 2.713433522756249, 'USA': 2.5236506565896484, 'SpaceX': 2.564298538425426}",137,2020,0.9111790938533725,True,SpaceX,0.02138962902234054,4,0.05387743960378044,2000,True
India,{'p_138_0': 'India'},7528629.540960555,"{'China': 2.575609225474839, 'France': 2.5796035863770945, 'Germany': 2.513918646987805, 'India': 2.6975317514984827, 'Israel': 2.5702110030977043, 'Japan': 2.5720829498212923, 'Russia': 2.6949528635365647, 'UAE': 2.5029101165915195, 'UK': 2.69122820543806, 'ULA': 2.5291441657667453, 'USA': 2.5291385143542224, 'SpaceX': 2.5687793555268184}",138,2015,0.6919859087845235,False,SpaceX,0.002578887961917964,8,0.27307062467262944,2000,True
Russia,{'p_139_0': 'Russia'},61682771.207216375,"{'China': 2.5804011089682106, 'France': 2.5843954698704663, 'Germany': 2.5187105304811768, 'India': 2.4426456794536575, 'Israel': 2.5750028865910757, 'Japan': 2.5768748333146636, 'Russia': 2.700310352152284, 'UAE': 2.5077020000848913, 'UK': 2.696585694053779, 'ULA': 2.533936049260117, 'USA': 2.5344960029699415, 'SpaceX': 2.5731537266639126}",139,2023,0.41492439259930614,False,SpaceX,0.0037246580985050848,7,0.5501321408578468,2000,True
UK,{'p_140_0': 'UK'},67358739.8693542,"{'China': 2.585081570039008, 'France': 2.589075930941264, 'Germany': 2.5233909915519743, 'India': 2.4473261405244555, 'Israel': 2.5796833476618737, 'Japan': 2.5815552943854616, 'Russia': 2.4449314588455318, 'UAE': 2.512382461155689, 'UK': 2.7018186086139515, 'ULA': 2.5386165103309146, 'USA': 2.5397289175301143, 'SpaceX': 2.57742638351058}",140,2016,0.8057030781177917,True,SpaceX,0.11274267767268764,6,0.15935345533936118,2000,True
France,{'p_141_0': 'France'},10283876.239141615,"{'China': 2.5896554594660586, 'France': 2.5936498203683143, 'Germany': 2.5279648809790247, 'India': 2.4519000299515055, 'Israel': 2.5842572370889236, 'Japan': 2.5861291838125116, 'Russia': 2.4495053482725817, 'UAE': 2.5169563505827393, 'UK': 2.5174753086096846, 'ULA': 2.543190399757965, 'USA': 2.5448426813703398, 'SpaceX': 2.5816017542017966}",141,2012,0.8869506542686552,True,SpaceX,0.003994360902255689,10,0.07810587918849776,2000,True
China,{'p_142_0': 'China'},41687718.73694151,"{'China': 2.594127323115618, 'France': 2.45528925168461, 'Germany': 2.5324367446285843, 'India': 2.456371893601065, 'Israel': 2.588729100738483, 'Japan': 2.590601047462071, 'Russia': 2.4539772119221412, 'UAE': 2.521428214232299, 'UK': 2.521947172259244, 'ULA': 2.5476622634075246, 'USA': 2.549842376923603, 'SpaceX': 2.585683988526715}",142,2025,0.8253161768604781,True,SpaceX,0.0035262756535470174,9,0.13974035659667483,2000,True
Japan,{'p_144_1': 'Japan'},83012755.08616696,"{'China': 2.455554173557905, 'France': 2.459282243733344, 'Germany': 2.536810848262645, 'India': 2.460745997235126, 'Israel': 2.5931032043725444, 'Japan': 2.5949751510961323, 'Russia': 2.4583513155562025, 'UAE': 2.5258023178663596, 'UK': 2.526321275893305, 'ULA': 2.5520363670415853, 'USA': 2.5547327734567977, 'SpaceX': 2.589676980575449}",144,2023,0.7766556452926102,False,SpaceX,0.001871946723587925,8,0.1884008881645427,2000,True
Israel,{'p_146_0': 'Israel'},84655001.1675655,"{'China': 2.4594615821235615, 'France': 2.463189652299, 'Germany': 2.5410911998882426, 'India': 2.465026348860724, 'Israel': 2.597383555998142, 'Japan': 2.389503724846918, 'Russia': 2.4626316671818, 'UAE': 2.530082669491957, 'UK': 2.5306016275189025, 'ULA': 2.556316718667183, 'USA': 2.5595183520580163, 'SpaceX': 2.5935843891411055}",146,2014,0.7789163356668176,True,SpaceX,0.003799166857036518,7,0.1861401977903353,2000,True
SpaceX,{'p_147_0': 'SpaceX'},88547628.91287081,"{'China': 2.463286849120338, 'France': 2.4670149192957767, 'Germany': 2.545281569933472, 'India': 2.469216718905953, 'Israel': 2.4582485082350125, 'Japan': 2.3933289918436946, 'Russia': 2.466822037227029, 'UAE': 2.5342730395371866, 'UK': 2.534791997564132, 'ULA': 2.5605070887124124, 'USA': 2.564203328194022, 'SpaceX': 2.597409656137882}",147,2016,0.9650565334571529,True,SpaceX,0.033206327943859915,7,0.0,2010,False
