winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
Russia,{'p_26_0': 'Russia'},30301059.874542218,"{'China': 0.8285054456084374, 'France': 0.68218725782676, 'Germany': 0.7777867539068082, 'India': 0.5212295411248694, 'Israel': 0.6787022375425595, 'Japan': 0.6321197457846941, 'Russia': 0.9103764739538096, 'UAE': 0.7322043168086534, 'UK': 0.845778796541547, 'ULA': 0.7763515823003018, 'USA': 0.7313041360034993, 'SpaceX': 0.8914952562852985}",26,2024,0.7572762560333781,True,UAE,0.01888121766851114,2,0.1110499606286316,2000,True
SpaceX,{'p_27_0': 'SpaceX'},29252129.369573034,"{'China': 0.887002116159743, 'France': 0.7938156390750437, 'Germany': 0.6498158266864105, 'India': 0.8316018846274054, 'Israel': 0.6239158707965189, 'Japan': 0.5005524152358444, 'Russia': 0.8242480298153566, 'UAE': 0.7850870196017402, 'UK': 0.7896154273706876, 'ULA': 0.6808526542369191, 'USA': 0.8960468770152954, 'SpaceX': 0.9846910207120204}",27,2017,0.8220741857983254,False,UAE,0.08864414369672502,1,0.046252030863684346,2010,False
SpaceX,{'p_28_0': 'SpaceX'},25125700.504128084,"{'China': 0.6480190961800296, 'France': 0.8427901269329625, 'Germany': 0.8355884780563135, 'India': 0.7255806933582014, 'Israel': 0.7228658119078084, 'Japan': 0.7002330260170692, 'Russia': 0.5773037673416068, 'UAE': 0.7020794181930172, 'UK': 0.882484613024965, 'ULA': 0.7498276924211704, 'USA': 0.6413608029940093, 'SpaceX': 0.9149924293602482}",28,2017,0.8220741857983254,True,UAE,0.03250781633528321,2,0.046252030863684346,2010,False
USA,{'p_33_1': 'USA'},36427933.78972456,"{'China': 0.6755840458961327, 'France': 0.7930972338342155, 'Germany': 0.8375784457091291, 'India': 0.7512810052989658, 'Israel': 0.5677260296788283, 'Japan': 0.784274334515585, 'Russia': 0.8061261063298459, 'UAE': 0.8869560878193602, 'UK': 0.9153744198131447, 'ULA': 0.6538561957432293, 'USA': 0.9386103744743591, 'SpaceX': 0.8297070970133468}",33,2022,0.7367603682209584,True,UAE,0.02323595466121442,2,0.13156584844105135,2000,True
SpaceX,{'p_35_0': 'SpaceX'},38018069.96738766,"{'China': 0.6937891529890922, 'France': 0.9068092655145309, 'Germany': 0.6530435776396055, 'India': 0.7484621329280849, 'Israel': 0.7873154635563968, 'Japan': 0.5868409133148597, 'Russia': 0.8127234832005165, 'UAE': 0.6153017034224326, 'UK': 0.5505923536939991, 'ULA': 0.6625087813171666, 'USA': 0.8110518249078192, 'SpaceX': 0.9668812982071752}",35,2017,0.8220741857983254,True,UAE,0.06007203269264427,1,0.046252030863684346,2010,False
UK,{'p_36_0': 'UK'},23902772.35737208,"{'China': 0.7385609101461768, 'France': 0.8253374201262761, 'Germany': 0.7171187881394837, 'India': 0.8135678600497273, 'Israel': 0.8673027594513703, 'Japan': 0.5704517557314727, 'Russia': 0.9005298055787874, 'UAE': 0.8736995349167785, 'UK': 0.9382631786399221, 'ULA': 0.855911392002491, 'USA': 0.8125585849811449, 'SpaceX': 0.8524880012853451}",36,2021,0.7277442627496793,True,UAE,0.03773337306113478,2,0.14058195391233042,2000,True
SpaceX,{'p_38_0': 'SpaceX'},7192547.933517765,"{'China': 0.8815976131775871, 'France': 0.8510135449753643, 'Germany': 0.8635611042699187, 'India': 0.5820672201012798, 'Israel': 0.4660682121388431, 'Japan': 0.6839853093657718, 'Russia': 0.780640361595295, 'UAE': 0.5566208539236709, 'UK': 0.8899580911907606, 'ULA': 0.8544456774853475, 'USA': 0.6074131426540565, 'SpaceX': 0.9665274804043259}",38,2024,0.8220741857983254,True,UAE,0.07656938921356526,1,0.046252030863684346,2010,False
UK,{'p_41_0': 'UK'},25691379.935561687,"{'China': 0.6174503063952294, 'France': 0.8814507234647558, 'Germany': 0.9167565060608581, 'India': 0.9383065692900532, 'Israel': 0.8429521356347008, 'Japan': 0.5367472685662608, 'Russia': 0.7039182262366335, 'UAE': 0.7323993233930423, 'UK': 0.9711190988023727, 'ULA': 0.9424418553131138, 'USA': 0.7744142845918519, 'SpaceX': 0.9508598044002365}",41,2015,0.7277442627496793,True,UAE,0.02025929440213614,4,0.14058195391233042,2000,True
UK,"{'p_45_0': 'UK', 'p_45_1': 'UK'}",19965256.99042491,"{'China': 0.8363070419294888, 'France': 0.8577042049301767, 'Germany': 0.769787851440957, 'India': 0.9010261919951125, 'Israel': 0.7981122245675443, 'Japan': 0.7152325737275645, 'Russia': 0.8848296709842067, 'UAE': 0.7040390277608237, 'UK': 0.9465743741569594, 'ULA': 0.6551321973732508, 'USA': 0.43623295330143347, 'SpaceX': 0.857386452239186}",45,2020,0.7277442627496793,True,UAE,0.04554818216184697,2,0.14058195391233042,2000,True
Japan,{'p_51_0': 'Japan'},10016494.308339948,"{'China': 0.7644714314766233, 'France': 0.7287296896936716, 'Germany': 0.6620320260489044, 'India': 0.7135874952811562, 'Israel': 0.6979797204558356, 'Japan': 0.9402818752543098, 'Russia': 0.8965285933388372, 'UAE': 0.7809134432693771, 'UK': 0.7135029250793666, 'ULA': 0.8867246061557992, 'USA': 0.8203672027467754, 'SpaceX': 0.9189878918260206}",51,2020,0.8547897053739497,True,UAE,0.021293983428289254,3,0.013536511288059994,2000,True
UK,{'p_52_0': 'UK'},3756400.063857473,"{'China': 0.637982215568975, 'France': 0.6220875518221124, 'Germany': 0.798732637304795, 'India': 0.7479491325118541, 'Israel': 0.7492012578106029, 'Japan': 0.7791679520578495, 'Russia': 0.8628421431443162, 'UAE': 0.7024487050672116, 'UK': 0.9335058977505077, 'ULA': 0.6515293784653946, 'USA': 0.8014242854509861, 'SpaceX': 0.8434435675263126}",52,2014,0.7277442627496793,True,UAE,0.07066375460619156,1,0.14058195391233042,2000,True
SpaceX,"{'p_56_1': 'SpaceX', 'p_56_0': 'SpaceX'}",6439029.867519191,"{'China': 0.856802817694462, 'France': 0.9212726384540998, 'Germany': 0.8680499443841768, 'India': 0.7356534660090017, 'Israel': 0.6375496045093914, 'Japan': 0.6321017670341645, 'Russia': 0.8294801024798779, 'UAE': 0.8525591174393177, 'UK': 0.7980673089378439, 'ULA': 0.8995550991689467, 'USA': 0.8039106268854967, 'SpaceX': 0.9635819064766049}",56,2012,0.8220741857983254,True,UAE,0.04230926802250512,2,0.046252030863684346,2010,False
SpaceX,{'p_57_0': 'SpaceX'},12430400.94486072,"{'China': 0.773591735927673, 'France': 0.6596306204804665, 'Germany': 0.6441788760002615, 'India': 0.8085713226917546, 'Israel': 0.6800758188023123, 'Japan': 0.7531884188834018, 'Russia': 0.4974014656832015, 'UAE': 0.6069086806389934, 'UK': 0.8746770565775245, 'ULA': 0.6983505728957748, 'USA': 0.7223074178520441, 'SpaceX': 0.9591240152677045}",57,2019,0.8220741857983254,False,UAE,0.08444695869018004,1,0.046252030863684346,2010,False
Israel,{'p_59_0': 'Israel'},9965546.50245094,"{'China': 0.8887258807817668, 'France': 0.8931853323755972, 'Germany': 0.6659535237715394, 'India': 0.7267273336337425, 'Israel': 0.9302235897930474, 'Japan': 0.716897348092781, 'Russia': 0.7439323415891139, 'UAE': 0.8897743743290851, 'UK': 0.9002111848097895, 'ULA': 0.9195597399360463, 'USA': 0.8041367713538204, 'SpaceX': 0.8880569636264297}",59,2021,0.6470354920782665,True,UAE,0.010663849857001084,7,0.22129072458374321,2000,True
SpaceX,{'p_61_0': 'SpaceX'},24763885.671084058,"{'China': 0.5392008496967045, 'France': 0.8047033611668181, 'Germany': 0.7382869066091305, 'India': 0.8834413162831795, 'Israel': 0.8092979539606762, 'Japan': 0.7447562384097122, 'Russia': 0.8370127981881137, 'UAE': 0.8178867665888467, 'UK': 0.750253303889131, 'ULA': 0.6236908236030727, 'USA': 0.7084773217248517, 'SpaceX': 0.9564703300306047}",61,2022,0.8220741857983254,False,UAE,0.07302901374742521,1,0.046252030863684346,2010,False
Japan,"{'p_65_1': 'Japan', 'p_65_0': 'Japan'}",7127704.205534937,"{'China': 0.7724442456689773, 'France': 0.9086826772244623, 'Germany': 0.7572813325310752, 'India': 0.8954932083802903, 'Israel': 0.8884571693696753, 'Japan': 0.9280269757096715, 'Russia': 0.8171250114788259, 'UAE': 0.7626373304567021, 'UK': 0.8177630790383356, 'ULA': 0.39798201467095984, 'USA': 0.7423440130536, 'SpaceX': 0.8533753156928414}",65,2015,0.8547897053739497,True,UAE,0.019344298485209244,4,0.013536511288059994,2000,True
SpaceX,{'p_70_0': 'SpaceX'},18738731.02016804,"{'China': 0.8242342356073167, 'France': 0.700775714329742, 'Germany': 0.7749968228802988, 'India': 0.833112507736678, 'Israel': 0.8993499577828308, 'Japan': 0.904855985000194, 'Russia': 0.7131785307342089, 'UAE': 0.8346635278424291, 'UK': 0.9172307695699878, 'ULA': 0.6785436353389913, 'USA': 0.7380204492492825, 'SpaceX': 0.9689828063184981}",70,2014,0.8220741857983254,False,UAE,0.051752036748510255,1,0.046252030863684346,2010,False
Israel,{'p_74_0': 'Israel'},18302605.66109094,"{'China': 0.5846698511868452, 'France': 0.7787575914131567, 'Germany': 0.8808076619925204, 'India': 0.7343553598140891, 'Israel': 0.9803967086721264, 'Japan': 0.5928783361320547, 'Russia': 0.7606846243949581, 'UAE': 0.623719623031149, 'UK': 0.7597437075701529, 'ULA': 0.7707793862698026, 'USA': 0.3626286490241861, 'SpaceX': 0.841416670400115}",74,2015,0.6470354920782665,False,UAE,0.099589046679606,1,0.22129072458374321,2000,True
Germany,{'p_76_1': 'Germany'},28183766.360722978,"{'China': 0.8284889567333319, 'France': 0.7040320108903284, 'Germany': 0.9693472399810634, 'India': 0.6475117760709672, 'Israel': 0.5772505474085209, 'Japan': 0.9155306458805081, 'Russia': 0.8007412042528242, 'UAE': 0.8943837384415702, 'UK': 0.8588967576917179, 'ULA': 0.7137317109769228, 'USA': 0.9198199470627594, 'SpaceX': 0.9012909790176852}",76,2017,0.7067213120145018,True,UAE,0.049527292918304044,1,0.16160490464750787,2000,True
USA,"{'p_80_2': 'USA', 'p_80_0': 'USA'}",18577366.127775032,"{'China': 0.8664447941568889, 'France': 0.5399646007946003, 'Germany': 0.6553709728960584, 'India': 0.7901440597181508, 'Israel': 0.6233050433860298, 'Japan': 0.6506619120597232, 'Russia': 0.8716588345748695, 'UAE': 0.5315584338238092, 'UK': 0.794207100493227, 'ULA': 0.741740912891066, 'USA': 0.8719659980155346, 'SpaceX': 0.7955207028787473}",80,2025,0.7367603682209584,True,UAE,0.0003071634406651702,3,0.13156584844105135,2000,True
USA,{'p_83_0': 'USA'},16021307.077488042,"{'China': 0.8562730458567968, 'France': 0.7992227209047192, 'Germany': 0.7326363230822004, 'India': 0.7093213273214791, 'Israel': 0.757558250928923, 'Japan': 0.8497308230887158, 'Russia': 0.8410273738570979, 'UAE': 0.7013968651901771, 'UK': 0.830423641325446, 'ULA': 0.5163558046302067, 'USA': 0.9308400149445898, 'SpaceX': 0.8876693629170059}",83,2013,0.7367603682209584,True,UAE,0.043170652027583856,2,0.13156584844105135,2000,True
China,"{'p_84_2': 'China', 'p_84_0': 'China'}",33541376.13704483,"{'China': 0.9587506423602302, 'France': 0.9363864235447477, 'Germany': 0.6965391610888766, 'India': 0.8677012536292619, 'Israel': 0.8190414867103518, 'Japan': 0.6646363441244986, 'Russia': 0.871111586356176, 'UAE': 0.8679064034289026, 'UK': 0.7654188186315781, 'ULA': 0.7391203309972763, 'USA': 0.6505520090296097, 'SpaceX': 0.7154809653149323}",84,2019,0.8134500297051748,True,UAE,0.02236421881548256,2,0.05487618695683494,2000,True
India,{'p_86_0': 'India'},42440896.17957191,"{'China': 0.7940185329462424, 'France': 0.8673532106795059, 'Germany': 0.8499717295626567, 'India': 0.9039571885832556, 'Israel': 0.5362773540130873, 'Japan': 0.8933592417606551, 'Russia': 0.7020568764359978, 'UAE': 0.6942750911405708, 'UK': 0.8865444407624733, 'ULA': 0.8277652117163202, 'USA': 0.8604042809448366, 'SpaceX': 0.7588559497206755}",86,2025,0.6198418265106778,True,UAE,0.010597946822600512,5,0.24848439015133195,2000,True
France,{'p_87_0': 'France'},21360521.229135923,"{'China': 0.8627602342597305, 'France': 0.9600086837272599, 'Germany': 0.47374081860737494, 'India': 0.880478049784691, 'Israel': 0.8100687795128593, 'Japan': 0.8922345440000846, 'Russia': 0.9372229426840677, 'UAE': 0.6933103709043409, 'UK': 0.697786759018531, 'ULA': 0.6829536571472729, 'USA': 0.8632839634851396, 'SpaceX': 0.736906516468911}",87,2021,0.8566108315409471,False,UAE,0.022785741043192198,2,0.011715385121062627,2000,True
Russia,{'p_89_0': 'Russia'},19973002.291766237,"{'China': 0.8641126412101076, 'France': 0.768822646576696, 'Germany': 0.8593457947123946, 'India': 0.6000729261514278, 'Israel': 0.8387172602838949, 'Japan': 0.8223276491221374, 'Russia': 0.8997920450196988, 'UAE': 0.8331829958427799, 'UK': 0.890150483368651, 'ULA': 0.8326060289307183, 'USA': 0.7773339033373161, 'SpaceX': 0.8753369391094502}",89,2024,0.7572762560333781,True,UAE,0.009641561651047792,5,0.1110499606286316,2000,True
SpaceX,{'p_93_0': 'SpaceX'},19207354.846068032,"{'China': 0.7430415105703159, 'France': 0.7299144072375897, 'Germany': 0.8987335942386169, 'India': 0.8482255013378852, 'Israel': 0.9056842047502449, 'Japan': 0.7975070972321563, 'Russia': 0.7185231488121705, 'UAE': 0.7596267933678801, 'UK': 0.8448100993735459, 'ULA': 0.8475060279222575, 'USA': 0.7318741797184286, 'SpaceX': 0.9105203940078532}",93,2022,0.8220741857983254,True,UAE,0.004836189257608314,3,0.046252030863684346,2010,False
India,{'p_96_0': 'India'},28313821.943683453,"{'China': 0.885293703127587, 'France': 0.6094317375913725, 'Germany': 0.8888002904745307, 'India': 0.9214423693246451, 'Israel': 0.7496952075654769, 'Japan': 0.9160725909812568, 'Russia': 0.7194209457756806, 'UAE': 0.8750546555941717, 'UK': 0.8578613622893725, 'ULA': 0.913878127654588, 'USA': 0.6066908776521545, 'SpaceX': 0.8547929201857486}",96,2019,0.6198418265106778,False,UAE,0.005369778343388254,5,0.24848439015133195,2000,True
UK,{},0.0,"{'China': 0.7135824892171918, 'France': 0.5558124892336603, 'Germany': 0.8052373371230673, 'India': 0.8487535938369336, 'Israel': 0.6706000050295249, 'Japan': 0.958818679680952, 'Russia': 0.855260920510381, 'UAE': 0.8201564569772356, 'UK': 0.9774510257377029, 'ULA': 0.8857555838750049, 'USA': 0.6679004586835634, 'SpaceX': 0.7748382234667733}",100,2018,0.7277442627496793,True,UAE,0.018632346056750904,2,0.14058195391233042,2000,True
Japan,{'p_101_0': 'Japan'},7976596.5455157235,"{'China': 0.7410294688843242, 'France': 0.7613968605392984, 'Germany': 0.8038798412964859, 'India': 0.6751426676573897, 'Israel': 0.6394585477486322, 'Japan': 0.8940618721950737, 'Russia': 0.7677204370697928, 'UAE': 0.6773479113754286, 'UK': 0.8441170880737373, 'ULA': 0.7110599587918918, 'USA': 0.7035242550450539, 'SpaceX': 0.8406884893005212}",101,2022,0.8547897053739497,True,UAE,0.049944784121336405,1,0.013536511288059994,2000,True
China,{'p_102_0': 'China'},2809270.795532994,"{'China': 0.909354807201626, 'France': 0.7675552471135335, 'Germany': 0.793928667695247, 'India': 0.6994489239615991, 'Israel': 0.7047581854803155, 'Japan': 0.7174570337106766, 'Russia': 0.5713006444331107, 'UAE': 0.5964677127470546, 'UK': 0.8282768721221601, 'ULA': 0.8181402347573836, 'USA': 0.6854936581059126, 'SpaceX': 0.8030944472222322}",102,2020,0.8134500297051748,False,UAE,0.08107793507946592,1,0.05487618695683494,2000,True
SpaceX,{'p_104_0': 'SpaceX'},25158799.101220276,"{'China': 0.8142223903030942, 'France': 0.7974547609561192, 'Germany': 0.6302793356469711, 'India': 0.8237551973951414, 'Israel': 0.7239646988244607, 'Japan': 0.9037542901960839, 'Russia': 0.8605802492036846, 'UAE': 0.8698826482979807, 'UK': 0.9061356019411458, 'ULA': 0.7143305459011697, 'USA': 0.6472664920389142, 'SpaceX': 0.9499151710711426}",104,2021,0.8220741857983254,True,UAE,0.04377956912999681,3,0.046252030863684346,2010,False
Israel,{'p_109_0': 'Israel'},10799930.179970367,"{'China': 0.7853989694151114, 'France': 0.8687387488746128, 'Germany': 0.6274443042081891, 'India': 0.7111084392530457, 'Israel': 0.9260942350079764, 'Japan': 0.8488290232635192, 'Russia': 0.6915678496414683, 'UAE': 0.6590255918441392, 'UK': 0.8133967095499375, 'ULA': 0.6687187176011756, 'USA': 0.5686518426117025, 'SpaceX': 0.804961845748024}",109,2022,0.6470354920782665,False,UAE,0.05735548613336361,1,0.22129072458374321,2000,True
SpaceX,"{'p_115_3': 'SpaceX', 'p_115_0': 'SpaceX', 'p_115_1': 'SpaceX', 'p_115_2': 'SpaceX'}",23795883.50108111,"{'China': 0.670758164648889, 'France': 0.6422771093491534, 'Germany': 0.8923435989540074, 'India': 0.8179167612565302, 'Israel': 0.44365996838211097, 'Japan': 0.8713525562014426, 'Russia': 0.7870362175803469, 'UAE': 0.7170179926762439, 'UK': 0.6249080636031703, 'ULA': 0.6838091043256737, 'USA': 0.8558684625918193, 'SpaceX': 0.9292855361925602}",115,2022,0.8220741857983254,True,UAE,0.03694193723855277,2,0.046252030863684346,2010,False
Japan,{'p_116_0': 'Japan'},3300214.2249748195,"{'China': 0.8149927802666338, 'France': 0.6547434486692929, 'Germany': 0.8783688387256258, 'India': 0.6869264096155286, 'Israel': 0.753491016645675, 'Japan': 0.947954150780295, 'Russia': 0.8332518035940268, 'UAE': 0.6683499156658307, 'UK': 0.9104901818496889, 'ULA': 0.7750229343739544, 'USA': 0.9206276780631766, 'SpaceX': 0.7891440645368146}",116,2012,0.8547897053739497,True,UAE,0.02732647271711841,3,0.013536511288059994,2000,True
Japan,{'p_117_0': 'Japan'},2828168.0896563027,"{'China': 0.7902581594095565, 'France': 0.7940132563084796, 'Germany': 0.7510831274617323, 'India': 0.5160959163970887, 'Israel': 0.3768111824609516, 'Japan': 0.846543826504922, 'Russia': 0.7966194086349139, 'UAE': 0.6646487491130018, 'UK': 0.7301674997010925, 'ULA': 0.7625103509998715, 'USA': 0.5824304367367845, 'SpaceX': 0.8197571425817586}",117,2020,0.8547897053739497,False,UAE,0.026786683923163412,2,0.013536511288059994,2000,True
UK,"{'p_118_0': 'UK', 'p_118_1': 'UK'}",32069696.01979502,"{'China': 0.7789775783517332, 'France': 0.8649709909564082, 'Germany': 0.797604027360765, 'India': 0.7831999805535836, 'Israel': 0.717490305408952, 'Japan': 0.7699160118720381, 'Russia': 0.7933897837541785, 'UAE': 0.8463680529306762, 'UK': 0.8944816700399326, 'ULA': 0.6153355324736296, 'USA': 0.734971174969668, 'SpaceX': 0.7960737118362026}",118,2014,0.7277442627496793,False,UAE,0.02951067908352445,2,0.14058195391233042,2000,True
Germany,{'p_120_0': 'Germany'},2543833.6493383255,"{'China': 0.515755084359619, 'France': 0.6934022846429303, 'Germany': 0.9306600976546521, 'India': 0.9095953491743431, 'Israel': 0.6994429342381475, 'Japan': 0.804235661542381, 'Russia': 0.6537996561877384, 'UAE': 0.6469538268220776, 'UK': 0.804684434487116, 'ULA': 0.7631499260784136, 'USA': 0.8501308090876978, 'SpaceX': 0.8617740437342049}",120,2013,0.7067213120145018,True,UAE,0.021064748480308926,2,0.16160490464750787,2000,True
USA,{'p_124_0': 'USA'},14645875.08703324,"{'China': 0.5659798954852663, 'France': 0.9039813080601328, 'Germany': 0.7525266899612534, 'India': 0.516293085336719, 'Israel': 0.5676145391071424, 'Japan': 0.8503742966554182, 'Russia': 0.7942666085463282, 'UAE': 0.7399838747279607, 'UK': 0.7836378500624754, 'ULA': 0.6080978045118239, 'USA': 0.9219033770617344, 'SpaceX': 0.7431523589322947}",124,2022,0.7367603682209584,True,UAE,0.017922069001601648,2,0.13156584844105135,2000,True
USA,{'p_126_0': 'USA'},14358529.13015363,"{'China': 0.6357196643383174, 'France': 0.676253250805033, 'Germany': 0.6908526547470182, 'India': 0.6430342148238557, 'Israel': 0.6920705839770503, 'Japan': 0.5754628432010667, 'Russia': 0.680691539003819, 'UAE': 0.7140642390710379, 'UK': 0.6321947389841325, 'ULA': 0.9106334985702459, 'USA': 0.9327397958838064, 'SpaceX': 0.8650471533865799}",126,2023,0.7367603682209584,True,UAE,0.022106297313560508,2,0.13156584844105135,2000,True
UAE,{'p_133_0': 'UAE'},18725241.281593516,"{'China': 0.6469126283982992, 'France': 0.5271534260787986, 'Germany': 0.8334488385121265, 'India': 0.27415859798313336, 'Israel': 0.5955266653507644, 'Japan': 0.7447843410851773, 'Russia': 0.7924257419913193, 'UAE': 0.9144677680405855, 'UK': 0.6988645041638325, 'ULA': 0.8300468001040153, 'USA': 0.8323599354290495, 'SpaceX': 0.7478145928531751}",133,2017,0.8683262166620097,True,UAE,0.08101892952845902,1,0.0,2000,True
Russia,{'p_134_0': 'Russia'},31114848.238238573,"{'China': 0.7577307442975558, 'France': 0.45658085729681674, 'Germany': 0.7061034727505212, 'India': 0.7147466884058027, 'Israel': 0.5734217993224844, 'Japan': 0.7651536120930776, 'Russia': 0.914953319621025, 'UAE': 0.6982019139460603, 'UK': 0.831855667214814, 'ULA': 0.8449085274843521, 'USA': 0.7408437672873985, 'SpaceX': 0.8655691436983115}",134,2015,0.7572762560333781,True,UAE,0.04938417592271349,1,0.1110499606286316,2000,True
USA,{'p_135_0': 'USA'},13048835.758224294,"{'China': 0.7949964022518068, 'France': 0.5933428466514635, 'Germany': 0.8957928979527265, 'India': 0.8420042017672279, 'Israel': 0.684661003604396, 'Japan': 0.735688885045887, 'Russia': 0.8530236175670386, 'UAE': 0.8886117484269734, 'UK': 0.7634638162845506, 'ULA': 0.5501249821788623, 'USA': 0.9539547065553918, 'SpaceX': 0.8112819849964225}",135,2023,0.7367603682209584,True,UAE,0.05816180860266529,1,0.13156584844105135,2000,True
