winner,allocation,payment,scores,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
SpaceX,"{'p_32_0': 'SpaceX', 'p_32_1': 'SpaceX'}",113196813.62769602,"{'China': 3.069065495063005, 'France': 3.0741492271204214, 'Germany': 3.081459304261325, 'India': 3.075558584771756, 'Israel': 3.062195030219379, 'Japan': 2.973668416958491, 'Russia': 3.072510808089489, 'UAE': 3.0674484473933257, 'UK': 3.0681089394276198, 'ULA': 3.100837237252704, 'USA': 3.05836657723763, 'SpaceX': 3.25196023190511}",32,2014,0.9988689665675068,True,SpaceX,0.1511229946524062,2,0.0,2010,False
ULA,{},0.0,"{'China': 3.098902402030685, 'France': 3.1039861340881014, 'Germany': 3.1112962112290052, 'India': 3.105395491739436, 'Israel': 3.092031937187059, 'Japan': 3.003505323926171, 'Russia': 3.102347715057169, 'UAE': 3.0972853543610057, 'UK': 3.0979458463953, 'ULA': 3.130674144220384, 'USA': 3.08820348420531, 'SpaceX': 2.8585263765448943}",33,2020,0.722306729804949,True,SpaceX,0.0193779329913788,11,0.27656223676255776,2000,True
Germany,"{'p_34_1': 'Germany', 'p_34_0': 'Germany'}",39090496.10692931,"{'China': 3.1264707627342987, 'France': 3.1315544947917147, 'Germany': 3.1388645719326194, 'India': 3.1329638524430496, 'Israel': 3.1196002978906723, 'Japan': 3.0310736846297845, 'Russia': 3.129916075760783, 'UAE': 3.1248537150646194, 'UK': 3.1255142070989135, 'ULA': 2.7425064370364716, 'USA': 3.115771844908924, 'SpaceX': 2.881035848801177}",34,2022,0.6856384902751999,False,SpaceX,0.005900719489569717,10,0.31323047629230694,2000,True
India,"{'p_38_0': 'India', 'p_38_1': 'India'}",19721940.36367243,"{'China': 3.152076454438783, 'France': 3.157160186496199, 'Germany': 2.662316958190042, 'India': 3.158569544147534, 'Israel': 3.1452059895951567, 'Japan': 3.056679376334269, 'Russia': 3.1555217674652676, 'UAE': 3.150459406769104, 'UK': 3.151119898803398, 'ULA': 2.7634133967654724, 'USA': 3.1413775366134082, 'SpaceX': 2.9019428085301784}",38,2012,0.8763496817635524,True,SpaceX,0.001409357651334986,9,0.12251928480395435,2000,True
France,"{'p_41_1': 'France', 'p_41_0': 'France'}",93361078.76074687,"{'China': 3.175968399664768, 'France': 3.1810521317221845, 'Germany': 2.6818246497787714, 'India': 2.759748990246666, 'Israel': 3.169097934821142, 'Japan': 3.080571321560254, 'Russia': 3.179413712691252, 'UAE': 3.1743513519950888, 'UK': 3.175011844029383, 'ULA': 2.7829210883542017, 'USA': 3.165269481839393, 'SpaceX': 2.9214505001189073}",41,2015,0.9483406599538453,True,SpaceX,0.0016384190309324254,8,0.05052830661366148,2000,True
Russia,{'p_43_0': 'Russia'},64577059.57038145,"{'China': 3.198351761988137, 'France': 2.7767330178729734, 'Germany': 2.700100588585469, 'India': 2.7780249290533634, 'Israel': 3.1914812971445112, 'Japan': 3.102954683883623, 'Russia': 3.201797075014621, 'UAE': 3.196734714318458, 'UK': 3.197395206352752, 'ULA': 2.8011970271608995, 'USA': 3.1876528441627623, 'SpaceX': 2.939726438925605}",43,2016,0.511816849512957,False,SpaceX,0.003445313026483987,7,0.48705211705454976,2000,True
China,{},0.0,"{'China': 3.219397548384166, 'France': 2.793916830508266, 'Germany': 2.7172844012207613, 'India': 2.795208741688656, 'Israel': 3.2125270835405395, 'Japan': 3.1240004702796518, 'Russia': 2.709081613063245, 'UAE': 3.2177805007144866, 'UK': 3.2184409927487807, 'ULA': 2.8183808397961916, 'USA': 3.208698630558791, 'SpaceX': 2.9569102515608976}",44,2018,0.8317777741128782,True,SpaceX,0.0009565556353852145,6,0.16709119245462856,2000,True
UK,{'p_47_0': 'UK'},10237511.770552214,"{'China': 2.8054659795411068, 'France': 2.810126067260405, 'Germany': 2.7334936379729005, 'India': 2.811417978440795, 'Israel': 3.232379263121894, 'Japan': 3.143852649861006, 'Russia': 2.725290849815384, 'UAE': 3.237632680295841, 'UK': 3.238293172330135, 'ULA': 2.8345900765483307, 'USA': 3.2285508101401454, 'SpaceX': 2.9731194883130367}",47,2022,0.8076597222440114,True,SpaceX,0.0006604920342940801,5,0.1912092443234954,2000,True
UAE,{'p_48_0': 'UAE'},58030757.586998664,"{'China': 2.8208004953125507, 'France': 2.825460583031849, 'Germany': 2.7488281537443444, 'India': 2.826752494212239, 'Israel': 3.251160132668243, 'Japan': 3.1626335194073554, 'Russia': 2.740625365586828, 'UAE': 3.2564135498421902, 'UK': 2.819923652646781, 'ULA': 2.8499245923197747, 'USA': 3.2473316796864946, 'SpaceX': 2.9884540040844807}",48,2015,0.8523393418488259,True,SpaceX,0.005253417173947117,4,0.14652962471868092,2000,True
Israel,{'p_49_2': 'Israel'},79850300.1826056,"{'China': 2.835345800845109, 'France': 2.8400058885644075, 'Germany': 2.763373459276903, 'India': 2.8412977997447975, 'Israel': 3.268974421022068, 'Japan': 3.18044780776118, 'Russia': 2.7551706711193864, 'UAE': 2.8338635071479032, 'UK': 2.834468958179339, 'ULA': 2.864469897852333, 'USA': 3.2651459680403194, 'SpaceX': 3.002999309617039}",49,2020,0.6774105374405376,True,SpaceX,0.003828452981748498,3,0.3214584291269692,2000,True
USA,"{'p_50_1': 'USA', 'p_50_0': 'USA'}",29659133.719660748,"{'China': 2.849175660634577, 'France': 2.8538357483538754, 'Germany': 2.7772033190663707, 'India': 2.8551276595342654, 'Israel': 2.84287773452792, 'Japan': 3.1973858576103957, 'Russia': 2.7690005309088543, 'UAE': 2.847693366937371, 'UK': 2.848298817968807, 'ULA': 2.878299757641801, 'USA': 3.282084017889535, 'SpaceX': 3.016829169406507}",50,2012,0.8221923240091665,True,SpaceX,0.08469816027913923,2,0.17667664255834026,2000,True
Japan,{'p_52_0': 'Japan'},68810570.86914583,"{'China': 2.862354131289563, 'France': 2.8670142190088614, 'Germany': 2.7903817897213568, 'India': 2.8683061301892514, 'Israel': 2.856056205182906, 'Japan': 3.2135261219578743, 'Russia': 2.7821790015638403, 'UAE': 2.860871837592357, 'UK': 2.861477288623793, 'ULA': 2.891478228296787, 'USA': 2.852546789949636, 'SpaceX': 3.030007640061493}",52,2024,0.6951425757175332,False,SpaceX,0.1835184818963813,1,0.30372639084997355,2000,True
SpaceX,{'p_57_0': 'SpaceX'},100398411.92565669,"{'China': 2.8749371784795748, 'France': 2.879597266198873, 'Germany': 2.8029648369113684, 'India': 2.880889177379263, 'Israel': 2.8686392523729176, 'Japan': 2.704156523550437, 'Russia': 2.794762048753852, 'UAE': 2.873454884782369, 'UK': 2.874060335813805, 'ULA': 2.9040612754867987, 'USA': 2.865129837139648, 'SpaceX': 3.0425906872515047}",57,2017,0.9988689665675068,True,SpaceX,0.138529411764706,2,0.0,2010,False
ULA,{'p_65_0': 'ULA'},12357610.156618915,"{'China': 2.8869739724978136, 'France': 2.891634060217112, 'Germany': 2.8150016309296073, 'India': 2.892925971397502, 'Israel': 2.8806760463911565, 'Japan': 2.716193317568676, 'Russia': 2.806798842772091, 'UAE': 2.8854916788006078, 'UK': 2.8860971298320437, 'ULA': 2.9160980695050376, 'USA': 2.8771666311578867, 'SpaceX': 2.7769824474560467}",65,2021,0.722306729804949,True,SpaceX,0.02317209810753562,11,0.27656223676255776,2000,True
India,"{'p_73_1': 'India', 'p_73_0': 'India'}",115159245.88021079,"{'China': 2.8985079358883854, 'France': 2.903168023607684, 'Germany': 2.826535594320179, 'India': 2.9044599347880737, 'Israel': 2.8922100097817283, 'Japan': 2.7277272809592477, 'Russia': 2.8183328061626627, 'UAE': 2.8970256421911795, 'UK': 2.8976310932226155, 'ULA': 2.659097849591181, 'USA': 2.8887005945484585, 'SpaceX': 2.7869711527586016}",73,2024,0.8763496817635524,True,SpaceX,0.0012919111803899597,10,0.12251928480395435,2000,True
France,"{'p_79_0': 'France', 'p_79_1': 'France'}",37915190.96555329,"{'China': 2.9095775977716403, 'France': 2.9142376854909386, 'Germany': 2.837605256203434, 'India': 2.647294828971043, 'Israel': 2.903279671664983, 'Japan': 2.7387969428425025, 'Russia': 2.8294024680459176, 'UAE': 2.9080953040744344, 'UK': 2.9087007551058703, 'ULA': 2.6686844579933835, 'USA': 2.8997702564317134, 'SpaceX': 2.7965577611608046}",79,2022,0.9483406599538453,False,SpaceX,0.004660087719298378,9,0.05052830661366148,2000,True
China,{'p_85_0': 'China'},57542691.67988615,"{'China': 2.9202172959894614, 'France': 2.578393467595917, 'Germany': 2.848244954421255, 'India': 2.6565090779162768, 'Israel': 2.9139193698828043, 'Japan': 2.7494366410603237, 'Russia': 2.8400421662637387, 'UAE': 2.9187350022922556, 'UK': 2.9193404533236915, 'ULA': 2.6778987069386173, 'USA': 2.9104099546495346, 'SpaceX': 2.805772010106038}",85,2025,0.8317777741128782,True,SpaceX,0.000876842665769928,8,0.16709119245462856,2000,True
UK,{'p_86_0': 'UK'},8082027.918981588,"{'China': 2.659883425646962, 'France': 2.587261968157083, 'Germany': 2.858485416793851, 'India': 2.665377578477443, 'Israel': 2.9241598322554, 'Japan': 2.7596771034329195, 'Russia': 2.8502826286363345, 'UAE': 2.9289754646648514, 'UK': 2.9295809156962873, 'ULA': 2.686767207499784, 'USA': 2.9206504170221304, 'SpaceX': 2.8146405106672048}",86,2012,0.8076597222440114,True,SpaceX,0.000605451031435944,7,0.1912092443234954,2000,True
UAE,{'p_97_0': 'UAE'},128646047.93782187,"{'China': 2.6684300820477356, 'France': 2.595808624557857, 'Germany': 2.8683542455411675, 'India': 2.6739242348782173, 'Israel': 2.9340286610027166, 'Japan': 2.769545932180236, 'Russia': 2.860151457383651, 'UAE': 2.938844293412168, 'UK': 2.6676206888177942, 'ULA': 2.695313863900558, 'USA': 2.930519245769447, 'SpaceX': 2.8231871670679785}",97,2021,0.8523393418488259,True,SpaceX,0.004815632409451265,6,0.14652962471868092,2000,True
Israel,"{'p_102_1': 'Israel', 'p_102_0': 'Israel'}",75804065.32453772,"{'China': 2.67667644348494, 'France': 2.6040549859950617, 'Germany': 2.8778763235323774, 'India': 2.6821705963154217, 'Israel': 2.9435507389939266, 'Japan': 2.779068010171446, 'Russia': 2.869673535374861, 'UAE': 2.675308172379827, 'UK': 2.6758670502549986, 'ULA': 2.703560225337762, 'USA': 2.940041323760657, 'SpaceX': 2.8314335285051833}",102,2014,0.6774105374405376,True,SpaceX,0.0035094152332697526,5,0.3214584291269692,2000,True
USA,"{'p_104_1': 'USA', 'p_104_0': 'USA'}",82341019.62703252,"{'China': 2.684642000903362, 'France': 2.6120205434134838, 'Germany': 2.88707415697192, 'India': 2.6901361537338437, 'Israel': 2.6788285306510633, 'Japan': 2.7882658436109886, 'Russia': 2.8788713688144036, 'UAE': 2.683273729798249, 'UK': 2.6838326076734207, 'ULA': 2.7115257827561843, 'USA': 2.9492391572001995, 'SpaceX': 2.8393990859236053}",104,2022,0.8221923240091665,False,SpaceX,0.06216500022827942,4,0.17667664255834026,2000,True
Germany,"{'p_108_1': 'Germany', 'p_108_0': 'Germany'}",43704080.82775993,"{'China': 2.69234443870665, 'France': 2.6197229812167713, 'Germany': 2.895968166050209, 'India': 2.6978385915371312, 'Israel': 2.686530968454351, 'Japan': 2.7971598526892776, 'Russia': 2.8877653778926926, 'UAE': 2.6909761676015367, 'UK': 2.6915350454767086, 'ULA': 2.719228220559472, 'USA': 2.606368431315948, 'SpaceX': 2.847101523726893}",108,2017,0.6856384902751999,True,SpaceX,0.008202788157516405,4,0.31323047629230694,2000,True
Russia,{'p_109_0': 'Russia'},26428008.442677815,"{'China': 2.699799849343064, 'France': 2.6271783918531852, 'Germany': 2.6333638417416427, 'India': 2.7052940021735457, 'Israel': 2.6939863790907648, 'Japan': 2.8057686193649833, 'Russia': 2.8963741445683984, 'UAE': 2.698431578237951, 'UK': 2.6989904561131226, 'ULA': 2.726683631195886, 'USA': 2.613823841952362, 'SpaceX': 2.854556934363307}",109,2018,0.511816849512957,True,SpaceX,0.04181721020509155,3,0.48705211705454976,2000,True
SpaceX,{'p_115_0': 'SpaceX'},30863228.468543258,"{'China': 2.7070229171241027, 'France': 2.6344014596342245, 'Germany': 2.640586909522682, 'India': 2.7125170699545844, 'Israel': 2.701209446871804, 'Japan': 2.8141090996204987, 'Russia': 2.6330151050695894, 'UAE': 2.7056546460189894, 'UK': 2.7062135238941614, 'ULA': 2.733906698976925, 'USA': 2.621046909733401, 'SpaceX': 2.8617800021443456}",115,2020,0.9988689665675068,True,SpaceX,0.04767090252384687,3,0.0,2010,False
Japan,"{'p_123_0': 'Japan', 'p_123_1': 'Japan'}",71696241.6238371,"{'China': 2.714027076402317, 'France': 2.641405618912439, 'Germany': 2.6475910688008963, 'India': 2.719521229232799, 'Israel': 2.7082136061500184, 'Japan': 2.822196806109947, 'Russia': 2.640019264347804, 'UAE': 2.7126588052972043, 'UK': 2.7132176831723758, 'ULA': 2.7409108582551394, 'USA': 2.6280510690116152, 'SpaceX': 2.6701781281797174}",123,2020,0.6951425757175332,False,SpaceX,0.0812859478548078,7,0.30372639084997355,2000,True
ULA,{'p_124_0': 'ULA'},8656770.295213215,"{'China': 2.720824648267749, 'France': 2.6482031907778705, 'Germany': 2.654388640666328, 'India': 2.7263188010982304, 'Israel': 2.71501117801545, 'Japan': 2.486257889871622, 'Russia': 2.646816836213236, 'UAE': 2.719456377162636, 'UK': 2.720015255037808, 'ULA': 2.7477084301205714, 'USA': 2.6348486408770473, 'SpaceX': 2.676258061288935}",124,2015,0.722306729804949,True,SpaceX,0.021389629022340984,11,0.27656223676255776,2000,True
India,{},0.0,"{'China': 2.72742695915806, 'France': 2.6548055016681813, 'Germany': 2.660990951556639, 'India': 2.7329211119885417, 'Israel': 2.721613488905761, 'Japan': 2.4928602007619327, 'Russia': 2.6534191471035466, 'UAE': 2.726058688052947, 'UK': 2.7266175659281187, 'ULA': 2.5634238518743455, 'USA': 2.641450951767358, 'SpaceX': 2.6821633476726645}",127,2022,0.8763496817635524,True,SpaceX,0.005494152830481713,10,0.12251928480395435,2000,True
China,"{'p_129_0': 'China', 'p_129_1': 'China'}",55690276.18858823,"{'China': 2.733844444169173, 'France': 2.6612229866792947, 'Germany': 2.667408436567752, 'India': 2.5493020265882316, 'Israel': 2.728030973916874, 'Japan': 2.499277685773046, 'Russia': 2.65983663211466, 'UAE': 2.73247617306406, 'UK': 2.7330350509392316, 'ULA': 2.5691638249661195, 'USA': 2.647868436778471, 'SpaceX': 2.6879033207644385}",129,2024,0.8317777741128782,True,SpaceX,0.0008093932299413353,9,0.16709119245462856,2000,True
UK,{'p_143_0': 'UK'},73256116.96433921,"{'China': 2.5497835900152155, 'France': 2.667465279876276, 'Germany': 2.6736507297647334, 'India': 2.5548853033578056, 'Israel': 2.7342732671138554, 'Japan': 2.5055199789700273, 'Russia': 2.6660789253116413, 'UAE': 2.7387184662610418, 'UK': 2.7392773441362133, 'ULA': 2.5747471017356935, 'USA': 2.6541107299754527, 'SpaceX': 2.6934865975340125}",143,2015,0.8076597222440114,True,SpaceX,0.000558877875171504,8,0.1912092443234954,2000,True
UAE,{'p_150_0': 'UAE'},10867324.86779881,"{'China': 2.5552181418237625, 'France': 2.6735412935118537, 'Germany': 2.679726743400311, 'India': 2.5603198551663526, 'Israel': 2.740349280749433, 'Japan': 2.511595992605605, 'Russia': 2.672154938947219, 'UAE': 2.744794479896619, 'UK': 2.5544665623959597, 'ULA': 2.58018165354424, 'USA': 2.66018674361103, 'SpaceX': 2.6989211493425596}",150,2025,0.8523393418488259,True,SpaceX,0.004445199147185885,7,0.14652962471868092,2000,True
Israel,{'p_153_0': 'Israel'},78433353.61782686,"{'China': 2.5605113567795, 'France': 2.6794592877421275, 'Germany': 2.685644737630585, 'India': 2.5656130701220903, 'Israel': 2.746267274979707, 'Japan': 2.517513986835879, 'Russia': 2.678072933177493, 'UAE': 2.559240819324752, 'UK': 2.5597597773516974, 'ULA': 2.5854748684999778, 'USA': 2.6661047378413043, 'SpaceX': 2.704214364298297}",153,2023,0.6774105374405376,False,SpaceX,0.042052910681409816,6,0.3214584291269692,2000,True
SpaceX,"{'p_157_0': 'SpaceX', 'p_157_1': 'SpaceX'}",19674582.65309087,"{'China': 2.5656700947839917, 'France': 2.685226932170205, 'Germany': 2.6914123820586626, 'India': 2.570771808126582, 'Israel': 2.4888433009782855, 'Japan': 2.5232816312639565, 'Russia': 2.6838405776055705, 'UAE': 2.564399557329244, 'UK': 2.5649185153561893, 'ULA': 2.5906336065044697, 'USA': 2.671872382269382, 'SpaceX': 2.7093731023027887}",157,2012,0.9988689665675068,True,SpaceX,0.017960720244126094,6,0.0,2010,False
Germany,"{'p_159_0': 'Germany', 'p_159_2': 'Germany'}",92694178.61046948,"{'China': 2.5707007362698637, 'France': 2.6908513603366258, 'Germany': 2.6970368102250832, 'India': 2.5758024496124534, 'Israel': 2.493873942464157, 'Japan': 2.5289060594303767, 'Russia': 2.6894650057719907, 'UAE': 2.569430198815116, 'UK': 2.569949156842061, 'ULA': 2.5956642479903413, 'USA': 2.677496810435802, 'SpaceX': 2.564298538425426}",159,2021,0.6856384902751999,True,SpaceX,0.006185449888457484,10,0.31323047629230694,2000,True
France,{'p_162_0': 'France'},8786926.53459534,"{'China': 2.575609225474839, 'France': 2.6963392181011994, 'Germany': 2.513918646987805, 'India': 2.580710938817429, 'Israel': 2.4987824316691327, 'Japan': 2.5343939171949508, 'Russia': 2.6949528635365647, 'UAE': 2.574338688020091, 'UK': 2.5748576460470365, 'ULA': 2.600572737195317, 'USA': 2.682984668200376, 'SpaceX': 2.5687793555268184}",162,2012,0.9483406599538453,True,SpaceX,0.001386354564634651,9,0.05052830661366148,2000,True
Russia,{'p_163_0': 'Russia'},25441367.98749118,"{'China': 2.5804011089682106, 'France': 2.5129668984418947, 'Germany': 2.5187105304811768, 'India': 2.5855028223108008, 'Israel': 2.5035743151625045, 'Japan': 2.5397514058106703, 'Russia': 2.700310352152284, 'UAE': 2.5791305715134625, 'UK': 2.579649529540408, 'ULA': 2.6053646206886882, 'USA': 2.6883421568160957, 'SpaceX': 2.5731537266639126}",163,2016,0.511816849512957,True,SpaceX,0.011968195336188536,8,0.48705211705454976,2000,True
USA,{'p_165_0': 'USA'},32882434.43772079,"{'China': 2.585081570039008, 'France': 2.5176473595126927, 'Germany': 2.5233909915519743, 'India': 2.5901832833815983, 'Israel': 2.508254776233302, 'Japan': 2.5449843203708427, 'Russia': 2.516360030274103, 'UAE': 2.5838110325842605, 'UK': 2.584329990611206, 'ULA': 2.6100450817594862, 'USA': 2.6935750713762676, 'SpaceX': 2.57742638351058}",165,2016,0.8221923240091665,True,SpaceX,0.08352998961678137,7,0.17667664255834026,2000,True
ULA,{'p_166_0': 'ULA'},35073334.10362402,"{'China': 2.5896554594660586, 'France': 2.5222212489397426, 'Germany': 2.5279648809790247, 'India': 2.5947571728086487, 'Israel': 2.5128286656603525, 'Japan': 2.5500980842110685, 'Russia': 2.5209339197011533, 'UAE': 2.5883849220113104, 'UK': 2.588903880038256, 'ULA': 2.614618971186536, 'USA': 2.5098205954604067, 'SpaceX': 2.5816017542017966}",166,2017,0.722306729804949,True,SpaceX,0.019861798377887485,12,0.27656223676255776,2000,True
India,"{'p_168_2': 'India', 'p_168_0': 'India', 'p_168_1': 'India'}",79994928.83685005,"{'China': 2.594127323115618, 'France': 2.526693112589302, 'Germany': 2.5324367446285843, 'India': 2.5992290364582082, 'Israel': 2.517300529309912, 'Japan': 2.5550977797643313, 'Russia': 2.525405783350713, 'UAE': 2.59285678566087, 'UK': 2.5933757436878153, 'ULA': 2.4748604591149506, 'USA': 2.5142924591099662, 'SpaceX': 2.585683988526715}",168,2016,0.8763496817635524,True,SpaceX,0.005101713342590131,12,0.12251928480395435,2000,True
China,{'p_170_0': 'China'},7563131.269217903,"{'China': 2.598501426749679, 'France': 2.5310672162233634, 'Germany': 2.536810848262645, 'India': 2.460315772677656, 'Israel': 2.5216746329439728, 'Japan': 2.559988176297526, 'Russia': 2.529779886984774, 'UAE': 2.597230889294931, 'UK': 2.5977498473218765, 'ULA': 2.4788534511636846, 'USA': 2.5186665627440274, 'SpaceX': 2.589676980575449}",170,2016,0.8317777741128782,True,SpaceX,0.0007515794278023513,11,0.16709119245462856,2000,True
UK,{'p_171_0': 'UK'},8824835.80774579,"{'China': 2.4594615821235615, 'France': 2.535347567848961, 'Germany': 2.5410911998882426, 'India': 2.4642231812433124, 'Israel': 2.5259549845695703, 'Japan': 2.5647737548987446, 'Russia': 2.5340602386103717, 'UAE': 2.6015112409205288, 'UK': 2.602030198947474, 'ULA': 2.482760859729341, 'USA': 2.522946914369625, 'SpaceX': 2.5935843891411055}",171,2019,0.8076597222440114,True,SpaceX,0.0005189580269453486,10,0.1912092443234954,2000,True
UAE,"{'p_173_0': 'UAE', 'p_173_1': 'UAE'}",59296758.59816603,"{'China': 2.463286849120338, 'France': 2.53953793789419, 'Germany': 2.545281569933472, 'India': 2.468048448240089, 'Israel': 2.5301453546148, 'Japan': 2.5694587310347505, 'Russia': 2.5382506086556007, 'UAE': 2.605701610965758, 'UK': 2.4625853749877225, 'ULA': 2.4865861267261176, 'USA': 2.527137284414854, 'SpaceX': 2.597409656137882}",173,2017,0.8523393418488259,False,SpaceX,0.008291954827875703,9,0.14652962471868092,2000,True
