winner,allocation,payment,scores,probabilities,auction_id,context_year,true_winner_quality,outcome_success,oracle_winner,gap_top2,n_close,regret,winner_first_year,winner_is_incumbent
USA,{'p_35_0': 'SpaceX'},34353339.71191454,"{'China': 0.7716507177033493, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.6872347165030093, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.7891975308641976, 'UK': 0.7477635782747604, 'ULA': 0.8336651583710408, 'USA': 0.6975391498881431, 'SpaceX': 0.95}","{'China': 4.154578130513009e-07, 'France': 8.836868780772151e-11, 'Germany': 7.912427936242032e-17, 'India': 1.8431712749433862e-13, 'Israel': 1.9250218388727753e-13, 'Japan': 5.111924767272762e-13, 'Russia': 4.97942673500536e-11, 'UAE': 2.924375444300363e-15, 'UK': 3.792746450416616e-12, 'ULA': 1.6638844216979996e-09, 'USA': 0.9999995752134706, 'SpaceX': 7.521985220232657e-09}",35,2022,0.8388037446163534,True,SpaceX,0.11633484162895913,1,0.1231007369817102,2000,True
SpaceX,"{'p_48_0': 'SpaceX', 'p_48_1': 'SpaceX'}",25627627.34098964,"{'China': 0.7716507177033493, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.6872347165030093, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.7891975308641976, 'UK': 0.7477635782747604, 'ULA': 0.8336651583710408, 'USA': 0.7208053691275167, 'SpaceX': 0.95}","{'China': 0.07654947729157831, 'France': 7.228839607699718e-09, 'Germany': 4.014597368312933e-12, 'India': 4.131366671848484e-06, 'Israel': 4.2615309997400885e-12, 'Japan': 3.7270615973407655e-09, 'Russia': 0.018041449068273343, 'UAE': 1.7451708850904908e-15, 'UK': 1.6157917104303206e-07, 'ULA': 1.770188964771824e-05, 'USA': 2.896252379503833e-13, 'SpaceX': 0.9053870678401891}",48,2019,0.9619044815980636,True,SpaceX,0.11633484162895913,1,0.0,2010,False
China,{'p_51_0': 'SpaceX'},2988424.8555491474,"{'China': 0.7716507177033493, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.6872347165030093, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.7891975308641976, 'UK': 0.7477635782747604, 'ULA': 0.8336651583710408, 'USA': 0.7208053691275167, 'SpaceX': 0.9545454545454546}","{'China': 0.8997031345052654, 'France': 0.00012161171948054328, 'Germany': 0.09463416116813221, 'India': 1.3185061746719914e-10, 'Israel': 0.000115507254824295, 'Japan': 2.292955700451567e-13, 'Russia': 1.3608684939553509e-07, 'UAE': 3.034821353971991e-08, 'UK': 2.2711247647946823e-06, 'ULA': 0.005344589021489756, 'USA': 7.855861299646343e-05, 'SpaceX': 2.5903809951478297e-11}",51,2012,0.7502080652284714,True,SpaceX,0.12088029617441376,1,0.21169641636959224,2000,True
UAE,{'p_57_0': 'SpaceX'},11033671.696571672,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.6872347165030093, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.7891975308641976, 'UK': 0.7477635782747604, 'ULA': 0.8336651583710408, 'USA': 0.7208053691275167, 'SpaceX': 0.9545454545454546}","{'China': 6.324715507344793e-25, 'France': 3.939488800342538e-20, 'Germany': 5.680443176216663e-15, 'India': 5.199305236330719e-19, 'Israel': 1.7885137305499008e-15, 'Japan': 1.804665269830372e-15, 'Russia': 4.5177000546945504e-17, 'UAE': 0.9999999999999397, 'UK': 5.784329650711973e-17, 'ULA': 8.844772067128866e-24, 'USA': 5.100944973406701e-14, 'SpaceX': 3.904051687899004e-19}",57,2016,0.7927079437618537,True,SpaceX,0.12088029617441376,1,0.16919653783620991,2000,True
Germany,"{'p_58_1': 'SpaceX', 'p_58_0': 'SpaceX'}",32237469.12334596,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.7840445269016698, 'India': 0.6872347165030093, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.8054131054131055, 'UK': 0.7477635782747604, 'ULA': 0.8336651583710408, 'USA': 0.7208053691275167, 'SpaceX': 0.9545454545454546}","{'China': 4.154708834024671e-12, 'France': 2.820582567593472e-22, 'Germany': 0.999999999995626, 'India': 1.9634092702493465e-14, 'Israel': 5.0268511822049406e-27, 'Japan': 1.9661578105706758e-13, 'Russia': 2.4775021913412358e-21, 'UAE': 5.036269387501304e-18, 'UK': 9.788577103643074e-21, 'ULA': 3.417603601775849e-18, 'USA': 3.056695548562077e-15, 'SpaceX': 3.0395893111275464e-19}",58,2023,0.7997749838642382,True,SpaceX,0.12088029617441376,1,0.16212949773382546,2000,True
India,"{'p_59_0': 'SpaceX', 'p_59_1': 'SpaceX'}",27531567.59427509,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8020408163265307, 'India': 0.6872347165030093, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.8054131054131055, 'UK': 0.7477635782747604, 'ULA': 0.8336651583710408, 'USA': 0.7208053691275167, 'SpaceX': 0.9545454545454546}","{'China': 1.1919771856256703e-06, 'France': 9.28999527261643e-06, 'Germany': 5.387605151145978e-07, 'India': 0.9962096552998875, 'Israel': 0.003773882297108718, 'Japan': 2.6833873408228157e-08, 'Russia': 5.331918161811046e-06, 'UAE': 8.107317081235731e-11, 'UK': 8.557989608257285e-09, 'ULA': 1.0727208704001115e-11, 'USA': 1.9811736403937893e-10, 'SpaceX': 7.407008798623001e-08}",59,2024,0.7853510128731043,True,SpaceX,0.12088029617441376,1,0.17655346872495936,2000,True
UK,{'p_61_0': 'SpaceX'},3015397.619126812,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8020408163265307, 'India': 0.7132984901277585, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.8054131054131055, 'UK': 0.7477635782747604, 'ULA': 0.8336651583710408, 'USA': 0.7208053691275167, 'SpaceX': 0.9545454545454546}","{'China': 5.298385769724952e-17, 'France': 6.161976975920159e-10, 'Germany': 0.00047827266809295646, 'India': 1.1210200769659313e-20, 'Israel': 2.7892621423982564e-14, 'Japan': 4.327086235188402e-17, 'Russia': 4.2305505360704465e-14, 'UAE': 7.386489391650368e-15, 'UK': 0.9995216874840256, 'ULA': 3.923150475392421e-08, 'USA': 5.684274469799065e-16, 'SpaceX': 1.0080205452712073e-13}",61,2012,0.40112355904814884,False,SpaceX,0.12088029617441376,1,0.5607809225499147,2000,True
UAE,{'p_72_0': 'SpaceX'},27275723.411324877,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8020408163265307, 'India': 0.7132984901277585, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.8054131054131055, 'UK': 0.6797850711588731, 'ULA': 0.8336651583710408, 'USA': 0.7208053691275167, 'SpaceX': 0.9545454545454546}","{'China': 6.910690309445867e-19, 'France': 1.8303649023254475e-06, 'Germany': 1.5022805691838436e-12, 'India': 2.5773015549018324e-06, 'Israel': 2.712655967439526e-15, 'Japan': 2.3099365980890446e-09, 'Russia': 8.21237127416887e-06, 'UAE': 0.9999867859302407, 'UK': 2.216565283812017e-07, 'ULA': 3.7002426951790877e-07, 'USA': 3.13340798065974e-13, 'SpaceX': 3.947505062098588e-11}",72,2020,0.7927079437618537,True,SpaceX,0.12088029617441376,1,0.16919653783620991,2000,True
Japan,{'p_76_0': 'SpaceX'},20704524.072376586,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8020408163265307, 'India': 0.7132984901277585, 'Israel': 0.7412582781456954, 'Japan': 0.7438790035587188, 'Russia': 0.752605633802817, 'UAE': 0.8193121693121694, 'UK': 0.6797850711588731, 'ULA': 0.8336651583710408, 'USA': 0.7208053691275167, 'SpaceX': 0.9545454545454546}","{'China': 8.098847622903828e-22, 'France': 4.163963678862998e-19, 'Germany': 2.3978482369477912e-17, 'India': 5.697548423596887e-20, 'Israel': 1.3251337077282698e-21, 'Japan': 0.9999997098045234, 'Russia': 4.357353233842822e-08, 'UAE': 2.6394908513113807e-13, 'UK': 2.4657324334173034e-07, 'ULA': 2.3405134774053333e-16, 'USA': 5.0071347168135754e-12, 'SpaceX': 4.3429796256633177e-11}",76,2023,0.5989953456167963,True,SpaceX,0.12088029617441376,1,0.3629091359812673,2000,True
ULA,{'p_77_0': 'SpaceX'},3060470.899057535,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8020408163265307, 'India': 0.7132984901277585, 'Israel': 0.7412582781456954, 'Japan': 0.7671627305079262, 'Russia': 0.752605633802817, 'UAE': 0.8193121693121694, 'UK': 0.6797850711588731, 'ULA': 0.8336651583710408, 'USA': 0.7208053691275167, 'SpaceX': 0.9545454545454546}","{'China': 5.118572345430456e-08, 'France': 2.3281082646240637e-19, 'Germany': 4.575041184064057e-18, 'India': 6.2618396656964715e-18, 'Israel': 0.0016592728311746099, 'Japan': 1.7258802171017058e-15, 'Russia': 1.0860995433620616e-18, 'UAE': 4.463468879690986e-10, 'UK': 2.961069995260219e-15, 'ULA': 0.9983405125764988, 'USA': 1.6291355799235064e-07, 'SpaceX': 4.669355978171829e-11}",77,2012,0.9611396540773056,True,SpaceX,0.12088029617441376,1,0.0007648275207580157,2000,True
India,{'p_79_0': 'SpaceX'},17395641.746942345,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8020408163265307, 'India': 0.7132984901277585, 'Israel': 0.7412582781456954, 'Japan': 0.7671627305079262, 'Russia': 0.752605633802817, 'UAE': 0.8193121693121694, 'UK': 0.6797850711588731, 'ULA': 0.8455462184873951, 'USA': 0.7208053691275167, 'SpaceX': 0.9545454545454546}","{'China': 5.765400634221342e-15, 'France': 1.5876965120228948e-20, 'Germany': 8.769627850400022e-13, 'India': 0.999964322707262, 'Israel': 1.1354881117710464e-19, 'Japan': 3.523304433906123e-05, 'Russia': 4.366456454145926e-07, 'UAE': 4.3356293163632385e-22, 'UK': 5.724564954649774e-19, 'ULA': 6.118274829110827e-13, 'USA': 7.600928387348109e-09, 'SpaceX': 3.3049596413744936e-13}",79,2021,0.7853510128731043,True,SpaceX,0.1089992360580595,1,0.17655346872495936,2000,True
SpaceX,{'p_80_0': 'SpaceX'},14478077.080013808,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8020408163265307, 'India': 0.7353524524256232, 'Israel': 0.7412582781456954, 'Japan': 0.7671627305079262, 'Russia': 0.752605633802817, 'UAE': 0.8193121693121694, 'UK': 0.6797850711588731, 'ULA': 0.8455462184873951, 'USA': 0.7208053691275167, 'SpaceX': 0.9545454545454546}","{'China': 1.7837408725249716e-19, 'France': 8.304478104046869e-14, 'Germany': 1.3987010655878342e-05, 'India': 1.0164489692309961e-20, 'Israel': 2.1019828956597219e-16, 'Japan': 2.4075091611364463e-07, 'Russia': 2.8870089007019556e-07, 'UAE': 3.728404631574255e-14, 'UK': 1.2293987193711615e-06, 'ULA': 4.614277060081828e-16, 'USA': 2.0130124343108682e-16, 'SpaceX': 0.9999842541386974}",80,2016,0.9619044815980636,True,SpaceX,0.1089992360580595,1,0.0,2010,False
Japan,{'p_81_0': 'SpaceX'},3430414.107611203,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8020408163265307, 'India': 0.7353524524256232, 'Israel': 0.7412582781456954, 'Japan': 0.7671627305079262, 'Russia': 0.752605633802817, 'UAE': 0.8193121693121694, 'UK': 0.6797850711588731, 'ULA': 0.8455462184873951, 'USA': 0.7208053691275167, 'SpaceX': 0.9583333333333334}","{'China': 1.111154597134727e-18, 'France': 7.148070605822827e-21, 'Germany': 3.421137107662132e-17, 'India': 9.45523374544922e-18, 'Israel': 1.5766119701774566e-09, 'Japan': 0.9999712843974398, 'Russia': 2.8714025748769663e-05, 'UAE': 6.715473501714872e-22, 'UK': 1.969044959997835e-17, 'ULA': 3.1450230732073323e-21, 'USA': 1.9951409822785174e-13, 'SpaceX': 1.5149326046629127e-17}",81,2013,0.5989953456167963,False,SpaceX,0.11278711484593829,1,0.3629091359812673,2000,True
USA,{'p_82_0': 'SpaceX'},3448862.4656518,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8020408163265307, 'India': 0.7353524524256232, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.752605633802817, 'UAE': 0.8193121693121694, 'UK': 0.6797850711588731, 'ULA': 0.8455462184873951, 'USA': 0.7208053691275167, 'SpaceX': 0.9583333333333334}","{'China': 2.015890212891188e-05, 'France': 4.261445147954416e-08, 'Germany': 8.362611943354193e-12, 'India': 3.5253223026228507e-12, 'Israel': 1.9474032780825795e-11, 'Japan': 1.2499955989646745e-10, 'Russia': 2.5282582786373835e-12, 'UAE': 5.103086471579593e-18, 'UK': 3.515632704130966e-11, 'ULA': 3.5043465338891435e-15, 'USA': 0.9999797926442727, 'SpaceX': 5.645097319635566e-09}",82,2017,0.8388037446163534,True,SpaceX,0.11278711484593829,1,0.1231007369817102,2000,True
SpaceX,{'p_84_0': 'SpaceX'},3160677.124924055,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8020408163265307, 'India': 0.7353524524256232, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.752605633802817, 'UAE': 0.8193121693121694, 'UK': 0.6797850711588731, 'ULA': 0.8455462184873951, 'USA': 0.7407478427612656, 'SpaceX': 0.9583333333333334}","{'China': 6.397481676491728e-27, 'France': 8.311091848681286e-22, 'Germany': 4.3989338882838094e-24, 'India': 5.5782991445032e-32, 'Israel': 1.7966871639039012e-27, 'Japan': 6.99940706237298e-27, 'Russia': 1.6086863999681911e-15, 'UAE': 3.165622770016415e-14, 'UK': 2.682528548929951e-21, 'ULA': 1.562123784909052e-18, 'USA': 2.0008692163544358e-33, 'SpaceX': 0.9999999999999667}",84,2012,0.9619044815980636,True,SpaceX,0.11278711484593829,1,0.0,2010,False
Germany,{'p_86_0': 'SpaceX'},12967789.872299612,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8020408163265307, 'India': 0.7353524524256232, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.752605633802817, 'UAE': 0.8193121693121694, 'UK': 0.6797850711588731, 'ULA': 0.8455462184873951, 'USA': 0.7407478427612656, 'SpaceX': 0.9615384615384616}","{'China': 0.07850750665919251, 'France': 2.7548263953165347e-14, 'Germany': 0.9107980895952467, 'India': 0.008837911833229534, 'Israel': 0.0018564829269018342, 'Japan': 1.987108551854795e-09, 'Russia': 1.5351857773072517e-13, 'UAE': 4.725829396801122e-16, 'UK': 1.9202640640877517e-09, 'ULA': 5.077863614996955e-09, 'USA': 1.1705557056308061e-16, 'SpaceX': 1.1611976865729966e-14}",86,2025,0.7997749838642382,True,SpaceX,0.11599224305106648,1,0.16212949773382546,2000,True
Germany,{'p_98_0': 'SpaceX'},31551380.570422787,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8172684458398745, 'India': 0.7353524524256232, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.752605633802817, 'UAE': 0.8193121693121694, 'UK': 0.6797850711588731, 'ULA': 0.8455462184873951, 'USA': 0.7407478427612656, 'SpaceX': 0.9615384615384616}","{'China': 3.651254244372969e-10, 'France': 1.1356594174795904e-10, 'Germany': 0.8178118452183613, 'India': 3.4368079086874375e-08, 'Israel': 0.12436098648157003, 'Japan': 0.007566257981950692, 'Russia': 1.648471509493407e-06, 'UAE': 1.4308680561869062e-06, 'UK': 1.232605171733821e-06, 'ULA': 1.0919707301404012e-06, 'USA': 0.05025546683235687, 'SpaceX': 4.723523584001432e-09}",98,2014,0.7997749838642382,True,SpaceX,0.11599224305106648,1,0.16212949773382546,2000,True
UK,{'p_101_0': 'SpaceX'},27264733.43148772,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8303206997084549, 'India': 0.7353524524256232, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.752605633802817, 'UAE': 0.8193121693121694, 'UK': 0.6797850711588731, 'ULA': 0.8455462184873951, 'USA': 0.7407478427612656, 'SpaceX': 0.9615384615384616}","{'China': 2.210574601384063e-18, 'France': 2.8890143516316936e-13, 'Germany': 6.322274997206984e-10, 'India': 1.413865803005932e-07, 'Israel': 6.011846574894657e-13, 'Japan': 1.2452998949232341e-11, 'Russia': 1.4336495822241793e-14, 'UAE': 8.925504310720911e-13, 'UK': 0.9436422395285954, 'ULA': 8.397990004671142e-17, 'USA': 0.05635761843834647, 'SpaceX': 3.21577712495024e-16}",101,2018,0.40112355904814884,False,SpaceX,0.11599224305106648,1,0.5607809225499147,2000,True
Germany,"{'p_107_3': 'SpaceX', 'p_107_1': 'SpaceX', 'p_107_2': 'SpaceX'}",23923497.83294305,"{'China': 0.7906798245614035, 'France': 0.7544078947368421, 'Germany': 0.8303206997084549, 'India': 0.7353524524256232, 'Israel': 0.7412582781456954, 'Japan': 0.703232502965599, 'Russia': 0.752605633802817, 'UAE': 0.8193121693121694, 'UK': 0.623136315228967, 'ULA': 0.8455462184873951, 'USA': 0.7407478427612656, 'SpaceX': 0.9615384615384616}","{'China': 1.399072681972957e-12, 'France': 5.218390950830135e-09, 'Germany': 0.9909256335771655, 'India': 2.2786020355382644e-06, 'Israel': 2.610253702266496e-06, 'Japan': 7.48790969514319e-09, 'Russia': 1.9056235428974098e-05, 'UAE': 7.3373617825470145e-09, 'UK': 0.008890160948661097, 'ULA': 0.00012605187163640315, 'USA': 1.2530718666687495e-07, 'SpaceX': 3.406315912171453e-05}",107,2018,0.7997749838642382,False,SpaceX,0.11599224305106648,1,0.16212949773382546,2000,True
